task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,11831,20.0525,42.848,40.2,75.588,102.596,31.021,29.513,0.002,0.491,11.362,0.0,11.826
gestureclass,sharing,11899,20.1678,42.995,40.094,77.269,106.7,30.963,29.45,0.002,0.494,11.537,0.0,12.032
