task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,2906,4.9254,23.963,21.703,37.838,49.715,17.719,16.385,0.002,0.637,3.293,0.0,6.244
vocseg,sharing,2990,5.0678,24.359,21.847,38.637,51.282,17.926,16.486,0.002,0.732,3.401,0.0,6.433
