task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_mps,1424,4.9103,106.046,84.407,185.852,359.66,70.667,15.127,0.002,47.352,19.626,35.379
vocseg,no_sharing_mps,1467,5.0586,107.344,85.412,187.037,379.665,71.144,16.413,0.003,46.913,20.787,36.2
