task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,8944,15.1593,198.638,162.657,482.639,689.278,121.429,119.12,0.002,0.896,66.997,0.0,77.209
vocseg,no_sharing,8864,15.0237,216.414,158.765,551.12,1214.181,132.182,128.134,0.002,1.349,73.45,0.0,84.231
