req_idx,send_time,latency_ms
0,1773550286.572566,423.743
1,1773550286.814830,1094.712
2,1773550286.819280,1132.785
3,1773550286.868569,1118.052
4,1773550287.010314,1134.555
5,1773550287.261673,755.780
6,1773550287.341836,1169.327
7,1773550287.405400,505.941
8,1773550287.459999,708.696
9,1773550287.513417,1135.223
10,1773550287.516813,1106.110
11,1773550287.564677,1090.218
12,1773550287.585086,1071.674
13,1773550287.736422,1068.282
14,1773550287.742854,1000.049
15,1773550287.757097,990.992
16,1773550287.795364,984.564
17,1773550287.852766,942.031
18,1773550287.925065,937.544
19,1773550288.047174,908.011
20,1773550288.139003,916.623
21,1773550288.164958,915.892
22,1773550288.517596,755.243
23,1773550288.587214,905.462
24,1773550288.745481,688.523
25,1773550288.789842,383.881
26,1773550288.882950,581.569
27,1773550288.975270,967.701
28,1773550289.005660,953.996
29,1773550289.088940,924.895
30,1773550289.275422,894.509
31,1773550289.369568,653.908
32,1773550289.591268,1199.168
33,1773550289.623578,1178.428
34,1773550289.710986,1169.163
35,1773550289.767638,1160.070
36,1773550290.031839,1146.408
37,1773550290.069108,1168.791
38,1773550290.181653,1143.980
39,1773550290.236186,1134.370
40,1773550290.285627,1131.295
41,1773550290.318021,1109.751
42,1773550290.450196,1056.270
43,1773550290.479758,1026.712
44,1773550290.516014,990.482
45,1773550290.522382,984.119
46,1773550290.525620,980.888
47,1773550290.818108,518.519
48,1773550291.055598,856.504
49,1773550291.147251,372.076
50,1773550291.167685,818.820
51,1773550291.358739,818.812
52,1773550291.434860,832.121
53,1773550291.667674,811.038
54,1773550291.763920,796.141
55,1773550292.065789,781.923
56,1773550292.116149,774.138
57,1773550292.159538,749.613
58,1773550292.219128,754.935
59,1773550292.478297,968.637
60,1773550292.680848,755.941
61,1773550292.904409,990.818
62,1773550292.934245,531.932
63,1773550293.114168,754.825
64,1773550293.114343,1010.506
65,1773550293.125524,1057.563
66,1773550293.144763,1057.392
67,1773550293.164067,1026.978
68,1773550293.223704,1007.784
69,1773550293.344400,963.452
70,1773550293.505047,880.970
71,1773550293.726183,850.610
72,1773550293.808750,867.347
73,1773550293.965841,745.393
74,1773550294.056649,665.736
75,1773550294.067082,838.729
76,1773550294.251193,309.364
77,1773550294.493200,848.953
78,1773550294.508675,598.950
79,1773550294.569575,605.977
80,1773550294.607895,1001.432
81,1773550294.674287,985.962
82,1773550294.780508,972.514
83,1773550294.979380,1149.750
84,1773550295.011127,1118.022
85,1773550295.133239,1101.438
86,1773550295.189614,1127.870
87,1773550295.210981,1106.508
88,1773550295.294354,1091.073
89,1773550295.392950,1068.747
90,1773550295.423313,1048.738
91,1773550295.594814,1017.346
92,1773550295.809439,994.971
93,1773550295.915355,507.062
94,1773550295.948812,972.591
95,1773550295.991193,950.022
96,1773550295.996752,918.388
97,1773550296.033992,913.018
98,1773550296.328581,875.782
99,1773550296.564774,907.543
100,1773550296.911853,490.863
101,1773550297.052285,1013.540
102,1773550297.066697,984.343
103,1773550297.117362,954.340
104,1773550297.221199,940.254
105,1773550297.370623,895.100
106,1773550297.479399,894.312
107,1773550297.554245,840.493
108,1773550297.569478,825.265
109,1773550297.610003,794.823
110,1773550297.612318,792.513
111,1773550297.956500,561.735
112,1773550298.290820,938.230
113,1773550298.482902,624.039
114,1773550298.571921,470.013
115,1773550298.616266,939.202
116,1773550298.626556,975.147
117,1773550298.753714,956.549
118,1773550298.865073,914.892
119,1773550298.880003,948.155
120,1773550298.969815,908.474
121,1773550299.092840,925.742
122,1773550299.304903,743.840
123,1773550299.408233,821.429
124,1773550299.420693,944.975
125,1773550299.454252,993.964
126,1773550299.692706,431.279
127,1773550299.704995,688.186
128,1773550299.710235,965.539
129,1773550299.895390,953.258
130,1773550300.016943,948.022
131,1773550300.020655,637.611
132,1773550300.060113,895.159
133,1773550300.255981,1251.279
134,1773550300.309340,1235.386
135,1773550300.311713,1233.019
136,1773550300.358979,1323.401
137,1773550300.485329,1303.367
138,1773550300.486729,1302.045
139,1773550300.849887,588.865
140,1773550300.882154,851.971
141,1773550300.962358,1420.388
142,1773550300.979673,1388.125
143,1773550301.008277,1380.574
144,1773550301.032588,1363.264
145,1773550301.057909,1334.710
146,1773550301.106300,1310.403
147,1773550301.111426,1285.090
148,1773550301.114657,1259.518
149,1773550301.180924,1254.399
150,1773550301.266725,1206.633
151,1773550301.299322,1197.813
152,1773550301.353131,1225.240
153,1773550301.534351,1179.418
154,1773550301.578841,1147.580
155,1773550301.610453,1116.030
156,1773550301.631747,1094.739
157,1773550301.724023,1070.879
158,1773550301.907279,781.984
159,1773550302.056245,1102.496
160,1773550302.092804,1238.832
161,1773550302.169197,1213.969
162,1773550302.390635,874.399
163,1773550302.450999,645.784
164,1773550302.456297,1224.998
165,1773550302.466619,1213.886
166,1773550302.509088,1208.592
167,1773550302.532458,1155.809
168,1773550302.755591,1144.345
169,1773550302.844013,414.214
170,1773550302.898440,893.809
171,1773550302.903811,719.593
172,1773550302.911065,977.013
173,1773550303.011856,1166.831
174,1773550303.050720,1159.944
175,1773550303.086658,1154.578
176,1773550303.103562,1147.328
177,1773550303.197313,679.381
178,1773550303.202952,1126.725
179,1773550303.247214,1109.830
180,1773550303.365122,1056.247
181,1773550303.389463,1050.613
182,1773550303.471633,1095.937
183,1773550303.537006,1149.302
184,1773550303.905544,1116.403
185,1773550304.027943,1120.064
186,1773550304.082937,1136.250
187,1773550304.085222,1133.969
188,1773550304.347699,1112.839
189,1773550304.373016,1100.729
190,1773550304.435931,1049.431
191,1773550304.457574,1055.398
192,1773550304.496876,567.979
193,1773550304.510442,1038.816
194,1773550304.640502,1025.258
195,1773550304.673768,950.085
196,1773550304.797996,927.349
197,1773550304.875545,364.588
198,1773550304.944999,915.198
199,1773550305.047044,902.900
200,1773550305.142486,931.517
201,1773550305.236558,945.871
202,1773550305.475831,936.446
203,1773550305.769823,922.965
204,1773550305.850569,948.622
205,1773550305.878037,954.252
206,1773550306.002656,937.687
207,1773550306.122889,919.003
208,1773550306.206766,887.706
209,1773550306.609803,677.672
210,1773550306.721883,1112.371
211,1773550306.733269,1066.562
212,1773550306.791914,1018.159
213,1773550306.881396,1006.743
214,1773550306.978855,554.033
215,1773550307.251586,1011.102
216,1773550307.261870,748.703
217,1773550307.343002,701.014
218,1773550307.380283,997.113
219,1773550307.451250,965.183
220,1773550307.494164,958.611
221,1773550307.508377,915.702
222,1773550307.510634,901.516
223,1773550307.547871,899.263
224,1773550307.814168,641.295
225,1773550308.139112,861.530
226,1773550308.340010,828.390
227,1773550308.521601,886.328
228,1773550308.788907,392.820
229,1773550308.990221,610.151
230,1773550309.096805,854.691
231,1773550309.174485,635.804
232,1773550309.209731,934.979
233,1773550309.247444,908.851
234,1773550309.448425,969.284
235,1773550309.548418,1033.381
236,1773550309.927291,1045.037
237,1773550309.942706,1029.627
238,1773550310.005027,989.928
239,1773550310.181387,1010.485
240,1773550310.261244,1022.956
241,1773550310.311707,1011.979
242,1773550310.369425,964.149
243,1773550310.468735,922.534
244,1773550310.491316,900.002
245,1773550310.492596,898.726
246,1773550310.839952,942.370
