task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,11831,20.0525,25399.208,25831.042,53356.577,54897.397,1561.249,1555.069,0.003,0.201,23774.665,0.0,23837.959
vocseg,no_sharing,11778,19.9627,25126.235,23717.804,52762.888,54618.137,1618.838,1586.998,0.003,0.99,23442.116,0.0,23507.397
