req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
1,0.024691358024691357,site2,10.100.40.30:8010,chronostiny,diasbp,1772389040.885744,1772389040.908641,1772389041.1482902,269.72103118896484,234.031721,0.003241,5.558610000000001,72.25202941894531,56.0
3,0.04938271604938271,site2,10.100.40.30:8010,chronostiny,gestureclass,1772389040.9102187,1772389041.1583602,1772389041.1725335,267.3311233520508,6.711151999999999,0.00296,7.411247,4.0,4.0
5,0.07407407407407407,site2,10.100.40.30:8010,chronostiny,sysbp,1772389040.9350505,1772389041.1800048,1772389041.1871104,256.8070888519287,6.366473999999999,0.0029519999999999998,0.700576,128.3850860595703,98.0
0,0.012345679012345678,site2,10.100.40.30:8000,momentbase,ecgclass,1772389040.8734796,1772389040.9030728,1772389041.1906264,323.1496810913086,276.660623,0.003569,10.84674,0.0,0.0
7,0.09876543209876543,site2,10.100.40.30:8010,chronostiny,diasbp,1772389040.9596722,1772389041.193768,1772389041.2017734,245.8493709564209,7.181406000000001,0.00305,0.783036,72.25202941894531,56.0
2,0.037037037037037035,site2,10.100.40.30:8000,momentbase,ecgclass,1772389040.8980474,1772389041.1994567,1772389041.2126298,319.04125213623047,12.853845,0.002999,0.28535499999999997,0.0,0.0
12,0.16049382716049382,site2,10.100.40.30:8010,chronostiny,gestureclass,1772389041.021305,1772389041.2079153,1772389041.2153575,198.1806755065918,5.932388,0.0024600000000000004,1.449449,4.0,4.0
14,0.18518518518518517,site2,10.100.40.30:8010,chronostiny,diasbp,1772389041.0460854,1772389041.2221625,1772389041.2386909,197.04961776733398,15.539585,0.0029749999999999998,0.94573,72.25202941894531,56.0
4,0.06172839506172839,site2,10.100.40.30:8000,momentbase,ecgclass,1772389040.9225368,1772389041.2190413,1772389041.2474258,329.0879726409912,28.023905000000003,0.00283,0.32464400000000004,0.0,0.0
16,0.20987654320987653,site2,10.100.40.30:8010,chronostiny,sysbp,1772389041.0709593,1772389041.245663,1772389041.2590098,192.83127784729004,12.439293000000001,0.003089,0.864918,128.3850860595703,98.0
6,0.08641975308641975,site2,10.100.40.30:8000,momentbase,ecgclass,1772389040.946953,1772389041.2542675,1772389041.2715442,329.423189163208,16.914597,0.003259,0.321169,0.0,0.0
18,0.2345679012345679,site2,10.100.40.30:8010,chronostiny,diasbp,1772389041.0953646,1772389041.2665224,1772389041.2792044,188.5972023010254,11.697937,0.00437,0.931582,72.25202941894531,56.0
