task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,5890,20.3103,39.209,33.819,63.492,84.683,28.709,27.216,0.002,0.858,9.453,10.5
gestureclass,no_sharing_tpc,5839,20.1345,36.845,32.315,57.954,72.643,27.025,25.468,0.002,0.943,8.829,9.82
