task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,8944,15.1593,42.907,35.866,96.591,138.967,29.46,27.828,0.002,0.946,10.072,0.0,13.447
vocseg,no_sharing,8864,15.0237,42.499,35.648,95.529,132.675,29.353,27.545,0.002,1.095,9.748,0.0,13.147
