task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,single_nyudepth,0.0001,248.5797,240.3575,183.8687,0.0017,56.2041,1.9517,8.2222,1775428025017764938
nyudepth,single_nyudepth,0.482,33.5681,27.7467,4.8287,0.0012,22.7119,1.6615,5.8214,1775428025499376042
nyudepth,single_nyudepth,0.9491,33.288,27.5249,3.8949,0.001,23.4138,1.7207,5.7631,1775428025966520404
nyudepth,single_nyudepth,1.4259,33.2682,27.5845,3.935,0.0011,23.4429,1.6174,5.6837,1775428026443233910
nyudepth,single_nyudepth,1.4813,32.7792,27.512,3.6451,0.0013,23.7057,0.9463,5.2672,1775428026497944833
nyudepth,single_nyudepth,1.4988,45.6207,28.4703,3.4586,0.0087,24.7133,13.2186,17.1504,1775428026527805760
nyudepth,single_nyudepth,1.7898,33.0176,27.5266,3.904,0.0011,23.414,1.4474,5.491,1775428026807024966
nyudepth,single_nyudepth,2.0712,32.8326,27.5267,3.9344,0.0009,23.3894,1.3227,5.3059,1775428027088258734
nyudepth,single_nyudepth,2.6967,33.7846,27.5324,3.9597,0.001,23.3621,1.4269,6.2522,1775428027713891077
nyudepth,single_nyudepth,2.7125,47.2448,27.9507,3.4763,0.0009,24.325,14.9763,19.2941,1775428027743194118
nyudepth,single_nyudepth,2.922,33.2348,27.5133,3.9408,0.0013,23.3764,1.5185,5.7215,1775428027939222386
nyudepth,single_nyudepth,2.9368,48.1429,28.2606,3.5241,0.0009,24.5993,15.8758,19.8823,1775428027968463474
nyudepth,single_nyudepth,3.1533,33.2859,27.5595,3.9708,0.0014,23.4008,1.5864,5.7263,1775428028170587985
nyudepth,single_nyudepth,3.5,33.4673,27.5825,3.9592,0.0011,23.4157,1.5771,5.8848,1775428028517275627
nyudepth,single_nyudepth,3.5765,33.3052,27.6196,3.8027,0.0013,23.6242,1.394,5.6856,1775428028593677523
nyudepth,single_nyudepth,3.8232,32.9628,27.4939,3.933,0.0014,23.3525,1.2798,5.4689,1775428028840184184
nyudepth,single_nyudepth,3.8537,34.692,27.6944,3.4586,0.0009,24.0878,3.0456,6.9976,1775428028872457504
nyudepth,single_nyudepth,3.8724,45.4209,27.9776,3.4789,0.0013,24.3565,13.5896,17.4433,1775428028901769218
nyudepth,single_nyudepth,3.9349,33.5691,28.6478,3.6119,0.0011,24.8669,0.9699,4.9213,1775428028951665780
nyudepth,single_nyudepth,4.1157,32.9151,27.5012,3.9316,0.0011,23.3736,1.3535,5.4139,1775428029132849375
nyudepth,single_nyudepth,4.1978,32.7485,27.5614,3.8878,0.0013,23.4917,1.1828,5.1871,1775428029214724140
nyudepth,single_nyudepth,4.4479,33.515,27.5348,3.956,0.0014,23.3915,1.3399,5.9802,1775428029464965637
nyudepth,single_nyudepth,4.4925,34.3981,27.2795,3.5538,0.0131,23.5669,2.6169,7.1186,1775428029510854128
nyudepth,single_nyudepth,4.8603,33.2284,27.4998,3.9146,0.0014,23.3903,1.6305,5.7286,1775428029877678769
nyudepth,single_nyudepth,5.1059,33.237,27.5309,3.9353,0.0011,23.387,1.5178,5.7061,1775428030123125364
nyudepth,single_nyudepth,5.2363,33.1643,27.4803,3.8798,0.0014,23.3913,1.5669,5.684,1775428030253599425
nyudepth,single_nyudepth,5.3196,33.3033,27.6642,3.8802,0.0013,23.5836,1.4725,5.6391,1775428030336781250
nyudepth,single_nyudepth,5.411,33.2198,27.5754,3.9197,0.0011,23.4517,1.4396,5.6445,1775428030428186089
nyudepth,single_nyudepth,5.4258,47.4069,27.3136,3.5675,0.0009,23.5866,16.0041,20.0933,1775428030457526326
nyudepth,single_nyudepth,5.4633,40.3004,28.785,3.496,0.0012,25.1329,7.5159,11.5154,1775428030486590135
nyudepth,single_nyudepth,5.5988,33.3545,27.6709,3.9421,0.0013,23.5338,1.5523,5.6836,1775428030616138515
nyudepth,single_nyudepth,5.6773,33.3614,27.6554,3.8988,0.001,23.5785,1.3127,5.706,1775428030694369821
nyudepth,single_nyudepth,5.93,33.5538,27.5675,3.9632,0.0011,23.3877,1.8091,5.9863,1775428030947533023
nyudepth,single_nyudepth,6.0717,33.0172,27.5381,3.9763,0.0011,23.3646,1.3733,5.479,1775428031088847944
nyudepth,single_nyudepth,6.1188,32.4647,27.3188,3.5699,0.001,23.5773,0.9954,5.1459,1775428031135585271
nyudepth,single_nyudepth,6.2114,33.1988,27.619,3.9041,0.0012,23.4989,1.3912,5.5799,1775428031228578786
nyudepth,single_nyudepth,6.3398,33.1507,27.6109,3.987,0.0012,23.4187,1.4164,5.5398,1775428031357004875
nyudepth,single_nyudepth,6.4081,33.0324,27.6506,3.829,0.001,23.6223,1.1966,5.3819,1775428031425041712
nyudepth,single_nyudepth,6.4722,32.7964,27.4039,3.704,0.0012,23.508,1.2205,5.3925,1775428031489214135
nyudepth,single_nyudepth,6.6493,33.1872,27.5503,4.0238,0.0014,23.313,1.5035,5.6369,1775428031666519586
nyudepth,single_nyudepth,6.7076,32.6746,27.4031,3.6847,0.0015,23.5489,1.1151,5.2715,1775428031724426510
nyudepth,single_nyudepth,6.9746,33.0718,27.5359,3.9422,0.0014,23.4072,1.3475,5.5359,1775428031991657037
nyudepth,single_nyudepth,7.253,33.1836,27.5464,3.9304,0.0013,23.0565,1.4894,5.6372,1775428032270197585
nyudepth,single_nyudepth,7.4694,33.6382,27.5608,3.9668,0.0014,23.3874,1.5819,6.0774,1775428032486745251
nyudepth,single_nyudepth,7.4842,47.5044,27.2348,3.4242,0.0008,23.6517,16.1302,20.2696,1775428032516056625
nyudepth,single_nyudepth,7.711,33.2797,27.5343,3.924,0.0014,23.3913,1.4942,5.7454,1775428032728202894
nyudepth,single_nyudepth,7.9826,32.8758,27.5429,3.9249,0.0011,23.4121,1.3306,5.3329,1775428032999641245
nyudepth,single_nyudepth,8.2067,32.9049,27.5172,3.9387,0.0012,23.3716,1.3795,5.3877,1775428033223833528
nyudepth,single_nyudepth,8.2627,32.2647,27.3626,3.6761,0.0011,23.5143,0.9599,4.9021,1775428033279416122
nyudepth,single_nyudepth,8.3261,32.5642,27.5178,3.7113,0.001,23.6286,1.0846,5.0463,1775428033342921104
nyudepth,single_nyudepth,8.3597,32.2154,27.5147,3.5055,0.001,23.8612,0.7637,4.7007,1775428033376244354
nyudepth,single_nyudepth,8.4301,32.8975,27.8058,3.8375,0.0013,23.7888,1.1177,5.0917,1775428033446927639
nyudepth,single_nyudepth,8.4347,57.2615,27.3202,3.5154,0.001,23.6707,25.9907,29.9412,1775428033476413727
nyudepth,single_nyudepth,8.4681,54.5712,28.9963,3.4672,0.0008,25.3895,21.6084,25.5748,1775428033505409894
nyudepth,single_nyudepth,8.7319,32.9351,27.5648,3.9978,0.0012,23.3609,1.3101,5.3703,1775428033748999636
nyudepth,single_nyudepth,9.5307,32.8343,27.5398,3.9562,0.0011,23.3825,1.2729,5.2945,1775428034547766990
nyudepth,single_nyudepth,9.6427,32.9998,27.5386,3.91,0.0011,23.4238,1.3759,5.4612,1775428034659869887
nyudepth,single_nyudepth,9.6999,32.4647,27.4968,3.6663,0.0009,23.6585,0.9496,4.968,1775428034716555601
nyudepth,single_nyudepth,9.7794,32.9502,27.7353,3.8837,0.001,23.6558,1.1849,5.2148,1775428034796377616
nyudepth,single_nyudepth,9.8515,32.6774,27.5658,3.789,0.0009,23.5936,1.1046,5.1117,1775428034868359628
nyudepth,single_nyudepth,9.8771,35.876,27.2845,3.42,0.0007,23.7231,4.6782,8.5916,1775428034897572943
nyudepth,single_nyudepth,10.0943,32.7904,27.5008,3.9487,0.0011,23.3408,1.322,5.2897,1775428035111364384
nyudepth,single_nyudepth,10.3694,32.9189,27.533,3.894,0.0009,23.4198,1.3444,5.386,1775428035386510800
