task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms
vocseg,single_vocseg,1.9488,33.2055,27.9422,3.9367,0.0012,23.7984,1.2698,5.2633
vocseg,single_vocseg,2.0331,33.1864,27.8821,3.88,0.0012,23.7991,1.2739,5.3043
vocseg,single_vocseg,2.4398,33.2367,27.8624,3.9298,0.0011,23.7333,1.3642,5.3743
vocseg,single_vocseg,2.5542,33.2115,27.9187,3.927,0.0014,23.7864,1.2817,5.2927
vocseg,single_vocseg,2.7516,33.226,27.8984,3.9062,0.0015,23.8009,1.3726,5.3276
vocseg,single_vocseg,2.7774,37.8015,28.6126,3.451,0.001,25.0188,5.1737,9.1889
vocseg,single_vocseg,3.0395,33.304,27.9206,4.2078,0.0011,23.5156,1.3611,5.3834
vocseg,single_vocseg,3.0432,59.3479,28.1358,3.4325,0.0009,24.5622,27.2574,31.212
vocseg,single_vocseg,3.1136,33.2956,28.3181,3.4974,0.0009,24.6532,0.9935,4.9776
vocseg,single_vocseg,3.154,33.5705,28.6905,3.6117,0.0011,24.8978,0.865,4.88
vocseg,single_vocseg,3.3488,33.4198,27.8951,3.9401,0.0014,23.7501,1.43,5.5248
vocseg,single_vocseg,3.3924,32.8352,27.9442,3.5187,0.001,24.2557,0.9103,4.891
vocseg,single_vocseg,3.4653,33.3171,28.1313,3.8129,0.0012,24.129,1.183,5.1858
vocseg,single_vocseg,3.5297,32.8801,27.855,3.6867,0.0011,23.978,1.0691,5.0251
vocseg,single_vocseg,3.5523,40.0889,28.185,3.4275,0.0008,24.6138,7.9522,11.9038
vocseg,single_vocseg,3.8147,33.2589,27.8989,3.9549,0.0013,23.7514,1.3487,5.36
vocseg,single_vocseg,3.9872,33.2801,27.8904,4.6061,0.0013,23.0677,1.3251,5.3898
vocseg,single_vocseg,3.9919,57.8721,27.571,3.3936,0.001,24.0247,26.3104,30.3011
vocseg,single_vocseg,4.0869,33.3002,28.0191,3.8104,0.0011,24.0195,1.1773,5.2811
vocseg,single_vocseg,4.1583,32.975,27.8036,3.824,0.001,23.7852,1.1249,5.1713
vocseg,single_vocseg,4.2034,32.8679,27.8871,3.5286,0.0012,24.191,0.9348,4.9808
vocseg,single_vocseg,4.2803,33.1931,27.9765,3.8309,0.0013,23.9291,1.1673,5.2166
vocseg,single_vocseg,4.288,55.3057,28.1149,3.4398,0.0009,24.5267,23.2532,27.1908
vocseg,single_vocseg,4.3994,33.4544,28.1153,4.1819,0.0015,23.7294,1.2934,5.3391
vocseg,single_vocseg,4.4041,58.5616,28.1756,3.4252,0.001,24.6006,26.4106,30.3859
vocseg,single_vocseg,4.5178,33.361,28.0091,3.8943,0.0009,23.9321,1.2422,5.3519
vocseg,single_vocseg,4.8065,33.4945,27.8939,3.9831,0.001,23.3853,1.3947,5.6006
vocseg,single_vocseg,4.8232,45.8372,27.6133,3.7159,0.001,23.759,14.2534,18.2239
vocseg,single_vocseg,4.8375,62.4104,29.1803,3.3667,0.0011,25.6718,29.3331,33.2301
vocseg,single_vocseg,4.8912,39.5663,29.0452,3.413,0.0009,25.4741,6.5165,10.5211
vocseg,single_vocseg,5.056,33.3056,27.8907,3.9379,0.001,23.7486,1.3492,5.4149
vocseg,single_vocseg,5.2205,33.2968,27.8969,3.9554,0.0012,23.7355,1.4288,5.3999
vocseg,single_vocseg,5.2413,76.9689,62.5523,13.3405,0.0013,24.5229,10.2632,14.4166
vocseg,single_vocseg,5.2417,79.5121,62.5523,13.3405,0.0013,24.5229,9.794,16.9598
vocseg,single_vocseg,5.7227,34.6677,28.2454,4.7723,0.0013,23.2639,2.3603,6.4223
vocseg,single_vocseg,5.8966,33.2811,27.8899,3.9276,0.0015,23.7499,1.3371,5.3912
vocseg,single_vocseg,6.0111,33.4742,28.0285,3.9212,0.0012,23.9,1.3733,5.4457
vocseg,single_vocseg,6.1067,33.3183,27.8876,3.8858,0.0009,23.807,1.2724,5.4307
vocseg,single_vocseg,6.2691,33.5882,27.8991,3.9265,0.0012,23.7606,1.3669,5.6891
vocseg,single_vocseg,6.3859,33.9012,27.9995,3.924,0.0009,23.8659,1.7211,5.9017
vocseg,single_vocseg,6.5901,33.2634,27.8865,3.9607,0.0012,23.7053,1.3325,5.377
vocseg,single_vocseg,6.6835,33.2897,27.9335,3.9386,0.0013,23.7876,1.3173,5.3561
vocseg,single_vocseg,6.6891,81.4643,51.6232,3.5551,0.0009,23.9496,25.2872,29.8411
vocseg,single_vocseg,6.7012,72.3553,51.6232,3.5551,0.0009,23.9496,13.1876,20.732
vocseg,single_vocseg,6.9148,35.387,28.1579,4.3247,0.0011,23.5613,2.8756,7.2291
vocseg,single_vocseg,7.0344,33.6583,27.894,3.9489,0.0011,23.7214,1.5354,5.7643
vocseg,single_vocseg,7.2223,33.4132,27.8446,3.9287,0.0013,23.71,1.4594,5.5685
vocseg,single_vocseg,7.2658,32.5956,27.6334,3.5853,0.001,23.891,0.9162,4.9622
vocseg,single_vocseg,7.4747,33.6273,27.8953,3.9152,0.0012,23.7752,1.5845,5.7319
vocseg,single_vocseg,7.4954,43.2577,28.5121,3.4816,0.0008,24.8885,10.7577,14.7456
vocseg,single_vocseg,7.7509,33.3939,27.9,3.9428,0.0014,23.7501,1.3962,5.4938
vocseg,single_vocseg,7.8094,33.1616,28.0787,3.7172,0.0015,24.1802,1.024,5.0829
vocseg,single_vocseg,8.165,33.4218,27.9058,3.947,0.0013,23.7421,1.4105,5.5159
vocseg,single_vocseg,8.2135,33.4039,27.6801,3.591,0.0011,23.9139,0.9191,5.7238
vocseg,single_vocseg,8.3291,35.3174,27.8842,3.9103,0.0012,23.7564,1.585,7.4332
vocseg,single_vocseg,8.802,33.9141,27.9269,3.9819,0.0012,23.735,1.73,5.9872
vocseg,single_vocseg,8.9011,33.4654,27.856,3.9601,0.0012,23.673,1.395,5.6094
vocseg,single_vocseg,9.4431,33.5536,27.8806,3.9353,0.0014,23.7329,1.5075,5.673
vocseg,single_vocseg,9.5298,33.438,27.8485,3.9075,0.0011,23.74,1.41,5.5894
vocseg,single_vocseg,9.6605,33.7465,27.9023,4.3501,0.0009,23.3598,1.6313,5.8441
vocseg,single_vocseg,9.8725,33.6959,27.9082,3.9844,0.0011,23.7084,1.5163,5.7878
vocseg,single_vocseg,10.1185,33.6764,27.9161,3.9866,0.0012,23.7106,1.5566,5.7603
vocseg,single_vocseg,10.2574,33.7024,27.9251,3.9644,0.0013,23.7467,1.5919,5.7773
vocseg,single_vocseg,10.4003,33.7937,27.8905,3.9703,0.001,23.7071,1.6222,5.9032
vocseg,single_vocseg,10.4512,32.9676,27.6912,3.6572,0.0009,23.8547,1.1358,5.2764
vocseg,single_vocseg,10.6644,33.7133,27.9135,3.9348,0.0013,23.7698,1.5621,5.7999
vocseg,single_vocseg,10.7373,33.4725,27.8172,3.8266,0.0013,23.7876,1.3824,5.6554
vocseg,single_vocseg,10.939,33.6938,27.8754,3.9125,0.001,23.7553,1.6396,5.8183
vocseg,single_vocseg,10.9669,36.4854,27.8294,3.6885,0.0014,23.9907,3.3476,8.656
vocseg,single_vocseg,11.1006,33.3712,27.8545,3.9349,0.0012,23.3545,1.3821,5.5167
vocseg,single_vocseg,11.2442,33.4158,27.8676,3.921,0.0015,23.7438,1.4281,5.5482
vocseg,single_vocseg,11.3378,33.3817,27.9177,3.9389,0.0013,23.7494,1.2896,5.464
vocseg,single_vocseg,11.3772,32.8856,27.9232,3.5532,0.0008,24.2041,0.8676,4.9624
vocseg,single_vocseg,11.4332,33.2062,28.0772,3.6817,0.0011,24.2149,1.0579,5.129
vocseg,single_vocseg,11.4785,33.3014,28.3198,3.6153,0.0012,24.5373,0.9224,4.9815
vocseg,single_vocseg,11.5199,32.9614,28.0191,3.487,0.0009,24.3672,0.8981,4.9422
vocseg,single_vocseg,11.7812,33.3498,27.8908,3.9361,0.0015,23.7419,1.4036,5.4589
vocseg,single_vocseg,12.1269,33.411,27.9073,3.9315,0.0013,23.7634,1.4248,5.5038
vocseg,single_vocseg,12.3086,33.3266,27.8862,3.9677,0.0011,23.7151,1.3382,5.4405
vocseg,single_vocseg,12.4371,33.6883,27.9222,3.9067,0.0014,23.7797,1.3959,5.7661
vocseg,single_vocseg,12.4659,34.6458,28.0704,3.5161,0.0008,24.4038,2.64,6.5754
vocseg,single_vocseg,12.5476,33.4125,28.0302,3.876,0.001,23.9515,1.2829,5.3823
vocseg,single_vocseg,13.1737,33.3717,27.8788,3.9545,0.0011,23.7153,1.3709,5.4929
vocseg,single_vocseg,13.3423,33.5701,28.0048,3.9527,0.001,23.846,1.4443,5.5653
vocseg,single_vocseg,13.409,32.9199,27.7772,3.7911,0.0011,23.7975,1.0827,5.1427
vocseg,single_vocseg,13.5631,33.3221,27.901,3.9654,0.0011,23.7166,1.3521,5.4211
vocseg,single_vocseg,13.6937,33.4184,27.9011,3.9426,0.0011,23.7505,1.3907,5.5173
vocseg,single_vocseg,13.8933,33.3705,27.8791,3.9528,0.0012,23.7192,1.4119,5.4914
vocseg,single_vocseg,14.138,33.3531,27.8922,3.9269,0.001,23.7576,1.3931,5.4609
vocseg,single_vocseg,14.4047,33.3395,27.8889,3.9404,0.0013,23.7433,1.3976,5.4506
vocseg,single_vocseg,14.8895,33.3729,27.9073,4.0112,0.0011,23.6844,1.4343,5.4656
vocseg,single_vocseg,14.9123,40.9365,28.6185,3.4384,0.001,25.0297,8.363,12.3179
vocseg,single_vocseg,14.9803,33.2091,28.0386,3.7465,0.0008,24.1046,1.1103,5.1705
vocseg,single_vocseg,15.0196,32.6228,27.6983,3.4773,0.0009,24.0602,0.855,4.9245
vocseg,single_vocseg,15.1504,33.3617,27.8631,3.907,0.0012,23.7481,1.3945,5.4986
vocseg,single_vocseg,15.2089,33.1938,28.05,3.6275,0.0011,24.2411,1.0402,5.1438
vocseg,single_vocseg,15.3022,33.3693,27.8946,3.8405,0.0011,23.8346,1.3852,5.4747
vocseg,single_vocseg,15.3727,32.9304,27.7019,3.7878,0.0011,23.7179,1.1156,5.2285
vocseg,single_vocseg,15.8602,33.4713,27.885,3.8972,0.0013,23.7621,1.4434,5.5864
vocseg,single_vocseg,15.9257,32.881,27.7824,3.7047,0.0013,23.8801,1.0562,5.0986
vocseg,single_vocseg,15.9697,33.5433,28.4613,3.9139,0.001,24.4021,0.9284,5.082
vocseg,single_vocseg,16.2726,33.3998,27.8904,3.9045,0.0011,23.7726,1.3783,5.5094
vocseg,single_vocseg,16.3201,32.9571,27.9635,3.5414,0.0009,24.2454,0.9665,4.9935
vocseg,single_vocseg,16.7566,33.3226,27.8733,3.9112,0.001,23.75,1.3487,5.4493
vocseg,single_vocseg,16.9842,33.6735,28.07,4.1359,0.0012,23.7032,1.4734,5.6035
vocseg,single_vocseg,17.3062,33.4866,27.8852,3.9432,0.0011,23.726,1.4226,5.6014
vocseg,single_vocseg,17.554,33.3729,27.8945,3.9736,0.0013,23.6892,1.3669,5.4784
vocseg,single_vocseg,17.6816,33.2832,27.9276,3.97,0.0013,23.7499,1.3711,5.3556
vocseg,single_vocseg,17.7043,39.8676,27.6394,3.4792,0.0008,23.9932,8.2614,12.2283
vocseg,single_vocseg,17.7463,33.7059,28.8591,3.4421,0.0009,25.2485,0.8702,4.8468
vocseg,single_vocseg,17.8852,33.5653,27.9711,4.4545,0.0015,23.3329,1.4451,5.5942
vocseg,single_vocseg,17.8858,86.4236,51.3561,3.5369,0.0008,23.8303,30.8995,35.0675
vocseg,single_vocseg,17.9063,68.9673,51.3561,3.5369,0.0008,23.8303,10.4742,17.6112
vocseg,single_vocseg,18.0414,34.4677,28.0327,3.9497,0.0013,23.8728,2.3081,6.435
vocseg,single_vocseg,18.051,54.0798,27.6374,3.4827,0.0009,23.9988,22.485,26.4424
vocseg,single_vocseg,18.1122,33.6578,28.6948,3.5807,0.0012,24.9464,0.9327,4.963
vocseg,single_vocseg,18.5263,33.4184,27.9265,3.9492,0.0015,23.7617,1.4281,5.492
vocseg,single_vocseg,18.5421,48.0866,28.7104,3.4722,0.0012,25.0761,15.3606,19.3762
vocseg,single_vocseg,18.5932,33.5732,28.7073,3.4779,0.001,25.0636,0.8872,4.8658
vocseg,single_vocseg,18.763,33.4334,27.9082,3.9327,0.0012,23.7496,1.4243,5.5252
vocseg,single_vocseg,18.9457,33.3452,27.9032,3.9668,0.0014,23.7245,1.3554,5.442
vocseg,single_vocseg,19.1743,33.4084,27.9597,3.9569,0.0013,23.4033,1.3392,5.4487
vocseg,single_vocseg,19.2648,33.2136,27.8823,3.9679,0.0011,23.7009,1.2336,5.3313
vocseg,single_vocseg,19.3532,33.2885,27.9086,3.9377,0.0017,23.7429,1.2703,5.3799
vocseg,single_vocseg,19.4096,32.98,27.9007,3.7409,0.0013,23.9472,1.0467,5.0793
vocseg,single_vocseg,19.7359,33.5054,27.9215,3.9746,0.0014,23.7318,1.4255,5.5839
vocseg,single_vocseg,19.8086,33.2999,27.788,3.8195,0.0012,23.7705,1.1311,5.5119
vocseg,single_vocseg,19.859,33.1264,28.1567,3.5811,0.0011,24.3903,0.9687,4.9697
vocseg,single_vocseg,19.8695,52.3648,27.898,3.4855,0.0008,24.2603,20.2689,24.4668
vocseg,single_vocseg,19.977,33.8168,28.0723,3.9319,0.0013,23.9336,1.6236,5.7445
