req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.49:8000,momentsmall,diasbp,1768809267.6682682,1768809267.681947,868.9122200012207,825.867435,0.015834,68.82672119140625,56.0
1,0.020001111172842936,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.6885395,1768809268.5534022,913.6252403259277,32.476434999999995,0.006731,0.0,0.0
2,0.04000222234568587,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.709007,1768809268.6033278,922.2259521484375,11.720974,0.0035949999999999997,0.0,0.0
3,0.06000333351852881,site2,10.100.20.49:8020,momentlarge,gestureclass,1768809267.7284513,1768809267.7484035,1047.1422672271729,1010.8852109999999,0.015653,4.0,4.0
4,0.08000444469137175,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.7495596,1768809268.6324563,904.8991203308105,20.575606999999998,0.002964,0.0,0.0
5,0.10000555586421468,site2,10.100.20.49:8000,momentsmall,diasbp,1768809267.7689264,1768809268.6626222,925.1613616943359,29.623954,0.004266000000000001,68.82672119140625,56.0
6,0.12000666703705762,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.7882695,1768809268.6952212,935.9421730041504,16.906878,0.003916,0.0,0.0
7,0.14000777820990054,site2,10.100.20.49:8030,chronostiny,heartrate,1768809267.8085866,1768809267.8394494,1503.3016204833984,1467.564562,0.013731,74.84310150146484,69.0
8,0.1600088893827435,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.8284183,1768809268.7322767,927.0508289337158,18.037003,0.0032849999999999997,0.0,0.0
9,0.1800100005555864,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.8487298,1768809268.7563653,925.8804321289062,16.753754999999998,0.0028150000000000002,0.0,0.0
10,0.20001111172842936,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.8682268,1768809268.7843916,947.2389221191406,15.652363,0.002634,0.0,0.0
11,0.2200122229012723,site2,10.100.20.49:8010,chronosmini,sysbp,1768809267.8885381,1768809267.9304378,1491.431713104248,1438.56758,0.013871,127.32414245605469,98.0
12,0.24001333407411524,site2,10.100.20.49:8030,chronostiny,heartrate,1768809267.908407,1768809269.3130302,1443.1366920471191,35.868553999999996,0.002154,74.84310150146484,69.0
13,0.26001444524695816,site2,10.100.20.49:8030,chronostiny,heartrate,1768809267.928777,1768809269.353379,1444.2760944366455,11.979897,0.002023,74.84310150146484,69.0
14,0.2800155564198011,site2,10.100.20.49:8000,momentsmall,diasbp,1768809267.9481647,1768809268.8229492,935.8267784118652,52.111954000000004,0.004517,68.82672119140625,56.0
15,0.300016667592644,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.9686012,1768809268.892115,967.1175479888916,41.266199,0.005168000000000001,0.0,0.0
16,0.320017778765487,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809267.9890184,1768809268.9438343,971.8365669250488,9.526181999999999,0.0027140000000000003,0.0,0.0
17,0.3400188899383299,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809268.008369,1768809268.9661229,1001.7478466033936,34.925372,0.0020329999999999997,0.0,0.0
18,0.3600200011111728,site2,10.100.20.49:8020,momentlarge,gestureclass,1768809268.0287104,1768809268.787537,841.1965370178223,80.522295,0.002504,4.0,4.0
19,0.38002111228401575,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809268.049081,1768809269.011342,991.2488460540771,27.48787,0.003094,0.0,0.0
20,0.4000222234568587,site2,10.100.20.49:8010,chronosmini,sysbp,1768809268.0684383,1768809269.3852363,1341.2766456604004,22.895639,0.0017829999999999999,127.32414245605469,98.0
21,0.42002333462970165,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809268.0887508,1768809269.0451007,981.6296100616455,18.564163,0.001933,0.0,0.0
22,0.4400244458025446,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809268.10814,1768809269.08014,996.4630603790283,18.601910999999998,0.002824,0.0,0.0
23,0.4600255569753875,site2,10.100.20.49:8030,chronostiny,heartrate,1768809268.1284373,1768809269.377735,1266.7596340179443,16.261517,0.001473,74.84310150146484,69.0
24,0.4800266681482305,site2,10.100.20.49:8010,chronosmini,sysbp,1768809268.1488118,1768809269.411903,1301.187515258789,27.088244,0.002103,127.32414245605469,98.0
25,0.5000277793210733,site2,10.100.20.49:8010,chronosmini,sysbp,1768809268.1682112,1768809269.4509072,1324.4576454162598,40.251307,0.002103,127.32414245605469,98.0
26,0.5200288904939163,site2,10.100.20.49:8010,chronosmini,sysbp,1768809268.188637,1768809269.4936616,1379.042387008667,63.425048999999994,0.0020329999999999997,127.32414245605469,98.0
27,0.5400300016667593,site2,10.100.20.49:8000,momentsmall,ecgclass,1768809268.209057,1768809269.1084669,935.1818561553955,31.148208,0.0020930000000000002,0.0,0.0
