task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0001,417.7942
gestureclass,single_gestureclass,0.0048,428.097
gestureclass,single_gestureclass,0.0072,444.6058
gestureclass,single_gestureclass,0.0085,443.3641
gestureclass,single_gestureclass,0.0378,414.1386
gestureclass,single_gestureclass,0.0772,374.8035
gestureclass,single_gestureclass,0.0876,364.6672
gestureclass,single_gestureclass,0.1209,347.873
gestureclass,single_gestureclass,0.1233,345.5415
gestureclass,single_gestureclass,0.1506,318.6114
gestureclass,single_gestureclass,0.1649,304.3942
gestureclass,single_gestureclass,0.1902,279.0821
gestureclass,single_gestureclass,0.2756,210.3117
gestureclass,single_gestureclass,0.293,193.0301
gestureclass,single_gestureclass,0.3244,161.6812
gestureclass,single_gestureclass,0.3518,134.3446
gestureclass,single_gestureclass,0.3518,134.3715
gestureclass,single_gestureclass,0.3572,146.7574
gestureclass,single_gestureclass,0.3675,136.5962
gestureclass,single_gestureclass,0.3898,114.327
gestureclass,single_gestureclass,0.4071,97.0416
gestureclass,single_gestureclass,0.4883,30.7436
gestureclass,single_gestureclass,0.5113,22.1605
gestureclass,single_gestureclass,0.5505,15.1999
gestureclass,single_gestureclass,0.5558,24.1804
gestureclass,single_gestureclass,0.6081,15.348
gestureclass,single_gestureclass,0.6094,28.6996
gestureclass,single_gestureclass,0.6232,29.5069
gestureclass,single_gestureclass,0.6316,39.7072
gestureclass,single_gestureclass,0.6698,16.4442
gestureclass,single_gestureclass,0.6794,21.4665
gestureclass,single_gestureclass,0.6934,22.3458
gestureclass,single_gestureclass,0.706,24.1327
gestureclass,single_gestureclass,0.7113,33.0939
gestureclass,single_gestureclass,0.7635,14.8778
gestureclass,single_gestureclass,0.7975,15.1613
gestureclass,single_gestureclass,0.7989,28.2965
gestureclass,single_gestureclass,0.8177,24.2312
gestureclass,single_gestureclass,0.8323,24.1833
gestureclass,single_gestureclass,0.8418,29.7284
gestureclass,single_gestureclass,0.8561,33.9317
gestureclass,single_gestureclass,0.8575,47.0524
gestureclass,single_gestureclass,0.8816,39.0961
gestureclass,single_gestureclass,0.8816,39.134
gestureclass,single_gestureclass,0.9041,31.0304
gestureclass,single_gestureclass,0.9623,15.3379
gestureclass,single_gestureclass,0.9656,26.5861
gestureclass,single_gestureclass,0.9679,38.6772
gestureclass,single_gestureclass,0.9787,42.4533
gestureclass,single_gestureclass,1.0117,23.8624
gestureclass,single_gestureclass,1.0456,15.619
gestureclass,single_gestureclass,1.049,26.4971
gestureclass,single_gestureclass,1.049,40.6532
gestureclass,single_gestureclass,1.1448,14.8695
gestureclass,single_gestureclass,1.1798,14.7572
gestureclass,single_gestureclass,1.2027,14.9689
gestureclass,single_gestureclass,1.2218,14.9837
gestureclass,single_gestureclass,1.2539,14.8618
gestureclass,single_gestureclass,1.2789,14.9462
gestureclass,single_gestureclass,1.318,14.8668
gestureclass,single_gestureclass,1.3369,15.7473
gestureclass,single_gestureclass,1.3384,28.5537
gestureclass,single_gestureclass,1.3407,40.4489
gestureclass,single_gestureclass,1.3832,14.936
gestureclass,single_gestureclass,1.4083,14.739
gestureclass,single_gestureclass,1.4451,15.1181
gestureclass,single_gestureclass,1.4535,20.9844
gestureclass,single_gestureclass,1.4946,15.0473
gestureclass,single_gestureclass,1.5,23.89
gestureclass,single_gestureclass,1.551,15.3556
gestureclass,single_gestureclass,1.5626,18.3487
gestureclass,single_gestureclass,1.634,15.1415
gestureclass,single_gestureclass,1.6444,18.9559
gestureclass,single_gestureclass,1.6665,14.7767
gestureclass,single_gestureclass,1.7605,14.7688
gestureclass,single_gestureclass,1.7803,14.8652
gestureclass,single_gestureclass,1.8894,14.7526
gestureclass,single_gestureclass,1.9062,14.9081
gestureclass,single_gestureclass,1.9323,14.8158
gestureclass,single_gestureclass,1.9752,14.7979
gestureclass,single_gestureclass,2.0241,15.2211
gestureclass,single_gestureclass,2.0535,14.7645
gestureclass,single_gestureclass,2.0804,15.1978
gestureclass,single_gestureclass,2.0908,18.9216
gestureclass,single_gestureclass,2.1329,14.8368
gestureclass,single_gestureclass,2.1475,14.7393
gestureclass,single_gestureclass,2.1894,15.2977
gestureclass,single_gestureclass,2.1939,24.9834
gestureclass,single_gestureclass,2.221,14.7853
gestureclass,single_gestureclass,2.2499,14.8356
gestureclass,single_gestureclass,2.2679,15.132
gestureclass,single_gestureclass,2.2763,21.9812
gestureclass,single_gestureclass,2.2871,25.6567
gestureclass,single_gestureclass,2.2974,29.6981
gestureclass,single_gestureclass,2.3043,36.9461
gestureclass,single_gestureclass,2.3564,14.8785
gestureclass,single_gestureclass,2.4254,14.925
gestureclass,single_gestureclass,2.4624,14.8764
gestureclass,single_gestureclass,2.4874,15.0659
gestureclass,single_gestureclass,2.4937,23.2861
gestureclass,single_gestureclass,2.5096,21.6789
gestureclass,single_gestureclass,2.6364,15.1927
gestureclass,single_gestureclass,2.6688,14.9446
gestureclass,single_gestureclass,2.6833,14.7383
gestureclass,single_gestureclass,2.7132,14.6768
gestureclass,single_gestureclass,2.739,14.7734
gestureclass,single_gestureclass,2.7789,14.9825
gestureclass,single_gestureclass,2.828,14.9224
gestureclass,single_gestureclass,2.881,14.9491
gestureclass,single_gestureclass,2.9782,15.1529
gestureclass,single_gestureclass,2.9826,25.3997
gestureclass,single_gestureclass,2.9964,26.2547
gestureclass,single_gestureclass,3.0047,32.4783
gestureclass,single_gestureclass,3.0307,20.9088
gestureclass,single_gestureclass,3.0422,23.8888
gestureclass,single_gestureclass,3.0617,18.8706
gestureclass,single_gestureclass,3.0762,18.6186
gestureclass,single_gestureclass,3.173,15.162
gestureclass,single_gestureclass,3.1854,17.2081
gestureclass,single_gestureclass,3.1942,22.7127
gestureclass,single_gestureclass,3.255,14.9956
gestureclass,single_gestureclass,3.2653,18.8951
gestureclass,single_gestureclass,3.3524,15.2946
gestureclass,single_gestureclass,3.3978,14.6852
gestureclass,single_gestureclass,3.4616,14.6251
gestureclass,single_gestureclass,3.5113,14.8311
gestureclass,single_gestureclass,3.5372,15.2729
gestureclass,single_gestureclass,3.5415,25.2621
gestureclass,single_gestureclass,3.5498,31.8441
gestureclass,single_gestureclass,3.5769,18.9421
gestureclass,single_gestureclass,3.5781,32.1255
gestureclass,single_gestureclass,3.5814,43.8635
gestureclass,single_gestureclass,3.6099,33.5071
gestureclass,single_gestureclass,3.6102,52.3648
gestureclass,single_gestureclass,3.6225,40.1225
gestureclass,single_gestureclass,3.7058,19.3133
gestureclass,single_gestureclass,3.7092,34.0209
gestureclass,single_gestureclass,3.7195,42.0132
gestureclass,single_gestureclass,3.7533,26.1598
gestureclass,single_gestureclass,3.7896,18.5554
gestureclass,single_gestureclass,3.8353,18.6625
gestureclass,single_gestureclass,3.8537,18.7476
gestureclass,single_gestureclass,3.8711,20.1228
gestureclass,single_gestureclass,3.8826,26.6576
gestureclass,single_gestureclass,3.9474,19.0284
gestureclass,single_gestureclass,3.9618,23.0916
gestureclass,single_gestureclass,3.9725,30.7894
gestureclass,single_gestureclass,3.9737,48.2228
gestureclass,single_gestureclass,3.996,40.4315
gestureclass,single_gestureclass,4.0083,43.6819
gestureclass,single_gestureclass,4.0136,38.4417
gestureclass,single_gestureclass,4.0375,28.9083
gestureclass,single_gestureclass,4.1045,15.0621
gestureclass,single_gestureclass,4.1217,15.4781
gestureclass,single_gestureclass,4.1643,14.976
gestureclass,single_gestureclass,4.2234,14.8432
gestureclass,single_gestureclass,4.2754,15.0154
gestureclass,single_gestureclass,4.3235,15.1339
gestureclass,single_gestureclass,4.3279,25.5439
gestureclass,single_gestureclass,4.3427,25.1074
gestureclass,single_gestureclass,4.353,29.0408
gestureclass,single_gestureclass,4.4172,15.0602
gestureclass,single_gestureclass,4.4275,19.28
gestureclass,single_gestureclass,4.4393,21.7166
gestureclass,single_gestureclass,4.5092,15.3801
gestureclass,single_gestureclass,4.5327,15.3096
gestureclass,single_gestureclass,4.5382,24.3416
gestureclass,single_gestureclass,4.5561,24.8733
gestureclass,single_gestureclass,4.5787,17.4642
gestureclass,single_gestureclass,4.5809,33.3002
gestureclass,single_gestureclass,4.5892,44.4782
gestureclass,single_gestureclass,4.5925,41.2302
gestureclass,single_gestureclass,4.6153,36.4518
gestureclass,single_gestureclass,4.6548,18.6968
gestureclass,single_gestureclass,4.6733,15.4071
gestureclass,single_gestureclass,4.7119,18.6739
gestureclass,single_gestureclass,4.7757,14.8621
gestureclass,single_gestureclass,4.8156,15.3279
gestureclass,single_gestureclass,4.8157,29.8851
gestureclass,single_gestureclass,4.8351,24.9186
gestureclass,single_gestureclass,4.8611,15.2643
gestureclass,single_gestureclass,4.8674,23.3586
gestureclass,single_gestureclass,4.8747,30.6563
gestureclass,single_gestureclass,4.8904,29.2177
gestureclass,single_gestureclass,4.8928,41.0423
gestureclass,single_gestureclass,4.964,15.2335
gestureclass,single_gestureclass,5.0704,15.017
gestureclass,single_gestureclass,5.1196,14.7607
gestureclass,single_gestureclass,5.1444,15.3599
gestureclass,single_gestureclass,5.1518,22.2123
gestureclass,single_gestureclass,5.1531,35.1527
gestureclass,single_gestureclass,5.2073,14.9765
gestureclass,single_gestureclass,5.2344,14.7688
gestureclass,single_gestureclass,5.2873,14.8699
gestureclass,single_gestureclass,5.3554,15.1572
gestureclass,single_gestureclass,5.3554,29.8193
gestureclass,single_gestureclass,5.3973,14.9252
gestureclass,single_gestureclass,5.4444,15.0487
gestureclass,single_gestureclass,5.4546,19.3653
gestureclass,single_gestureclass,5.4605,28.0752
gestureclass,single_gestureclass,5.4861,16.7527
gestureclass,single_gestureclass,5.52,15.027
gestureclass,single_gestureclass,5.5471,15.135
gestureclass,single_gestureclass,5.5471,29.2921
gestureclass,single_gestureclass,5.6306,14.7388
gestureclass,single_gestureclass,5.7054,15.9047
gestureclass,single_gestureclass,5.712,23.7243
gestureclass,single_gestureclass,5.7172,32.9483
gestureclass,single_gestureclass,5.7368,28.219
gestureclass,single_gestureclass,5.7543,25.2151
gestureclass,single_gestureclass,5.7566,37.5104
gestureclass,single_gestureclass,5.7731,35.3067
gestureclass,single_gestureclass,5.7836,39.3848
gestureclass,single_gestureclass,5.8125,24.7974
gestureclass,single_gestureclass,5.8494,15.4953
gestureclass,single_gestureclass,5.8568,23.1736
gestureclass,single_gestureclass,5.863,31.1975
gestureclass,single_gestureclass,5.879,29.4356
gestureclass,single_gestureclass,5.9205,15.0273
gestureclass,single_gestureclass,5.9547,14.9276
gestureclass,single_gestureclass,5.9767,15.2187
gestureclass,single_gestureclass,5.978,28.3411
gestureclass,single_gestureclass,5.9917,29.2208
gestureclass,single_gestureclass,6.0144,21.1835
gestureclass,single_gestureclass,6.023,26.7909
gestureclass,single_gestureclass,6.0669,14.8551
gestureclass,single_gestureclass,6.0839,15.8763
gestureclass,single_gestureclass,6.0984,15.5816
gestureclass,single_gestureclass,6.0984,29.784
gestureclass,single_gestureclass,6.1353,15.4765
gestureclass,single_gestureclass,6.1389,26.2301
gestureclass,single_gestureclass,6.1421,37.3321
gestureclass,single_gestureclass,6.1806,14.7188
gestureclass,single_gestureclass,6.2324,14.7781
gestureclass,single_gestureclass,6.2533,15.0013
gestureclass,single_gestureclass,6.3095,14.8859
gestureclass,single_gestureclass,6.3475,15.8644
gestureclass,single_gestureclass,6.36,21.7834
gestureclass,single_gestureclass,6.3612,35.1965
gestureclass,single_gestureclass,6.3664,45.434
gestureclass,single_gestureclass,6.3697,42.196
gestureclass,single_gestureclass,6.3898,40.1828
gestureclass,single_gestureclass,6.4105,33.9344
gestureclass,single_gestureclass,6.4441,14.7831
gestureclass,single_gestureclass,6.465,14.9951
gestureclass,single_gestureclass,6.4941,14.9872
gestureclass,single_gestureclass,6.5084,15.9161
gestureclass,single_gestureclass,6.5192,19.7098
gestureclass,single_gestureclass,6.5314,21.9963
gestureclass,single_gestureclass,6.545,22.9154
gestureclass,single_gestureclass,6.5635,18.9421
gestureclass,single_gestureclass,6.571,25.6975
gestureclass,single_gestureclass,6.6188,14.8883
gestureclass,single_gestureclass,6.6448,15.3015
gestureclass,single_gestureclass,6.6484,26.2954
gestureclass,single_gestureclass,6.6622,26.5651
gestureclass,single_gestureclass,6.7099,14.8404
gestureclass,single_gestureclass,6.7309,15.8079
gestureclass,single_gestureclass,6.7344,26.8867
gestureclass,single_gestureclass,6.7465,29.2592
gestureclass,single_gestureclass,6.7538,36.1321
gestureclass,single_gestureclass,6.7755,28.7144
gestureclass,single_gestureclass,6.8041,14.7986
gestureclass,single_gestureclass,6.825,15.2304
gestureclass,single_gestureclass,6.8375,16.8991
gestureclass,single_gestureclass,6.8605,15.0611
gestureclass,single_gestureclass,6.8637,26.0775
gestureclass,single_gestureclass,6.9329,15.5947
gestureclass,single_gestureclass,6.9452,17.4317
gestureclass,single_gestureclass,6.9708,15.1558
gestureclass,single_gestureclass,6.9781,22.229
gestureclass,single_gestureclass,6.9854,29.5031
gestureclass,single_gestureclass,7.0054,23.6714
gestureclass,single_gestureclass,7.0943,15.012
gestureclass,single_gestureclass,7.1264,14.7452
gestureclass,single_gestureclass,7.1602,14.7188
gestureclass,single_gestureclass,7.2031,14.7474
gestureclass,single_gestureclass,7.2319,15.3046
gestureclass,single_gestureclass,7.2483,15.2957
gestureclass,single_gestureclass,7.2517,26.2289
gestureclass,single_gestureclass,7.2559,36.5169
gestureclass,single_gestureclass,7.288,19.8214
gestureclass,single_gestureclass,7.2935,28.5079
gestureclass,single_gestureclass,7.2958,42.3219
gestureclass,single_gestureclass,7.2971,41.1687
gestureclass,single_gestureclass,7.3003,37.9889
gestureclass,single_gestureclass,7.3026,35.7356
gestureclass,single_gestureclass,7.3574,15.3651
gestureclass,single_gestureclass,7.3597,27.5178
gestureclass,single_gestureclass,7.37,32.5518
gestureclass,single_gestureclass,7.3869,30.3645
gestureclass,single_gestureclass,7.3973,34.2498
gestureclass,single_gestureclass,7.4046,42.2328
