task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,stfq,0.0001,501.1659,493.5168,420.3452,0.0046,71.745,3.7594,0.0,7.6491,1778736865317710370,1
nyudepth,stfq,0.4816,128.7324,22.0824,20.2489,0.0039,1.1568,103.4076,0.0,106.65,1778736865898842308,1
nyudepth,stfq,0.9487,29.4526,19.7647,18.361,0.0028,0.7467,6.5081,0.0,9.6879,1778736866269027165,1
nyudepth,stfq,1.4261,36.8004,18.2978,16.3836,0.0033,1.1748,14.7038,0.0,18.5026,1778736866754628093,1
nyudepth,stfq,1.4818,36.9895,18.4364,16.8561,0.0034,0.9331,15.8219,0.0,18.5531,1778736866811489777,1
nyudepth,stfq,1.4992,42.3214,22.6658,21.1885,0.0032,0.9348,15.933,0.0,19.6557,1778736866829006129,1
nyudepth,stfq,1.7899,36.3131,18.4117,16.8481,0.0029,0.8947,15.1575,0.0,17.9013,1778736867118934569,1
nyudepth,stfq,2.0712,36.2475,21.8274,18.6973,0.0038,2.4669,11.8899,0.0,14.4201,1778736867396876851,1
nyudepth,stfq,2.6967,41.8587,23.9386,22.3848,0.0041,0.787,15.5547,0.0,17.9201,1778736868026101505,1
nyudepth,stfq,2.7124,42.7327,17.3721,15.9033,0.0032,0.727,22.9669,0.0,25.3606,1778736868049244702,1
nyudepth,stfq,2.921,24.8828,19.3948,17.8726,0.0032,0.8906,2.9292,0.0,5.488,1778736868237717499,1
nyudepth,stfq,2.9352,28.9245,19.313,18.0074,0.0033,0.6781,7.2701,0.0,9.6115,1778736868256254528,1
nyudepth,stfq,3.1538,25.3491,17.0067,15.8787,0.0021,0.6312,6.0437,0.0,8.3425,1778736868473715547,1
nyudepth,stfq,3.4996,36.2625,17.3151,16.013,0.0022,0.7281,16.6121,0.0,18.9474,1778736868830076416,1
nyudepth,stfq,3.5774,32.1217,21.5998,20.0776,0.0034,0.867,8.1112,0.0,10.5218,1778736868899311563,1
nyudepth,stfq,3.8232,39.3224,20.1463,17.4784,0.0026,1.3991,16.7565,0.0,19.1761,1778736869153832821,1
