req_id,client_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
6019,2,0.07469,406.6765,1775261255589370934,1775261255705641418
24073,8,0.075104,406.2691,1775261255589370934,1775261255705641418
6020,2,0.076406,404.9745,1775261255589370934,1775261255705641418
20967,7,0.077737,403.6486,1775261255589370934,1775261255705641418
20968,7,0.079061,402.3302,1775261255589370934,1775261255705641418
27120,9,0.083382,398.015,1775261255589370934,1775261255705641418
17934,6,0.083397,398.0055,1775261255589370934,1775261255705641418
24074,8,0.091899,389.5102,1775261255589370934,1775261255705641418
6021,2,0.091918,389.4966,1775261255589370934,1775261255705641418
9050,3,0.092462,388.9594,1775261255589370934,1775261255705641418
2,0,0.095808,385.6196,1775261255589370934,1775261255705641418
2974,1,0.09605,385.3841,1775261255589370934,1775261255705641418
9051,3,0.096062,385.3774,1775261255589370934,1775261255705641418
24075,8,0.096401,385.0443,1775261255589370934,1775261255705641418
12064,4,0.098707,382.7448,1775261255589370934,1775261255705641418
2975,1,0.098722,382.7355,1775261255589370934,1775261255705641418
15124,5,0.098731,382.7329,1775261255589370934,1775261255705641418
12065,4,0.100318,381.1517,1775261255589370934,1775261255705641418
9052,3,0.102649,378.8269,1775261255589370934,1775261255705641418
15125,5,0.102663,378.8192,1775261255589370934,1775261255705641418
9053,3,0.104178,377.311,1775261255589370934,1775261255705641418
12066,4,0.107501,374.0222,1775261255589370934,1775261255705641418
9054,3,0.111848,369.6821,1775261255589370934,1775261255705641418
17935,6,0.116185,365.3507,1775261255589370934,1775261255705641418
27121,9,0.118524,363.019,1775261255589370934,1775261255705641418
15126,5,0.118538,363.0106,1775261255589370934,1775261255705641418
2976,1,0.120021,490.4635,1775261255724214986,1775261255841410801
9055,3,0.126345,484.1528,1775261255724214986,1775261255841410801
27122,9,0.128667,482.1179,1775261255724214986,1775261255841410801
6022,2,0.130021,480.8991,1775261255724214986,1775261255841410801
2977,1,0.131344,479.5849,1775261255724214986,1775261255841410801
9056,3,0.134672,476.3403,1775261255724214986,1775261255841410801
3,0,0.143072,467.9484,1775261255724214986,1775261255841410801
17936,6,0.144433,468.4913,1775261255724214986,1775261255841410801
15127,5,0.145786,467.1531,1775261255724214986,1775261255841410801
17937,6,0.145798,467.149,1775261255724214986,1775261255841410801
12067,4,0.147327,465.631,1775261255724214986,1775261255841410801
24076,8,0.147344,465.6217,1775261255724214986,1775261255841410801
4,0,0.148846,464.1254,1775261255724214986,1775261255841410801
24077,8,0.148858,464.1187,1775261255724214986,1775261255841410801
5,0,0.150348,462.635,1775261255724214986,1775261255841410801
15128,5,0.151685,462.4081,1775261255724214986,1775261255841410801
2978,1,0.151698,462.4043,1775261255724214986,1775261255841410801
27123,9,0.153209,460.8977,1775261255724214986,1775261255841410801
24078,8,0.153222,460.8898,1775261255724214986,1775261255841410801
24079,8,0.155772,458.344,1775261255724214986,1775261255841410801
6023,2,0.155785,458.3344,1775261255724214986,1775261255841410801
12068,4,0.158263,455.862,1775261255724214986,1775261255841410801
17938,6,0.158276,455.8525,1775261255724214986,1775261255841410801
27124,9,0.16074,453.393,1775261255724214986,1775261255841410801
15129,5,0.162051,452.0862,1775261255724214986,1775261255841410801
24080,8,0.165383,448.7572,1775261255724214986,1775261255841410801
15130,5,0.170763,443.3811,1775261255724214986,1775261255841410801
15131,5,0.173214,440.9337,1775261255724214986,1775261255841410801
6,0,0.179576,434.5758,1775261255724214986,1775261255841410801
12069,4,0.185024,429.131,1775261255724214986,1775261255841410801
20969,7,0.18641,427.7489,1775261255724214986,1775261255841410801
15132,5,0.189866,424.2971,1775261255724214986,1775261255841410801
6024,2,0.191207,422.9596,1775261255724214986,1775261255841410801
17939,6,0.19255,421.6208,1775261255724214986,1775261255841410801
27125,9,0.192563,421.9208,1775261255724214986,1775261255841410801
24081,8,0.19506,419.4319,1775261255724214986,1775261255841410801
9057,3,0.198393,416.1046,1775261255724214986,1775261255841410801
6025,2,0.198407,416.0945,1775261255724214986,1775261255841410801
27126,9,0.199903,414.6025,1775261255724214986,1775261255841410801
24082,8,0.205243,409.2662,1775261255724214986,1775261255841410801
7,0,0.207633,406.8794,1775261255724214986,1775261255841410801
27127,9,0.211991,402.5252,1775261255724214986,1775261255841410801
6026,2,0.21337,401.1505,1775261255724214986,1775261255841410801
12070,4,0.213728,400.7962,1775261255724214986,1775261255841410801
12071,4,0.21374,400.7876,1775261255724214986,1775261255841410801
20970,7,0.216192,398.3397,1775261255724214986,1775261255841410801
20971,7,0.21953,395.0059,1775261255724214986,1775261255841410801
2979,1,0.219818,394.721,1775261255724214986,1775261255841410801
27128,9,0.228145,386.3983,1775261255724214986,1775261255841410801
12072,4,0.228168,386.4369,1775261255724214986,1775261255841410801
9058,3,0.229771,384.9502,1775261255724214986,1775261255841410801
24083,8,0.229785,384.9471,1775261255724214986,1775261255841410801
27129,9,0.233253,381.4845,1775261255724214986,1775261255841410801
2980,1,0.234635,380.1067,1775261255724214986,1775261255841410801
24084,8,0.237962,376.7836,1775261255724214986,1775261255841410801
15133,5,0.239383,375.3669,1775261255724214986,1775261255841410801
15134,5,0.240697,374.0566,1775261255724214986,1775261255841410801
12073,4,0.240925,373.8317,1775261255724214986,1775261255841410801
12074,4,0.242226,372.5343,1775261255724214986,1775261255841410801
24085,8,0.243543,371.222,1775261255724214986,1775261255841410801
12075,4,0.250899,363.8692,1775261255724214986,1775261255841410801
12076,4,0.254365,360.4076,1775261255724214986,1775261255841410801
12077,4,0.25877,356.0071,1775261255724214986,1775261255841410801
2981,1,0.260125,354.656,1775261255724214986,1775261255841410801
27130,9,0.262429,481.5967,1775261255855932240,1775261255974449943
6027,2,0.263753,480.5291,1775261255855932240,1775261255974449943
12078,4,0.265057,479.9926,1775261255855932240,1775261255974449943
17940,6,0.265203,479.8553,1775261255855932240,1775261255974449943
27131,9,0.267906,477.1578,1775261255855932240,1775261255974449943
8,0,0.270265,474.803,1775261255855932240,1775261255974449943
9059,3,0.27028,474.7925,1775261255855932240,1775261255974449943
9,0,0.27175,473.331,1775261255855932240,1775261255974449943
15135,5,0.271764,473.3243,1775261255855932240,1775261255974449943
17941,6,0.274214,470.881,1775261255855932240,1775261255974449943
6028,2,0.27854,466.5625,1775261255855932240,1775261255974449943
6029,2,0.278555,466.5534,1775261255855932240,1775261255974449943
2982,1,0.2811,465.3554,1775261255855932240,1775261255974449943
2983,1,0.281113,465.3556,1775261255855932240,1775261255974449943
17942,6,0.281509,464.9687,1775261255855932240,1775261255974449943
27132,9,0.283838,462.6477,1775261255855932240,1775261255974449943
9060,3,0.285247,461.2467,1775261255855932240,1775261255974449943
2984,1,0.285259,461.242,1775261255855932240,1775261255974449943
17943,6,0.287735,458.8017,1775261255855932240,1775261255974449943
17944,6,0.291067,455.4789,1775261255855932240,1775261255974449943
20972,7,0.291311,455.2426,1775261255855932240,1775261255974449943
24086,8,0.291576,454.9849,1775261255855932240,1775261255974449943
27133,9,0.291588,454.9794,1775261255855932240,1775261255974449943
10,0,0.293057,453.665,1775261255855932240,1775261255974449943
2985,1,0.29307,453.6703,1775261255855932240,1775261255974449943
11,0,0.294535,452.2145,1775261255855932240,1775261255974449943
24087,8,0.298899,447.8586,1775261255855932240,1775261255974449943
20973,7,0.302253,444.5379,1775261255855932240,1775261255974449943
12079,4,0.305673,441.1294,1775261255855932240,1775261255974449943
12080,4,0.305686,442.5895,1775261255855932240,1775261255974449943
20974,7,0.305693,442.5962,1775261255855932240,1775261255974449943
12081,4,0.310246,438.0507,1775261255855932240,1775261255974449943
2986,1,0.312574,435.73,1775261255855932240,1775261255974449943
15136,5,0.312586,435.7247,1775261255855932240,1775261255974449943
12082,4,0.315068,433.2485,1775261255855932240,1775261255974449943
12,0,0.316352,432.8208,1775261255855932240,1775261255974449943
15137,5,0.318644,430.82,1775261255855932240,1775261255974449943
6030,2,0.318657,430.8152,1775261255855932240,1775261255974449943
24088,8,0.320069,429.4078,1775261255855932240,1775261255974449943
24089,8,0.320081,429.4002,1775261255855932240,1775261255974449943
20975,7,0.322536,426.9488,1775261255855932240,1775261255974449943
27134,9,0.323848,425.6415,1775261255855932240,1775261255974449943
2987,1,0.326115,423.383,1775261255855932240,1775261255974449943
17945,6,0.330402,419.0998,1775261255855932240,1775261255974449943
20976,7,0.330416,419.0898,1775261255855932240,1775261255974449943
9061,3,0.332879,416.6305,1775261255855932240,1775261255974449943
20977,7,0.332895,416.6186,1775261255855932240,1775261255974449943
20978,7,0.334392,415.1249,1775261255855932240,1775261255974449943
12083,4,0.337694,411.8276,1775261255855932240,1775261255974449943
6031,2,0.337709,411.8149,1775261255855932240,1775261255974449943
20979,7,0.33919,410.3372,1775261255855932240,1775261255974449943
15138,5,0.340533,408.9985,1775261255855932240,1775261255974449943
24090,8,0.347824,401.7115,1775261255855932240,1775261255974449943
12084,4,0.348185,401.3555,1775261255855932240,1775261255974449943
13,0,0.350503,399.0417,1775261255855932240,1775261255974449943
12085,4,0.352893,396.7094,1775261255855932240,1775261255974449943
12086,4,0.356199,393.4317,1775261255855932240,1775261255974449943
14,0,0.358512,391.1297,1775261255855932240,1775261255974449943
20980,7,0.362825,386.8222,1775261255855932240,1775261255974449943
20981,7,0.364134,385.5181,1775261255855932240,1775261255974449943
24091,8,0.368438,381.2184,1775261255855932240,1775261255974449943
27135,9,0.369733,379.9272,1775261255855932240,1775261255974449943
12087,4,0.369745,379.9186,1775261255855932240,1775261255974449943
6032,2,0.372118,377.5499,1775261255855932240,1775261255974449943
15139,5,0.374398,504.9512,1775261255992419144,1775261256108727590
24092,8,0.375647,503.7231,1775261255992419144,1775261256108727590
6033,2,0.375842,504.9627,1775261255992419144,1775261256108727590
17946,6,0.379104,501.7102,1775261255992419144,1775261256108727590
27136,9,0.379281,501.5404,1775261255992419144,1775261256108727590
6034,2,0.380649,500.1802,1775261255992419144,1775261256108727590
15,0,0.38291,497.9336,1775261255992419144,1775261256108727590
20982,7,0.384167,496.6855,1775261255992419144,1775261256108727590
17947,6,0.384178,496.6822,1775261255992419144,1775261256108727590
27137,9,0.385551,495.317,1775261255992419144,1775261256108727590
16,0,0.385562,495.3134,1775261255992419144,1775261256108727590
17,0,0.387964,492.9187,1775261255992419144,1775261256108727590
2988,1,0.391242,489.6491,1775261255992419144,1775261256108727590
9062,3,0.391258,489.8181,1775261255992419144,1775261256108727590
27138,9,0.392735,488.3497,1775261255992419144,1775261256108727590
27139,9,0.392746,488.3435,1775261255992419144,1775261256108727590
18,0,0.394171,486.923,1775261255992419144,1775261256108727590
27140,9,0.396435,484.8025,1775261255992419144,1775261256108727590
15140,5,0.39772,483.5243,1775261255992419144,1775261256108727590
27141,9,0.398971,482.2774,1775261255992419144,1775261256108727590
9063,3,0.398983,482.2695,1775261255992419144,1775261256108727590
12088,4,0.40134,479.9156,1775261255992419144,1775261256108727590
27142,9,0.401527,479.8391,1775261255992419144,1775261256108727590
24093,8,0.403854,477.5207,1775261255992419144,1775261256108727590
20983,7,0.403866,477.514,1775261255992419144,1775261256108727590
9064,3,0.403872,477.5116,1775261255992419144,1775261256108727590
27143,9,0.405384,476.0489,1775261255992419144,1775261256108727590
20984,7,0.405394,476.0454,1775261255992419144,1775261256108727590
24094,8,0.4054,479.5218,1775261255992419144,1775261256108727590
17948,6,0.405909,479.0251,1775261255992419144,1775261256108727590
27144,9,0.405922,479.0204,1775261255992419144,1775261256108727590
9065,3,0.407341,477.6087,1775261255992419144,1775261256108727590
20985,7,0.408608,476.3501,1775261255992419144,1775261256108727590
9066,3,0.408638,476.3262,1775261255992419144,1775261256108727590
2989,1,0.408645,476.3255,1775261255992419144,1775261256108727590
27145,9,0.410138,474.8406,1775261255992419144,1775261256108727590
15141,5,0.410149,474.8366,1775261255992419144,1775261256108727590
12089,4,0.411528,473.4643,1775261255992419144,1775261256108727590
19,0,0.41154,473.4626,1775261255992419144,1775261256108727590
9067,3,0.415977,469.0325,1775261255992419144,1775261256108727590
20,0,0.420326,464.6912,1775261255992419144,1775261256108727590
17949,6,0.421645,463.3799,1775261255992419144,1775261256108727590
12090,4,0.426923,458.1089,1775261255992419144,1775261256108727590
20986,7,0.429227,455.8127,1775261255992419144,1775261256108727590
15142,5,0.433497,451.5491,1775261255992419144,1775261256108727590
15143,5,0.435814,449.24,1775261255992419144,1775261256108727590
15144,5,0.440079,444.9821,1775261255992419144,1775261256108727590
2990,1,0.440298,444.7703,1775261255992419144,1775261256108727590
24095,8,0.441598,443.4762,1775261255992419144,1775261256108727590
2991,1,0.444872,440.2089,1775261255992419144,1775261256108727590
21,0,0.444887,440.2006,1775261255992419144,1775261256108727590
9068,3,0.445256,439.8396,1775261255992419144,1775261256108727590
9069,3,0.447538,437.5653,1775261255992419144,1775261256108727590
17950,6,0.447551,437.5584,1775261255992419144,1775261256108727590
15145,5,0.447559,437.5572,1775261255992419144,1775261256108727590
12091,4,0.447645,437.4788,1775261255992419144,1775261256108727590
24096,8,0.447652,437.4785,1775261255992419144,1775261256108727590
6035,2,0.44831,436.8274,1775261255992419144,1775261256108727590
22,0,0.4496,435.5447,1775261255992419144,1775261256108727590
6036,2,0.450924,434.2279,1775261255992419144,1775261256108727590
20987,7,0.452207,432.9517,1775261255992419144,1775261256108727590
6037,2,0.455508,429.6577,1775261255992419144,1775261256108727590
20988,7,0.461843,423.3289,1775261255992419144,1775261256108727590
12092,4,0.463199,421.9809,1775261255992419144,1775261256108727590
12093,4,0.463211,508.7781,1775261256131485681,1775261256202851911
15146,5,0.465706,506.747,1775261256131485681,1775261256202851911
6038,2,0.465719,506.747,1775261256131485681,1775261256202851911
27146,9,0.467151,505.3236,1775261256131485681,1775261256202851911
24097,8,0.468441,504.0419,1775261256131485681,1775261256202851911
6039,2,0.468452,504.2346,1775261256131485681,1775261256202851911
17951,6,0.473921,498.7807,1775261256131485681,1775261256202851911
27147,9,0.475998,496.9757,1775261256131485681,1775261256202851911
24098,8,0.477298,495.688,1775261256131485681,1775261256202851911
24099,8,0.484972,488.0238,1775261256131485681,1775261256202851911
23,0,0.486329,486.8028,1775261256131485681,1775261256202851911
2992,1,0.486341,486.9051,1775261256131485681,1775261256202851911
2993,1,0.487757,485.5022,1775261256131485681,1775261256202851911
12094,4,0.487769,485.641,1775261256131485681,1775261256202851911
20989,7,0.487776,485.8489,1775261256131485681,1775261256202851911
17952,6,0.491268,482.3704,1775261256131485681,1775261256202851911
17953,6,0.491283,482.5826,1775261256131485681,1775261256202851911
6040,2,0.495651,478.2274,1775261256131485681,1775261256202851911
2994,1,0.498998,475.0938,1775261256131485681,1775261256202851911
15147,5,0.499013,475.0924,1775261256131485681,1775261256202851911
12095,4,0.500408,473.7067,1775261256131485681,1775261256202851911
12096,4,0.502655,471.8146,1775261256131485681,1775261256202851911
6041,2,0.504001,470.4814,1775261256131485681,1775261256202851911
2995,1,0.505316,469.5213,1775261256131485681,1775261256202851911
27148,9,0.507639,467.2122,1775261256131485681,1775261256202851911
24,0,0.510941,463.9204,1775261256131485681,1775261256202851911
17954,6,0.512259,462.8358,1775261256131485681,1775261256202851911
15148,5,0.512271,462.8365,1775261256131485681,1775261256202851911
17955,6,0.5197,455.4162,1775261256131485681,1775261256202851911
12097,4,0.521246,454.0293,1775261256131485681,1775261256202851911
25,0,0.524558,450.7244,1775261256131485681,1775261256202851911
12098,4,0.524573,450.7132,1775261256131485681,1775261256202851911
24100,8,0.526003,449.3568,1775261256131485681,1775261256202851911
27149,9,0.532285,443.0814,1775261256131485681,1775261256202851911
26,0,0.5323,443.0709,1775261256131485681,1775261256202851911
17956,6,0.532307,443.0676,1775261256131485681,1775261256202851911
12099,4,0.533879,441.5002,1775261256131485681,1775261256202851911
20990,7,0.536136,439.2467,1775261256131485681,1775261256202851911
2996,1,0.536149,439.307,1775261256131485681,1775261256202851911
9070,3,0.537523,437.9528,1775261256131485681,1775261256202851911
20991,7,0.540814,434.6662,1775261256131485681,1775261256202851911
27,0,0.54105,434.4344,1775261256131485681,1775261256202851911
20992,7,0.542362,499.0709,1775261256233602003,1775261256275349170
12100,4,0.542374,499.136,1775261256233602003,1775261256275349170
28,0,0.542728,501.5662,1775261256233602003,1775261256275349170
2997,1,0.542743,501.5645,1775261256233602003,1775261256275349170
24101,8,0.544124,500.1926,1775261256233602003,1775261256275349170
9071,3,0.545371,498.9545,1775261256233602003,1775261256275349170
20993,7,0.547009,497.3238,1775261256233602003,1775261256275349170
29,0,0.547023,497.3159,1775261256233602003,1775261256275349170
9072,3,0.548433,495.914,1775261256233602003,1775261256275349170
17957,6,0.548448,495.903,1775261256233602003,1775261256275349170
20994,7,0.549899,494.4556,1775261256233602003,1775261256275349170
24102,8,0.550114,494.2443,1775261256233602003,1775261256275349170
12101,4,0.551394,492.9681,1775261256233602003,1775261256275349170
6042,2,0.552738,491.6275,1775261256233602003,1775261256275349170
2998,1,0.555049,489.3203,1775261256233602003,1775261256275349170
9073,3,0.560361,484.0121,1775261256233602003,1775261256275349170
30,0,0.560376,484.0007,1775261256233602003,1775261256275349170
20995,7,0.561905,482.4755,1775261256233602003,1775261256275349170
6043,2,0.561919,482.4653,1775261256233602003,1775261256275349170
2999,1,0.565363,479.0244,1775261256233602003,1775261256275349170
24103,8,0.566646,477.7446,1775261256233602003,1775261256275349170
24104,8,0.568011,476.3834,1775261256233602003,1775261256275349170
31,0,0.568021,476.3768,1775261256233602003,1775261256275349170
17958,6,0.568027,476.3744,1775261256233602003,1775261256275349170
3000,1,0.568451,475.9545,1775261256233602003,1775261256275349170
6044,2,0.569816,474.5924,1775261256233602003,1775261256275349170
27150,9,0.571081,473.3312,1775261256233602003,1775261256275349170
9074,3,0.571093,520.1392,1775261256296765472,1775261256322596418
27151,9,0.572459,518.7869,1775261256296765472,1775261256322596418
9075,3,0.574743,517.365,1775261256296765472,1775261256322596418
6045,2,0.579077,513.041,1775261256296765472,1775261256322596418
24105,8,0.580369,511.7555,1775261256296765472,1775261256322596418
20996,7,0.581644,510.4852,1775261256296765472,1775261256322596418
24106,8,0.586912,505.2209,1775261256296765472,1775261256322596418
12102,4,0.586926,505.2116,1775261256296765472,1775261256322596418
20997,7,0.589402,502.7397,1775261256296765472,1775261256322596418
15149,5,0.589414,502.8107,1775261256296765472,1775261256322596418
24107,8,0.590825,501.43,1775261256296765472,1775261256322596418
32,0,0.593096,499.1684,1775261256296765472,1775261256322596418
27152,9,0.597364,495.4269,1775261256296765472,1775261256322596418
9076,3,0.598664,494.1349,1775261256296765472,1775261256322596418
12103,4,0.600953,491.8511,1775261256296765472,1775261256322596418
17959,6,0.600965,491.842,1775261256296765472,1775261256322596418
15150,5,0.603391,489.4199,1775261256296765472,1775261256322596418
9077,3,0.606673,486.1424,1775261256296765472,1775261256322596418
33,0,0.607978,529.0265,1775261256347208881,1775261256366321082
12104,4,0.610005,527.1692,1775261256347208881,1775261256366321082
3001,1,0.610737,526.5858,1775261256347208881,1775261256366321082
34,0,0.612151,525.1846,1775261256347208881,1775261256366321082
12105,4,0.61444,523.3591,1775261256347208881,1775261256366321082
17960,6,0.61445,523.571,1775261256347208881,1775261256366321082
12106,4,0.616558,521.4739,1775261256347208881,1775261256366321082
27153,9,0.617855,520.2799,1775261256347208881,1775261256366321082
27154,9,0.620116,518.0261,1775261256347208881,1775261256366321082
35,0,0.621429,516.7608,1775261256347208881,1775261256366321082
27155,9,0.621442,516.7596,1775261256347208881,1775261256366321082
17961,6,0.625966,512.2409,1775261256347208881,1775261256366321082
24108,8,0.628319,509.9037,1775261256347208881,1775261256366321082
12107,4,0.630593,547.4491,1775261256388622903,1775261256406387664
36,0,0.634935,543.2847,1775261256388622903,1775261256406387664
6046,2,0.634948,543.2842,1775261256388622903,1775261256406387664
12108,4,0.636336,542.1579,1775261256388622903,1775261256406387664
24109,8,0.637605,540.9017,1775261256388622903,1775261256406387664
9078,3,0.637635,540.9629,1775261256388622903,1775261256406387664
12109,4,0.637641,541.0635,1775261256388622903,1775261256406387664
3002,1,0.638082,540.688,1775261256388622903,1775261256406387664
3003,1,0.639361,539.5536,1775261256388622903,1775261256406387664
37,0,0.640831,538.09,1775261256388622903,1775261256406387664
17962,6,0.640641,538.2862,1775261256388622903,1775261256406387664
20998,7,0.642109,536.8292,1775261256388622903,1775261256406387664
38,0,0.647376,567.1623,1775261256428358131,1775261256444567124
15151,5,0.651927,562.7244,1775261256428358131,1775261256444567124
3004,1,0.654233,560.534,1775261256428358131,1775261256444567124
27156,9,0.65753,557.3106,1775261256428358131,1775261256444567124
20999,7,0.657757,557.2186,1775261256428358131,1775261256444567124
24110,8,0.659044,556.0679,1775261256428358131,1775261256444567124
24111,8,0.659055,556.0696,1775261256428358131,1775261256444567124
21000,7,0.662432,552.8262,1775261256428358131,1775261256444567124
39,0,0.665733,549.5336,1775261256428358131,1775261256444567124
3005,1,0.665746,549.576,1775261256428358131,1775261256444567124
9079,3,0.67018,589.685,1775261256472497612,1775261256489260890
6047,2,0.670196,589.8104,1775261256472497612,1775261256489260890
40,0,0.671634,588.3858,1775261256472497612,1775261256489260890
21001,7,0.671646,588.6822,1775261256472497612,1775261256489260890
15152,5,0.673046,587.2951,1775261256472497612,1775261256489260890
3006,1,0.67306,587.4019,1775261256472497612,1775261256489260890
27157,9,0.683526,577.0094,1775261256472497612,1775261256489260890
24112,8,0.683872,576.6699,1775261256472497612,1775261256489260890
3007,1,0.685168,575.4366,1775261256472497612,1775261256489260890
6048,2,0.686683,573.9725,1775261256472497612,1775261256489260890
9080,3,0.686698,573.9646,1775261256472497612,1775261256489260890
3008,1,0.686706,612.6595,1775261256510055545,1775261256526639624
15153,5,0.686713,613.1263,1775261256510055545,1775261256526639624
12110,4,0.693359,606.4951,1775261256510055545,1775261256526639624
21002,7,0.697657,602.2024,1775261256510055545,1775261256526639624
41,0,0.697673,602.1917,1775261256510055545,1775261256526639624
24113,8,0.698064,601.8996,1775261256510055545,1775261256526639624
12111,4,0.699352,600.6176,1775261256510055545,1775261256526639624
27158,9,0.700649,599.3409,1775261256510055545,1775261256526639624
6049,2,0.701951,598.0446,1775261256510055545,1775261256526639624
3009,1,0.704233,595.7701,1775261256510055545,1775261256526639624
3010,1,0.705536,594.4719,1775261256510055545,1775261256526639624
12112,4,0.707838,632.3667,1775261256556981189,1775261256572929661
17963,6,0.710138,630.0826,1775261256556981189,1775261256572929661
21003,7,0.712538,628.0196,1775261256556981189,1775261256572929661
17964,6,0.714872,625.6945,1775261256556981189,1775261256572929661
27159,9,0.71618,624.3939,1775261256556981189,1775261256572929661
17965,6,0.722496,618.2346,1775261256556981189,1775261256572929661
3011,1,0.72383,616.9822,1775261256556981189,1775261256572929661
15154,5,0.725151,615.6695,1775261256556981189,1775261256572929661
42,0,0.725366,615.5741,1775261256556981189,1775261256572929661
24114,8,0.727653,613.3795,1775261256556981189,1775261256572929661
12113,4,0.734959,659.1403,1775261256602884358,1775261256619665166
21004,7,0.734974,659.7583,1775261256602884358,1775261256619665166
9081,3,0.736434,658.3076,1775261256602884358,1775261256619665166
17966,6,0.740752,653.9938,1775261256602884358,1775261256619665166
15155,5,0.742044,652.7069,1775261256602884358,1775261256619665166
9082,3,0.742055,652.7612,1775261256602884358,1775261256619665166
9083,3,0.743562,651.2611,1775261256602884358,1775261256619665166
43,0,0.746987,647.8412,1775261256602884358,1775261256619665166
44,0,0.749419,645.4139,1775261256602884358,1775261256619665166
24115,8,0.749429,645.4487,1775261256602884358,1775261256619665166
9084,3,0.753252,641.644,1775261256602884358,1775261256619665166
24116,8,0.754507,678.4465,1775261256647084563,1775261256662509461
9085,3,0.756817,676.3473,1775261256647084563,1775261256662509461
6050,2,0.757047,676.379,1775261256647084563,1775261256662509461
12114,4,0.759349,674.0918,1775261256647084563,1775261256662509461
9086,3,0.76464,668.9401,1775261256647084563,1775261256662509461
3012,1,0.769971,663.7177,1775261256647084563,1775261256662509461
17967,6,0.769991,663.7068,1775261256647084563,1775261256662509461
45,0,0.7715,662.2636,1775261256647084563,1775261256662509461
3013,1,0.771729,662.0548,1775261256647084563,1775261256662509461
15156,5,0.773018,660.7716,1775261256647084563,1775261256662509461
12115,4,0.773203,701.3733,1775261256689070770,1775261256705206600
3014,1,0.774498,700.2065,1775261256689070770,1775261256705206600
3015,1,0.782811,692.5564,1775261256689070770,1775261256705206600
9087,3,0.786182,689.1937,1775261256689070770,1775261256705206600
12116,4,0.792485,682.8952,1775261256689070770,1775261256705206600
24117,8,0.792502,682.8833,1775261256689070770,1775261256705206600
21005,7,0.793984,681.5174,1775261256689070770,1775261256705206600
46,0,0.798319,677.1891,1775261256689070770,1775261256705206600
24118,8,0.800744,674.7696,1775261256689070770,1775261256705206600
15157,5,0.800757,674.7603,1775261256689070770,1775261256705206600
17968,6,0.802378,719.4183,1775261256731114849,1775261256749882145
6051,2,0.802392,719.4176,1775261256731114849,1775261256749882145
15158,5,0.805851,715.9641,1775261256731114849,1775261256749882145
6052,2,0.805863,715.9555,1775261256731114849,1775261256749882145
6053,2,0.806186,715.6365,1775261256731114849,1775261256749882145
21006,7,0.807472,714.3545,1775261256731114849,1775261256749882145
3016,1,0.809751,712.2169,1775261256731114849,1775261256749882145
