task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,415.1924
ecgclass,sharing,0.0409,413.3542
ecgclass,sharing,0.0798,374.5773
ecgclass,sharing,0.1196,334.9073
ecgclass,sharing,0.1239,352.8404
ecgclass,sharing,0.1252,351.8486
ecgclass,sharing,0.1498,348.289
ecgclass,sharing,0.1731,325.1591
ecgclass,sharing,0.2253,272.9664
ecgclass,sharing,0.2267,289.238
ecgclass,sharing,0.2437,272.7246
ecgclass,sharing,0.245,288.5895
ecgclass,sharing,0.2637,270.03
ecgclass,sharing,0.2923,241.5652
ecgclass,sharing,0.2986,257.0274
ecgclass,sharing,0.319,236.8255
ecgclass,sharing,0.3213,252.4092
ecgclass,sharing,0.3236,250.2668
ecgclass,sharing,0.3282,245.8954
ecgclass,sharing,0.3438,247.7663
ecgclass,sharing,0.3501,241.5304
ecgclass,sharing,0.3707,242.2619
ecgclass,sharing,0.3751,238.0085
ecgclass,sharing,0.4054,207.7627
ecgclass,sharing,0.4259,208.8604
ecgclass,sharing,0.4367,198.0767
ecgclass,sharing,0.444,212.8661
ecgclass,sharing,0.4516,205.4436
ecgclass,sharing,0.4529,204.1664
ecgclass,sharing,0.4556,222.6839
ecgclass,sharing,0.4671,211.123
ecgclass,sharing,0.4737,226.6133
ecgclass,sharing,0.4962,204.5236
ecgclass,sharing,0.5064,194.406
ecgclass,sharing,0.51,208.4892
ecgclass,sharing,0.5186,199.9936
ecgclass,sharing,0.5289,210.7236
ecgclass,sharing,0.535,204.7615
ecgclass,sharing,0.5403,199.5096
ecgclass,sharing,0.5551,205.523
ecgclass,sharing,0.5599,200.7272
ecgclass,sharing,0.5822,199.3942
ecgclass,sharing,0.6051,176.8272
ecgclass,sharing,0.6233,158.7598
ecgclass,sharing,0.6246,175.1723
ecgclass,sharing,0.6432,156.5826
ecgclass,sharing,0.6671,154.4769
ecgclass,sharing,0.6847,137.0652
ecgclass,sharing,0.6889,133.0736
ecgclass,sharing,0.6942,144.8388
ecgclass,sharing,0.6967,142.4298
ecgclass,sharing,0.7029,153.547
ecgclass,sharing,0.7029,153.6658
ecgclass,sharing,0.7063,150.3141
ecgclass,sharing,0.7287,144.6557
ecgclass,sharing,0.7944,79.1199
ecgclass,sharing,0.8042,86.061
ecgclass,sharing,0.8085,82.1481
ecgclass,sharing,0.815,75.8152
ecgclass,sharing,0.8212,86.7496
ecgclass,sharing,0.8241,84.0559
ecgclass,sharing,0.8422,66.0157
ecgclass,sharing,0.8647,43.663
ecgclass,sharing,0.89,34.9314
ecgclass,sharing,0.9787,50.0884
