task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,1424,4.9103,68.617,61.625,119.944,153.242,49.345,41.167,0.002,3.656,18.266,19.272
gestureclass,sharing,1471,5.0724,67.86,62.456,115.209,146.792,48.991,40.905,0.002,2.664,17.875,18.87
heartrate,sharing,1467,5.0586,68.902,64.062,117.972,150.084,49.658,41.047,0.002,2.943,18.236,19.244
diasbp,sharing,1493,5.1483,69.293,63.309,117.335,168.476,49.601,41.155,0.002,1.724,18.595,19.693
