task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0002,711.627,704.0911,653.6595,0.004,44.8795,6.9602,7.5359,1775867167849407400
ecgclass,slot_0:ecgclass,sharing,0.4819,1166.2393,919.0713,30.2216,0.0018,0.1411,240.8817,247.168,1775867168565053247
ecgclass,slot_0:ecgclass,sharing,0.9483,1705.5256,995.0471,29.1886,0.0017,120.0188,709.3828,710.4785,1775867169499924179
ecgclass,slot_0:ecgclass,sharing,1.4253,1232.7964,995.0471,29.1886,0.0017,120.0188,232.3749,237.7493,1775867169499924179
ecgclass,slot_0:ecgclass,sharing,1.4815,1177.3117,995.0471,29.1886,0.0017,120.0188,176.1215,182.2645,1775867169499924179
ecgclass,slot_0:ecgclass,sharing,1.4989,1160.0294,995.0471,29.1886,0.0017,120.0188,158.7744,164.9823,1775867169499924179
ecgclass,slot_0:ecgclass,sharing,1.7896,1914.758,1036.4847,29.6309,0.0026,250.2925,875.7868,878.2733,1775867170507692778
ecgclass,slot_0:ecgclass,sharing,2.0714,1633.3723,1036.4847,29.6309,0.0026,250.2925,594.0466,596.8876,1775867170507692778
ecgclass,slot_0:ecgclass,sharing,2.6961,2175.9288,1153.4162,29.4899,0.002,93.1549,1019.763,1022.5127,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,2.713,2159.9247,1153.4162,29.4899,0.002,93.1549,1002.8467,1006.5086,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,2.9213,1953.1841,1153.4162,29.4899,0.002,93.1549,794.6191,799.768,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,2.9351,1941.5705,1153.4162,29.4899,0.002,93.1549,780.7329,788.1544,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,3.153,1726.6545,1153.4162,29.4899,0.002,93.1549,562.8831,573.2384,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,3.5,1379.7891,1153.4162,29.4899,0.002,93.1549,215.9128,226.373,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,3.5769,1303.1271,1153.4162,29.4899,0.002,93.1549,139.009,149.7109,1775867171558159004
ecgclass,slot_0:ecgclass,sharing,3.8231,2218.0254,1149.9001,27.6948,0.0017,0.0482,1063.5517,1068.1253,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,3.8545,2193.3641,1149.9001,27.6948,0.0017,0.0482,1032.1155,1043.464,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,3.8731,2174.8674,1149.9001,27.6948,0.0017,0.0482,1013.5529,1024.9673,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,3.9356,2112.3576,1149.9001,27.6948,0.0017,0.0482,950.9792,962.4575,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,4.116,1932.0686,1149.9001,27.6948,0.0017,0.0482,770.5791,782.1685,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,4.198,1850.1847,1149.9001,27.6948,0.0017,0.0482,688.6034,700.2846,1775867172728901384
ecgclass,slot_0:ecgclass,sharing,4.4478,2759.8643,1152.942,27.6339,0.0019,0.0443,1604.8,1606.9223,1775867173894902743
ecgclass,slot_0:ecgclass,sharing,4.4921,2716.0957,1152.942,27.6339,0.0019,0.0443,1560.4799,1563.1536,1775867173894902743
ecgclass,slot_0:ecgclass,sharing,4.8597,2356.9539,1152.942,27.6339,0.0019,0.0443,1192.9634,1204.0118,1775867173894902743
ecgclass,slot_0:ecgclass,sharing,5.1051,3276.7401,1156.8879,27.7395,0.0017,0.0467,2117.6064,2119.8521,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.2373,3147.1362,1156.8879,27.7395,0.0017,0.0467,1985.465,1990.2483,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.3212,3065.4602,1156.8879,27.7395,0.0017,0.0467,1901.5441,1908.5723,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.4106,2979.1088,1156.8879,27.7395,0.0017,0.0467,1812.1622,1822.2209,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.4262,2964.3741,1156.8879,27.7395,0.0017,0.0467,1796.5479,1807.4861,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.4617,2929.1844,1156.8879,27.7395,0.0017,0.0467,1761.0853,1772.2965,1775867175065025724
ecgclass,slot_0:ecgclass,sharing,5.5994,3961.467,1155.0138,27.1736,0.0022,0.046,2804.3866,2806.4532,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,5.6763,3885.5555,1155.0138,27.1736,0.0022,0.046,2727.4621,2730.5417,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,5.9292,3633.6696,1155.0138,27.1736,0.0022,0.046,2474.5712,2478.6558,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.0718,3494.0352,1155.0138,27.1736,0.0022,0.046,2332.0432,2339.0214,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.1192,3447.5808,1155.0138,27.1736,0.0022,0.046,2284.5747,2292.567,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.2114,3357.3411,1155.0138,27.1736,0.0022,0.046,2192.3921,2202.3272,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.339,3229.8265,1155.0138,27.1736,0.0022,0.046,2064.781,2074.8126,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.4082,3160.7561,1155.0138,27.1736,0.0022,0.046,1995.6169,2005.7423,1775867176246075815
ecgclass,slot_0:ecgclass,sharing,6.4724,4265.125,1159.8587,27.711,0.0015,0.0453,3100.754,3105.2663,1775867177415436524
ecgclass,slot_0:ecgclass,sharing,6.6479,4093.1516,1159.8587,27.711,0.0015,0.0453,2925.2114,2933.2928,1775867177415436524
ecgclass,slot_0:ecgclass,sharing,6.708,4033.772,1159.8587,27.711,0.0015,0.0453,2865.1936,2873.9133,1775867177415436524
ecgclass,slot_0:ecgclass,sharing,6.975,3768.383,1159.8587,27.711,0.0015,0.0453,2598.1233,2608.5243,1775867177415436524
ecgclass,slot_0:ecgclass,sharing,7.253,4662.6089,1159.6515,28.6112,0.0017,0.0474,3500.7992,3502.9574,1775867178596068617
ecgclass,slot_0:ecgclass,sharing,7.47,4447.4497,1159.6515,28.6112,0.0017,0.0474,3283.8044,3287.7982,1775867178596068617
ecgclass,slot_0:ecgclass,sharing,7.4849,4432.95,1159.6515,28.6112,0.0017,0.0474,3268.925,3273.2986,1775867178596068617
ecgclass,slot_0:ecgclass,sharing,7.7115,4210.7162,1159.6515,28.6112,0.0017,0.0474,3042.273,3051.0648,1775867178596068617
ecgclass,slot_0:ecgclass,sharing,7.9832,3941.9556,1159.6515,28.6112,0.0017,0.0474,2770.6378,2782.3041,1775867178596068617
ecgclass,slot_0:ecgclass,sharing,8.2062,4892.55,1161.1922,27.1345,0.002,0.0464,3728.7376,3731.3578,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.2626,4838.212,1161.1922,27.1345,0.002,0.0464,3672.349,3677.0198,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.3275,4774.0066,1161.1922,27.1345,0.002,0.0464,3607.4626,3612.8144,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.4682,4635.4623,1161.1922,27.1345,0.002,0.0464,3466.7523,3474.2701,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.3592,4747.3707,1161.1922,27.1345,0.002,0.0464,3575.7549,3586.1785,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.4309,4675.7631,1161.1922,27.1345,0.002,0.0464,3504.0808,3514.571,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.4343,4672.4427,1161.1922,27.1345,0.002,0.0464,3500.6907,3511.2505,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,8.7313,4375.5109,1161.1922,27.1345,0.002,0.0464,3203.696,3214.3188,1775867179777247305
ecgclass,slot_0:ecgclass,sharing,9.5309,4749.6846,1163.1483,28.2549,0.0016,0.045,3582.8285,3586.5363,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,9.643,4639.2717,1163.1483,28.2549,0.0016,0.045,3470.7313,3476.1235,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,9.6998,4582.5217,1163.1483,28.2549,0.0016,0.045,3413.903,3419.3734,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,9.7795,4507.0391,1163.1483,28.2549,0.0016,0.045,3334.172,3343.8908,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,9.8516,4435.0617,1163.1483,28.2549,0.0016,0.045,3262.1002,3271.9134,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,9.8779,4408.7987,1163.1483,28.2549,0.0016,0.045,3235.7423,3245.6504,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,10.0955,4191.7262,1163.1483,28.2549,0.0016,0.045,3018.1963,3028.5779,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,10.3694,3917.9733,1163.1483,28.2549,0.0016,0.045,2744.302,2754.825,1775867180955967830
ecgclass,slot_0:ecgclass,sharing,10.671,4789.206,1165.4159,28.0258,0.0017,0.0465,3621.6779,3623.7902,1775867182134921698
ecgclass,slot_0:ecgclass,sharing,11.7325,4914.4342,1169.4856,28.0223,0.0017,0.0646,3742.4891,3744.9486,1775867183317229346
ecgclass,slot_0:ecgclass,sharing,12.1546,4496.666,1169.4856,28.0223,0.0017,0.0646,3320.3027,3327.1803,1775867183317229346
ecgclass,slot_0:ecgclass,sharing,12.483,4170.3525,1169.4856,28.0223,0.0017,0.0646,2991.9755,3000.8668,1775867183317229346
ecgclass,slot_0:ecgclass,sharing,12.6918,3962.7717,1169.4856,28.0223,0.0017,0.0646,2783.185,2793.286,1775867183317229346
ecgclass,slot_0:ecgclass,sharing,12.8103,5031.3678,1166.4782,27.9071,0.0016,0.0631,3862.7591,3864.8896,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,12.819,5028.3508,1166.4782,27.9071,0.0016,0.0631,3854.0788,3861.8726,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.0103,4837.9393,1166.4782,27.9071,0.0016,0.0631,3662.7982,3671.4611,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.1348,4717.3285,1166.4782,27.9071,0.0016,0.0631,3538.2383,3550.8504,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.436,4416.2657,1166.4782,27.9071,0.0016,0.0631,3237.0481,3249.7875,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.8422,4010.1526,1166.4782,27.9071,0.0016,0.0631,2830.8697,2843.6744,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.9081,3944.4175,1166.4782,27.9071,0.0016,0.0631,2764.9913,2777.9393,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,13.9189,3933.6395,1166.4782,27.9071,0.0016,0.0631,2754.1564,2767.1613,1775867184515357928
ecgclass,slot_0:ecgclass,sharing,14.1036,4933.1949,1167.7586,27.9896,0.0018,0.0441,3763.3026,3765.4363,1775867185709230249
ecgclass,slot_0:ecgclass,sharing,14.6143,4431.0803,1167.7586,27.9896,0.0018,0.0441,3252.62,3263.3218,1775867185709230249
ecgclass,slot_0:ecgclass,sharing,14.778,4267.6883,1167.7586,27.9896,0.0018,0.0441,3088.9883,3099.9297,1775867185709230249
ecgclass,slot_0:ecgclass,sharing,15.2045,3842.1741,1167.7586,27.9896,0.0018,0.0441,2662.4925,2674.4155,1775867185709230249
ecgclass,slot_0:ecgclass,sharing,15.4109,4830.2758,1168.9354,27.7872,0.0018,0.0446,3655.7679,3661.3404,1775867186908930932
ecgclass,slot_0:ecgclass,sharing,15.6179,4624.6064,1168.9354,27.7872,0.0018,0.0446,3448.7269,3455.671,1775867186908930932
ecgclass,slot_0:ecgclass,sharing,15.6758,4568.943,1168.9354,27.7872,0.0018,0.0446,3390.8312,3400.0076,1775867186908930932
ecgclass,slot_0:ecgclass,sharing,15.7023,4542.5158,1168.9354,27.7872,0.0018,0.0446,3364.3374,3373.5804,1775867186908930932
ecgclass,slot_0:ecgclass,sharing,15.7313,4513.653,1168.9354,27.7872,0.0018,0.0446,3335.3651,3344.7176,1775867186908930932
ecgclass,slot_0:ecgclass,sharing,15.7546,5677.9444,1167.1984,27.9364,0.0019,0.0443,4508.7214,4510.7461,1775867188105615754
ecgclass,slot_0:ecgclass,sharing,15.7651,5668.3416,1167.1984,27.9364,0.0019,0.0443,4498.2758,4501.1433,1775867188105615754
ecgclass,slot_0:ecgclass,sharing,16.1098,5328.105,1167.1984,27.9364,0.0019,0.0443,4153.5275,4160.9066,1775867188105615754
ecgclass,slot_0:ecgclass,sharing,16.1985,5239.645,1167.1984,27.9364,0.0019,0.0443,4064.8251,4072.4466,1775867188105615754
ecgclass,slot_0:ecgclass,sharing,16.2762,5164.5496,1167.1984,27.9364,0.0019,0.0443,3987.1809,3997.3512,1775867188105615754
ecgclass,slot_0:ecgclass,sharing,16.4631,6167.2859,1171.3087,28.7516,0.0119,0.0488,4993.7477,4995.9773,1775867189299130547
