task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,5890,20.3103,4157.93,2562.611,10968.762,12046.932,2374.213,77.6,0.002,44.27,1778.4,1783.717
gestureclass,no_sharing,5839,20.1345,3082.148,2965.969,7705.414,9337.536,2042.414,91.248,0.001,44.641,1034.99,1039.734
