task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_mps,315,1.0862,56.403,52.86,85.74,90.201,53.087,50.343,0.003,2.328,2.354,3.316
gestureclass,no_sharing_mps,315,1.0862,56.298,54.201,78.965,98.733,51.943,49.073,0.002,2.462,3.431,4.355
heartrate,no_sharing_mps,283,0.9759,55.174,52.247,83.052,98.596,51.224,47.87,0.002,3.043,3.035,3.949
diasbp,no_sharing_mps,320,1.1034,57.697,55.198,86.659,92.244,53.493,50.788,0.003,2.385,3.285,4.204
sysbp,no_sharing_mps,304,1.0483,61.082,58.994,87.492,106.016,56.854,54.711,0.002,1.822,3.296,4.228
