task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,367.2204,363.5355,346.7831,0.0039,15.4137,3.1059,0.0,3.6849,1777780805059503031,1
ecgclass,stfq,0.1211,427.6769,23.4175,22.2061,0.0016,0.4543,403.8656,0.0,404.2594,1777780805581259755,1
ecgclass,stfq,0.2382,355.9275,23.0558,21.8559,0.0014,0.6223,332.5193,0.0,332.8717,1777780805627033175,1
ecgclass,stfq,0.3578,282.5963,23.3802,22.2214,0.0018,0.5227,258.8036,0.0,259.2161,1777780805672889331,1
ecgclass,stfq,0.3705,315.655,23.7207,22.5554,0.0018,0.4461,291.6095,0.0,291.9343,1777780805718391241,1
ecgclass,stfq,0.375,355.9716,22.8522,21.7821,0.0017,0.5253,332.7432,0.0,333.1194,1777780805763999237,1
ecgclass,stfq,0.4482,305.6629,23.3192,22.257,0.0014,0.4909,281.9724,0.0,282.3437,1777780805786442378,1
ecgclass,stfq,0.5182,258.1046,22.9615,21.8854,0.0015,0.5125,234.7913,0.0,235.1431,1777780805809291243,1
ecgclass,stfq,0.6741,125.5312,23.6389,22.5451,0.0015,0.5095,101.5148,0.0,101.8923,1777780805831854024,1
ecgclass,stfq,0.6784,166.585,23.3347,21.8506,0.0016,0.4888,142.9095,0.0,143.2502,1777780805877541163,1
ecgclass,stfq,0.7307,136.6322,23.1876,22.0593,0.0016,0.5781,113.0872,0.0,113.4446,1777780805900059760,1
ecgclass,stfq,0.7341,178.9262,23.318,22.1763,0.0017,0.5264,155.2391,0.0,155.6082,1777780805945579177,1
ecgclass,stfq,0.7885,147.007,22.9932,21.8161,0.0015,0.4719,123.6534,0.0,124.0138,1777780805968391303,1
ecgclass,stfq,0.8755,82.9935,23.6359,21.9643,0.0015,0.7891,59.0093,0.0,59.3576,1777780805990755184,1
ecgclass,stfq,0.8943,87.2283,24.1078,22.8201,0.0015,0.5209,62.7959,0.0,63.1205,1777780806013351478,1
ecgclass,stfq,0.9566,47.7183,23.3076,22.2147,0.0015,0.4968,24.0893,0.0,24.4107,1777780806036961388,1
ecgclass,stfq,0.9636,86.1156,23.2747,22.156,0.0016,0.5166,62.3391,0.0,62.8409,1777780806082194537,1
ecgclass,stfq,0.9688,103.2968,23.1137,22.0078,0.0015,0.549,79.8662,0.0,80.183,1777780806104972131,1
ecgclass,stfq,0.9846,109.8692,22.8223,21.7674,0.0015,0.5312,86.6897,0.0,87.0469,1777780806127588416,1
ecgclass,stfq,1.0289,88.4075,23.2423,22.1524,0.0016,0.5161,64.8394,0.0,65.1652,1777780806150025699,1
ecgclass,stfq,1.0495,90.5755,23.2523,22.1384,0.0014,0.5047,66.9477,0.0,67.3232,1777780806172772103,1
ecgclass,stfq,1.1136,48.7247,22.7502,21.6899,0.0014,0.5407,25.6531,0.0,25.9744,1777780806195544108,1
ecgclass,stfq,1.1234,61.465,22.9623,21.7391,0.0014,0.635,38.1789,0.0,38.5027,1777780806217903627,1
ecgclass,stfq,1.2152,23.0234,22.2267,21.4279,0.0016,0.3072,0.4966,0.0,0.7967,1777780806271969285,1
ecgclass,stfq,1.2767,31.0738,22.9082,21.7656,0.0018,0.436,7.8166,0.0,8.1656,1777780806340769330,1
ecgclass,stfq,1.3099,43.8819,23.0759,21.958,0.0017,0.4101,20.4449,0.0,20.806,1777780806386592695,1
