task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,243.7029
ecgclass,sharing,0.0303,256.9225
ecgclass,sharing,0.0601,227.2136
ecgclass,sharing,0.0895,197.8145
ecgclass,sharing,0.0928,228.3828
ecgclass,sharing,0.0941,227.1583
ecgclass,sharing,0.1125,244.1635
ecgclass,sharing,0.1298,227.2232
ecgclass,sharing,0.1689,188.1011
ecgclass,sharing,0.1701,221.5037
ecgclass,sharing,0.1829,208.802
ecgclass,sharing,0.1841,242.6546
ecgclass,sharing,0.1975,229.2206
ecgclass,sharing,0.2189,208.1046
ecgclass,sharing,0.2241,237.3757
ecgclass,sharing,0.2394,222.3973
ecgclass,sharing,0.2416,255.7099
ecgclass,sharing,0.2428,254.6101
ecgclass,sharing,0.2461,251.3754
ecgclass,sharing,0.2575,275.1615
ecgclass,sharing,0.2627,269.9857
ecgclass,sharing,0.2782,289.8209
ecgclass,sharing,0.2814,286.5894
ecgclass,sharing,0.3044,263.6011
ecgclass,sharing,0.3193,283.6888
ecgclass,sharing,0.3283,274.7412
ecgclass,sharing,0.3326,305.3176
ecgclass,sharing,0.339,298.9433
ecgclass,sharing,0.3402,297.7486
ecgclass,sharing,0.3415,331.8615
ecgclass,sharing,0.351,322.4745
ecgclass,sharing,0.3554,353.2119
ecgclass,sharing,0.3711,337.5671
ecgclass,sharing,0.3814,327.3325
ecgclass,sharing,0.3827,360.9185
ecgclass,sharing,0.3889,354.7618
ecgclass,sharing,0.3968,382.3287
ecgclass,sharing,0.4014,377.8384
ecgclass,sharing,0.4056,373.6384
ecgclass,sharing,0.416,398.3805
ecgclass,sharing,0.4193,395.1936
ecgclass,sharing,0.4365,413.2974
ecgclass,sharing,0.4542,395.6175
ecgclass,sharing,0.4679,382.127
ecgclass,sharing,0.4679,417.3467
ecgclass,sharing,0.4822,403.0221
ecgclass,sharing,0.4995,420.6901
ecgclass,sharing,0.5139,406.28
ecgclass,sharing,0.5171,403.1322
ecgclass,sharing,0.5213,433.9316
ecgclass,sharing,0.5225,432.8058
ecgclass,sharing,0.527,463.8808
ecgclass,sharing,0.5283,462.7039
ecgclass,sharing,0.5295,461.534
ecgclass,sharing,0.5468,479.2914
ecgclass,sharing,0.5966,429.5535
ecgclass,sharing,0.6027,458.5643
ecgclass,sharing,0.6071,454.2043
ecgclass,sharing,0.6114,450.0954
ecgclass,sharing,0.6166,480.5601
ecgclass,sharing,0.6178,479.4042
ecgclass,sharing,0.6312,502.9876
ecgclass,sharing,0.6492,484.9429
ecgclass,sharing,0.6677,466.5577
ecgclass,sharing,0.7342,438.0732
ecgclass,sharing,0.7601,412.1621
ecgclass,sharing,0.7803,429.5275
ecgclass,sharing,0.7936,416.2204
ecgclass,sharing,0.8008,409.0769
ecgclass,sharing,0.802,444.3481
ecgclass,sharing,0.8132,433.2197
ecgclass,sharing,0.8219,460.186
ecgclass,sharing,0.8403,441.7546
ecgclass,sharing,0.8661,416.0206
ecgclass,sharing,0.8693,447.9501
ecgclass,sharing,0.8705,446.9705
ecgclass,sharing,0.8819,471.3101
ecgclass,sharing,0.9136,439.6811
ecgclass,sharing,0.9243,428.9408
ecgclass,sharing,0.9509,437.9671
ecgclass,sharing,0.9604,428.4947
ecgclass,sharing,0.9768,447.2001
ecgclass,sharing,0.98,444.031
ecgclass,sharing,0.9822,441.8643
ecgclass,sharing,0.9834,476.465
ecgclass,sharing,0.9855,474.3314
ecgclass,sharing,0.9856,509.917
ecgclass,sharing,1.0071,488.483
ecgclass,sharing,1.0124,483.1238
ecgclass,sharing,1.0176,513.2265
ecgclass,sharing,1.0292,501.7662
ecgclass,sharing,1.0314,535.0955
ecgclass,sharing,1.056,510.6208
ecgclass,sharing,1.0718,494.8354
ecgclass,sharing,1.0762,525.2306
ecgclass,sharing,1.0783,523.0949
ecgclass,sharing,1.0855,550.9825
ecgclass,sharing,1.0887,547.7881
ecgclass,sharing,1.0899,546.6509
ecgclass,sharing,1.0963,575.7344
ecgclass,sharing,1.1256,546.4685
ecgclass,sharing,1.1373,570.3781
ecgclass,sharing,1.1754,532.3665
ecgclass,sharing,1.2008,506.9747
ecgclass,sharing,1.2152,527.3786
ecgclass,sharing,1.2386,504.0631
ecgclass,sharing,1.2476,530.0374
ecgclass,sharing,1.261,516.6385
ecgclass,sharing,1.2652,512.4745
ecgclass,sharing,1.2684,545.1155
ecgclass,sharing,1.2962,517.5378
ecgclass,sharing,1.2962,552.8643
ecgclass,sharing,1.2995,549.675
ecgclass,sharing,1.3026,546.5066
ecgclass,sharing,1.3148,569.2408
ecgclass,sharing,1.3206,563.6518
ecgclass,sharing,1.3288,590.9634
ecgclass,sharing,1.3553,564.4872
ecgclass,sharing,1.3749,544.9858
ecgclass,sharing,1.39,565.2714
ecgclass,sharing,1.3922,563.015
ecgclass,sharing,1.4064,583.9937
ecgclass,sharing,1.4126,577.8451
ecgclass,sharing,1.4138,576.7744
ecgclass,sharing,1.4191,607.0127
ecgclass,sharing,1.4203,605.8636
ecgclass,sharing,1.4311,630.3868
ecgclass,sharing,1.4435,618.0506
ecgclass,sharing,1.4467,614.9068
ecgclass,sharing,1.4479,649.4567
ecgclass,sharing,1.482,615.4408
ecgclass,sharing,1.4914,642.9598
ecgclass,sharing,1.51,624.4287
ecgclass,sharing,1.5152,619.2949
ecgclass,sharing,1.5361,634.8851
ecgclass,sharing,1.5565,614.5387
ecgclass,sharing,1.5577,649.3924
ecgclass,sharing,1.6255,581.522
ecgclass,sharing,1.6341,573.0927
ecgclass,sharing,1.6517,591.5256
ecgclass,sharing,1.6539,589.2901
ecgclass,sharing,1.6681,610.4152
ecgclass,sharing,1.6703,608.2532
ecgclass,sharing,1.6903,588.3074
ecgclass,sharing,1.6966,617.6758
ecgclass,sharing,1.7059,608.2976
ecgclass,sharing,1.7128,637.6557
ecgclass,sharing,1.723,627.4984
ecgclass,sharing,1.7282,622.3125
ecgclass,sharing,1.7356,650.3551
ecgclass,sharing,1.7356,650.3465
ecgclass,sharing,1.7568,664.1481
ecgclass,sharing,1.7878,633.2533
ecgclass,sharing,1.7944,626.7359
ecgclass,sharing,1.8368,619.9229
ecgclass,sharing,1.8391,617.8095
ecgclass,sharing,1.8738,618.5138
ecgclass,sharing,1.8782,614.1472
ecgclass,sharing,1.8863,606.0712
ecgclass,sharing,1.9167,611.0806
ecgclass,sharing,1.9191,608.6774
ecgclass,sharing,1.921,641.9609
ecgclass,sharing,1.9375,625.4396
ecgclass,sharing,1.9499,613.2116
ecgclass,sharing,1.9541,644.5253
ecgclass,sharing,1.9593,639.3628
ecgclass,sharing,1.9695,664.4106
ecgclass,sharing,1.9927,641.248
ecgclass,sharing,1.9969,637.1591
ecgclass,sharing,2.0065,663.0058
ecgclass,sharing,2.0108,658.7851
ecgclass,sharing,2.015,689.8649
ecgclass,sharing,2.0412,663.6653
ecgclass,sharing,2.0485,656.4858
ecgclass,sharing,2.0647,675.2017
ecgclass,sharing,2.0689,671.0093
ecgclass,sharing,2.0711,704.2613
ecgclass,sharing,2.0855,689.9242
ecgclass,sharing,2.1035,672.0614
ecgclass,sharing,2.1149,696.3742
ecgclass,sharing,2.1301,681.2041
ecgclass,sharing,2.1428,703.6226
ecgclass,sharing,2.157,689.4367
ecgclass,sharing,2.1846,661.8695
ecgclass,sharing,2.2197,661.4285
ecgclass,sharing,2.228,653.2176
ecgclass,sharing,2.2292,687.465
ecgclass,sharing,2.2463,670.4335
ecgclass,sharing,2.2577,659.163
ecgclass,sharing,2.2887,663.6298
ecgclass,sharing,2.3006,651.8073
ecgclass,sharing,2.3028,685.2615
ecgclass,sharing,2.3153,672.822
ecgclass,sharing,2.3225,665.6392
ecgclass,sharing,2.3247,698.4437
ecgclass,sharing,2.3279,695.2503
ecgclass,sharing,2.3709,687.8769
ecgclass,sharing,2.3761,682.7152
ecgclass,sharing,2.3792,679.6782
ecgclass,sharing,2.3854,709.3163
ecgclass,sharing,2.4105,684.278
ecgclass,sharing,2.4242,706.7549
ecgclass,sharing,2.4274,703.7141
ecgclass,sharing,2.4274,703.7213
ecgclass,sharing,2.4328,734.6711
ecgclass,sharing,2.434,733.5184
ecgclass,sharing,2.46,742.8761
ecgclass,sharing,2.4612,741.6744
ecgclass,sharing,2.4714,731.6947
ecgclass,sharing,2.4826,755.7919
ecgclass,sharing,2.5195,718.9364
ecgclass,sharing,2.5228,751.5552
ecgclass,sharing,2.5442,730.171
ecgclass,sharing,2.5544,720.0468
ecgclass,sharing,2.5755,735.2805
ecgclass,sharing,2.5799,730.8707
ecgclass,sharing,2.5841,762.8937
ecgclass,sharing,2.5873,759.7136
ecgclass,sharing,2.5999,747.1728
ecgclass,sharing,2.6083,774.3306
ecgclass,sharing,2.6186,764.2212
ecgclass,sharing,2.6351,782.948
ecgclass,sharing,2.6496,768.5626
ecgclass,sharing,2.6638,754.3356
ecgclass,sharing,2.6799,774.8864
ecgclass,sharing,2.6799,774.8861
ecgclass,sharing,2.6992,791.1823
ecgclass,sharing,2.716,774.4486
ecgclass,sharing,2.7212,769.371
ecgclass,sharing,2.7236,802.2718
ecgclass,sharing,2.7331,792.742
ecgclass,sharing,2.7582,802.6359
ecgclass,sharing,2.7626,798.279
ecgclass,sharing,2.7806,780.3688
ecgclass,sharing,2.8177,952.8742
ecgclass,sharing,2.8218,948.7002
ecgclass,sharing,2.8764,927.1839
ecgclass,sharing,2.8764,927.2878
ecgclass,sharing,2.8777,926.0309
ecgclass,sharing,2.9007,936.5931
ecgclass,sharing,2.9091,928.2572
ecgclass,sharing,2.9163,955.8597
ecgclass,sharing,2.9407,931.4022
ecgclass,sharing,2.9718,900.5535
ecgclass,sharing,2.9821,926.1334
ecgclass,sharing,3.0078,900.466
ecgclass,sharing,3.0222,920.9929
ecgclass,sharing,3.0273,916.1808
ecgclass,sharing,3.0305,912.9896
ecgclass,sharing,3.047,931.4013
ecgclass,sharing,3.0745,903.986
ecgclass,sharing,3.1089,904.9144
ecgclass,sharing,3.1111,902.6875
ecgclass,sharing,3.1245,889.3609
ecgclass,sharing,3.1308,918.5612
ecgclass,sharing,3.1522,897.1674
ecgclass,sharing,3.1545,930.2423
ecgclass,sharing,3.1558,929.008
ecgclass,sharing,3.1599,924.8917
ecgclass,sharing,3.1611,958.7638
ecgclass,sharing,3.1663,953.5799
ecgclass,sharing,3.1726,982.3389
ecgclass,sharing,3.1739,981.1091
ecgclass,sharing,3.2124,942.8008
ecgclass,sharing,3.2166,973.9268
ecgclass,sharing,3.232,958.5555
