task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.0001,385.9401,382.2862,294.5762,0.0034,86.7248,2.3468,3.6539,1775945870141735545
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.2414,191.7338,46.6531,45.3516,0.0023,0.7798,144.1436,145.0807,1775945870524842695
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.4743,71.4829,68.8911,67.8336,0.0016,0.6917,1.6708,2.5918,1775945870615305306
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.713,50.5316,48.0304,46.7906,0.0018,0.8348,1.6069,2.5012,1775945870853855077
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.7417,282.9616,260.324,109.0549,0.0017,75.4184,21.5547,22.6376,1775945870902527890
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.7494,275.2841,260.324,109.0549,0.0017,75.4184,13.8321,14.9601,1775945870902527890
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.8953,175.241,45.2278,44.1393,0.0016,0.6613,129.1628,130.0132,1775945871163751197
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.0359,145.4575,110.2058,109.1506,0.0017,0.6531,34.3719,35.2517,1775945871209547614
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.35,50.6182,48.0554,45.5271,0.0017,2.1432,1.6146,2.5627,1775945871490943345
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.3568,111.444,66.5952,65.5121,0.0016,0.6694,43.5953,44.8488,1775945871539662916
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4611,116.0998,108.4214,107.4517,0.0014,0.6008,6.4156,7.6785,1775945871606837045
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4677,213.1469,103.4025,102.4926,0.0013,0.5479,108.8197,109.7444,1775945871715832443
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.5767,223.9876,119.3266,118.1534,0.0015,0.6152,103.7676,104.661,1775945871819786539
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.7501,163.1491,111.8063,110.8312,0.0015,0.299,50.2522,51.3428,1775945871939674641
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.7888,124.4757,111.8063,110.8312,0.0015,0.299,11.5554,12.6694,1775945871939674641
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9119,190.3822,187.5806,186.3874,0.0017,0.8702,1.5502,2.8016,1775945872052729474
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9271,702.3191,526.4909,135.0572,0.0017,78.2047,174.7222,175.8282,1775945872241159190
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9378,691.958,526.4909,135.0572,0.0017,78.2047,164.0556,165.467,1775945872241159190
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.9685,661.2477,526.4909,135.0572,0.0017,78.2047,133.3249,134.7568,1775945872241159190
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.0587,571.3789,526.4909,135.0572,0.0017,78.2047,43.1509,44.888,1775945872241159190
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.0999,530.2463,526.4909,135.0572,0.0017,78.2047,1.9996,3.7553,1775945872241159190
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.2239,470.2036,62.793,61.7846,0.0017,0.1274,405.9625,407.4106,1775945872769124347
