task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,380.409,378.8597,347.1564,0.0029,30.3513,1.0509,0.0,1.5493,1778107984861192546,1
ecgclass,stfq,0.4814,382.8926,231.6982,227.7401,0.003,2.7873,150.6443,0.0,151.1944,1778107985492093025,1
ecgclass,stfq,0.9484,244.2298,152.5852,150.1645,0.003,1.1726,91.0385,0.0,91.6446,1778107985899417562,1
ecgclass,stfq,1.4258,218.0824,115.1314,111.5765,0.0024,0.6633,102.4508,0.0,102.951,1778107986388291653,1
ecgclass,stfq,1.4813,162.6315,115.1314,111.5765,0.0024,0.6633,46.922,0.0,47.5001,1778107986388291653,1
ecgclass,stfq,1.4987,145.3254,115.1314,111.5765,0.0024,0.6633,29.5415,0.0,30.194,1778107986388291653,1
ecgclass,stfq,1.7894,81.0246,67.1079,64.9088,0.0021,0.8862,13.0219,0.0,13.9167,1778107986662401111,1
ecgclass,stfq,2.0714,69.7076,34.8451,31.8328,0.0019,0.6901,34.5352,0.0,34.8625,1778107986965935096,1
ecgclass,stfq,2.6964,52.6016,29.279,27.7507,0.0024,0.2682,22.7425,0.0,23.3226,1778107987579126511,1
ecgclass,stfq,2.7117,37.297,29.279,27.7507,0.0024,0.2682,7.4224,0.0,8.0181,1778107987579126511,1
ecgclass,stfq,2.9221,92.7601,83.5391,80.5635,0.0024,0.7611,8.8186,0.0,9.221,1778107987790899858,1
ecgclass,stfq,2.9357,146.5225,69.0905,66.6977,0.003,1.1779,76.8538,0.0,77.4321,1778107987872594991,1
ecgclass,stfq,3.1537,90.3506,63.2705,61.3353,0.0033,0.8644,26.3166,0.0,27.0801,1778107988040008389,1
ecgclass,stfq,3.4997,37.6346,32.2763,29.685,0.0026,1.1364,5.034,0.0,5.3583,1778107988364758265,1
ecgclass,stfq,3.5771,114.3866,57.5922,54.7369,0.0023,1.1695,56.1938,0.0,56.7944,1778107988493322123,1
ecgclass,stfq,3.823,125.3889,83.1921,79.7602,0.003,0.6874,41.4224,0.0,42.1968,1778107988724440875,1
ecgclass,stfq,3.8543,94.1341,83.1921,79.7602,0.003,0.6874,10.1066,0.0,10.942,1778107988724440875,1
ecgclass,stfq,3.8724,156.2271,81.3303,79.0841,0.0022,0.3873,73.6473,0.0,74.8968,1778107988806027761,1
ecgclass,stfq,3.9362,92.4368,81.3303,79.0841,0.0022,0.3873,9.8381,0.0,11.1065,1778107988806027761,1
ecgclass,stfq,4.116,143.0061,97.6514,95.441,0.0021,0.7882,44.8132,0.0,45.3547,1778107989020879093,1
ecgclass,stfq,4.1985,175.8912,116.255,114.0668,0.0027,1.1053,59.0823,0.0,59.6361,1778107989117585514,1
ecgclass,stfq,4.4474,74.0502,35.1577,32.4625,0.0036,1.4246,38.4133,0.0,38.8925,1778107989345836403,1
ecgclass,stfq,4.4926,53.895,26.4681,24.7865,0.0021,0.707,26.9454,0.0,27.4269,1778107989379520793,1
ecgclass,stfq,4.8599,117.192,107.2346,105.1536,0.0028,1.053,9.4092,0.0,9.9574,1778107989729346598,1
ecgclass,stfq,5.1054,122.6354,119.1228,116.93,0.0023,0.8557,2.661,0.0,3.5125,1778107989968070815,1
ecgclass,stfq,5.2371,139.9019,97.0984,94.1143,0.0026,0.9147,42.3226,0.0,42.8034,1778107990139475290,1
ecgclass,stfq,5.3205,138.7389,83.9384,81.7232,0.0029,1.1713,54.1825,0.0,54.8005,1778107990234678920,1
ecgclass,stfq,5.4107,156.0361,108.2242,106.1037,0.0029,0.5476,47.1928,0.0,47.8119,1778107990317901972,1
ecgclass,stfq,5.4266,140.2199,108.2242,106.1037,0.0029,0.5476,31.3153,0.0,31.9957,1778107990317901972,1
ecgclass,stfq,5.462,207.1257,103.2235,100.9721,0.0036,1.0082,103.2658,0.0,103.9021,1778107990425274433,1
ecgclass,stfq,5.5988,125.5939,56.6734,53.6119,0.0026,1.813,68.6557,0.0,68.9205,1778107990527489604,1
ecgclass,stfq,5.6769,82.3612,36.6663,34.4977,0.002,0.8453,45.269,0.0,45.6949,1778107990582174130,1
ecgclass,stfq,5.9294,107.0397,67.3362,64.4899,0.003,1.1104,39.0694,0.0,39.7035,1778107990828541551,1
ecgclass,stfq,6.0717,63.7672,46.9513,44.4222,0.0028,1.2363,16.474,0.0,16.8159,1778107990948149898,1
ecgclass,stfq,6.1192,61.0654,46.311,43.7288,0.0036,1.3389,14.2145,0.0,14.7545,1778107990993471482,1
ecgclass,stfq,6.2112,86.8282,54.3037,52.0817,0.003,0.7829,31.9862,0.0,32.5245,1778107991103201396,1
ecgclass,stfq,6.3391,86.401,47.7529,45.2174,0.004,1.3903,38.0919,0.0,38.6481,1778107991237249198,1
ecgclass,stfq,6.4085,70.0002,54.5576,51.7902,0.003,1.0858,15.1308,0.0,15.4426,1778107991283683803,1
ecgclass,stfq,6.474,110.0378,106.4284,103.7639,0.0035,1.4189,2.9116,0.0,3.6094,1778107991336897999,1
ecgclass,stfq,6.6486,84.6694,68.8003,66.5672,0.0021,0.8612,15.1181,0.0,15.8691,1778107991523715366,1
ecgclass,stfq,6.7077,93.0943,68.7952,65.8071,0.0024,1.4643,23.9789,0.0,24.2992,1778107991591670147,1
ecgclass,stfq,6.9743,97.9104,67.1022,65.0149,0.0025,0.8334,30.2532,0.0,30.8082,1778107991864594541,1
ecgclass,stfq,7.2529,86.9572,83.353,81.2064,0.0028,0.7923,3.077,0.0,3.6043,1778107992115969328,1
