task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,29,1,0.0,0.3141,314.1034,314.1034,309.8586,299.2573,0.0032,3.5076,4.2448,1775515733624000661,0
ecgclass,29,1,0.3142,0.3442,30.0436,30.0436,20.2083,18.1876,0.0022,9.4187,9.8353,1775515733944026086,0
ecgclass,29,1,0.3442,0.3705,26.2549,26.2549,19.0226,17.9039,0.0018,6.8078,7.2323,1775515733971466904,0
ecgclass,29,1,0.3705,0.3948,24.3206,24.3206,18.9312,17.2498,0.0013,5.0001,5.3894,1775515733995921684,0
ecgclass,29,1,0.3948,0.4189,24.0574,24.0574,18.8134,17.6999,0.0017,4.6842,5.244,1775515734019932345,0
ecgclass,29,1,0.4189,0.4449,26.0682,26.0682,19.5521,18.4084,0.002,5.9407,6.5161,1775515734045256333,0
ecgclass,29,1,0.4449,0.4677,22.7609,22.7609,18.7417,17.7217,0.0018,3.6337,4.0191,1775515734069029074,0
ecgclass,29,1,0.4677,0.4934,25.6996,25.6996,18.4544,17.3495,0.002,6.8455,7.2452,1775515734095010239,0
ecgclass,29,1,0.4934,0.5176,24.1258,24.1258,18.8069,17.2822,0.0012,4.9078,5.319,1775515734118781701,0
ecgclass,29,1,0.5176,0.542,24.4825,24.4825,19.4561,18.2625,0.0013,4.5998,5.0264,1775515734142608264,0
ecgclass,29,1,0.542,0.568,25.9657,25.9657,19.2732,18.1938,0.0013,6.2687,6.6925,1775515734168766907,0
ecgclass,29,1,0.568,0.5891,21.1234,21.1234,18.3163,17.3898,0.0013,2.4145,2.8071,1775515734190886198,0
ecgclass,29,1,0.5892,0.6149,25.7289,25.7289,18.3708,17.3723,0.0014,6.9129,7.3582,1775515734216514809,0
ecgclass,29,1,0.6149,0.6402,25.3377,25.3377,18.9072,17.8636,0.0012,6.0487,6.4305,1775515734241387347,0
ecgclass,29,1,0.6402,0.6657,25.4483,25.4483,18.758,17.8193,0.0013,6.3293,6.6903,1775515734267012287,0
ecgclass,29,1,0.6657,0.6903,24.6019,24.6019,18.2335,17.2582,0.0012,5.9466,6.3685,1775515734292084864,0
ecgclass,29,1,0.6903,0.714,23.6602,23.6602,18.3897,17.271,0.002,4.7452,5.2705,1775515734315491819,0
ecgclass,29,1,0.714,0.7418,27.8478,27.8478,19.864,18.7045,0.0021,7.3984,7.9837,1775515734341815389,0
ecgclass,29,1,0.7418,0.7652,23.4182,23.4182,18.6779,17.6331,0.0024,4.3247,4.7403,1775515734366599064,0
ecgclass,29,1,0.7653,0.79,24.6987,24.6987,18.4442,17.4298,0.0015,5.827,6.2545,1775515734391528404,0
ecgclass,29,1,0.79,0.8131,23.1867,23.1867,18.3726,17.3674,0.0015,4.3924,4.8141,1775515734414800455,0
ecgclass,29,1,0.8132,0.8368,23.6824,23.6824,18.7649,17.7749,0.0015,4.5426,4.9175,1775515734438144028,0
ecgclass,29,1,0.8368,0.8642,27.3285,27.3285,19.4397,18.3836,0.0013,7.5042,7.8888,1775515734464794261,0
ecgclass,29,1,0.8642,0.8887,24.5531,24.5531,18.518,17.5463,0.0012,5.6918,6.0351,1775515734490316327,0
ecgclass,29,1,0.8887,0.9124,23.6545,23.6545,18.4444,17.4493,0.0013,4.7796,5.2101,1775515734513962953,0
ecgclass,29,1,0.9124,0.9359,23.4692,23.4692,18.1435,17.1993,0.0013,4.9629,5.3257,1775515734537807968,0
ecgclass,29,1,0.9359,0.9612,25.3053,25.3053,19.8221,18.4759,0.0012,5.074,5.4832,1775515734561393641,0
ecgclass,29,1,0.9612,0.9861,24.9126,24.9126,19.3832,18.3186,0.0011,5.1365,5.5294,1775515734586767751,0
ecgclass,29,1,0.9861,1.0109,24.8387,24.8387,18.4266,17.4619,0.001,6.0093,6.4121,1775515734612559168,0
ecgclass,29,1,1.0109,1.0339,22.9187,22.9187,17.963,17.009,0.0013,4.6179,4.9557,1775515734636011995,0
ecgclass,29,1,1.0339,1.058,24.1508,24.1508,19.0362,18.0533,0.0012,4.6773,5.1146,1775515734658995463,0
ecgclass,29,1,1.058,1.083,24.9889,24.9889,19.3463,18.3783,0.0012,5.2466,5.6426,1775515734683722155,0
ecgclass,29,1,1.083,1.1076,24.5953,24.5953,19.1952,18.2457,0.0014,4.946,5.4,1775515734708415516,0
ecgclass,29,1,1.1076,1.1313,23.7041,23.7041,18.5031,17.513,0.0013,4.724,5.201,1775515734732795123,0
ecgclass,29,1,1.1313,1.1546,23.3099,23.3099,18.4564,17.514,0.0014,4.4556,4.8536,1775515734756237710,0
ecgclass,29,1,1.1546,1.1817,27.0681,27.0681,19.4848,18.4417,0.0012,7.1855,7.5834,1775515734782283178,0
ecgclass,29,1,1.1817,1.207,25.2464,25.2464,18.8479,17.796,0.001,5.9965,6.3985,1775515734808168719,0
ecgclass,29,1,1.207,1.231,24.0257,24.0257,18.5989,17.7009,0.001,5.0471,5.4268,1775515734832471513,0
ecgclass,29,1,1.231,1.2517,20.6554,20.6554,17.9645,17.0277,0.0011,2.3468,2.6909,1775515734853802801,0
ecgclass,29,1,1.2517,1.2792,27.4851,27.4851,18.7655,17.6908,0.0012,8.3613,8.7196,1775515734880478136,0
ecgclass,29,1,1.2792,1.3047,25.5127,25.5127,19.0032,18.0107,0.0011,6.0587,6.5095,1775515734905666717,0
ecgclass,29,1,1.3047,1.3283,23.6053,23.6053,18.416,17.4495,0.0013,4.8094,5.1893,1775515734929937530,0
ecgclass,29,1,1.3283,1.3579,29.6316,29.6316,18.2809,17.2839,0.0011,10.9551,11.3507,1775515734959694646,0
ecgclass,29,1,1.3579,1.3812,23.2689,23.2689,18.6361,17.6651,0.0014,4.2732,4.6328,1775515734982649973,0
ecgclass,29,1,1.3812,1.4068,25.5964,25.5964,18.8574,17.8705,0.0016,6.3505,6.739,1775515735008001801,0
ecgclass,29,1,1.4068,1.4311,24.2703,24.2703,18.1649,17.2263,0.0013,5.6522,6.1054,1775515735032905900,0
ecgclass,29,1,1.4311,1.4569,25.8296,25.8296,18.368,17.2807,0.0021,6.8853,7.4616,1775515735058415936,0
ecgclass,29,1,1.4569,1.4819,24.9519,24.9519,19.8174,18.2693,0.0014,4.602,5.1345,1775515735081971428,0
ecgclass,29,1,1.4819,1.506,24.1158,24.1158,18.9694,17.9953,0.0014,4.7369,5.1464,1775515735107068406,0
ecgclass,29,1,1.506,1.534,27.9586,27.9586,18.2191,17.2825,0.0014,9.3613,9.7395,1775515735135816999,0
ecgclass,29,1,1.534,1.5591,25.1117,25.1117,18.9668,18.01,0.0016,5.7473,6.1449,1775515735160169475,0
ecgclass,29,1,1.5591,1.5852,26.129,26.129,19.8618,18.8328,0.0013,5.8539,6.2672,1775515735185395358,0
ecgclass,29,1,1.5852,1.6125,27.2503,27.2503,18.7456,17.7393,0.0014,8.1239,8.5047,1775515735213801676,0
ecgclass,29,1,1.6125,1.6365,24.019,24.019,18.7028,17.7015,0.0013,4.8463,5.3162,1775515735237781477,0
ecgclass,29,1,1.6365,1.6609,24.4112,24.4112,19.1623,18.2024,0.0012,4.8459,5.2489,1775515735261807559,0
ecgclass,29,1,1.6609,1.6851,24.1911,24.1911,19.0205,18.0645,0.0014,4.7803,5.1706,1775515735286159685,0
ecgclass,29,1,1.6851,1.7116,26.4235,26.4235,18.8373,17.7802,0.0013,7.2219,7.5862,1775515735312798598,0
ecgclass,29,1,1.7116,1.735,23.4509,23.4509,18.5279,17.1835,0.0013,4.5536,4.923,1775515735336560449,0
ecgclass,29,1,1.735,1.7609,25.8751,25.8751,19.0149,18.0462,0.0012,6.479,6.8602,1775515735361943159,0
ecgclass,29,1,1.7609,1.7827,21.8003,21.8003,19.0032,18.0565,0.0012,2.4197,2.7971,1775515735383765107,0
ecgclass,29,1,1.7827,1.8096,26.8569,26.8569,19.1337,18.1063,0.0013,7.3454,7.7232,1775515735410497044,0
ecgclass,29,1,1.8096,1.8347,25.1441,25.1441,18.6314,17.6612,0.0014,6.0356,6.5127,1775515735436049671,0
ecgclass,29,1,1.8347,1.8586,23.8411,23.8411,18.6457,17.7262,0.0016,4.8161,5.1955,1775515735459981320,0
ecgclass,29,1,1.8586,1.8832,24.6141,24.6141,19.1152,18.1681,0.0011,5.1134,5.4989,1775515735484124607,0
ecgclass,29,1,1.8832,1.9078,24.6031,24.6031,19.2724,18.2298,0.0015,4.7812,5.3307,1775515735508412670,0
ecgclass,29,1,1.9078,1.934,26.1743,26.1743,18.6838,17.6809,0.0013,7.093,7.4905,1775515735535336386,0
ecgclass,29,1,1.934,1.9598,25.8634,25.8634,19.2948,18.2114,0.0014,6.1941,6.5686,1775515735560619781,0
ecgclass,29,1,1.9598,1.9848,24.9214,24.9214,18.7113,17.7237,0.0012,5.8544,6.2101,1775515735586149957,0
ecgclass,29,1,1.9848,2.0106,25.8479,25.8479,18.5821,17.6643,0.0012,6.8777,7.2658,1775515735612101071,0
ecgclass,29,1,2.0106,2.0394,28.7971,28.7971,18.5554,17.37,0.0023,9.7175,10.2417,1775515735640794282,0
ecgclass,29,1,2.0394,2.0665,27.1032,27.1032,18.9142,17.8131,0.002,7.6447,8.189,1775515735667527239,0
ecgclass,29,1,2.0665,2.0917,25.1238,25.1238,18.4617,17.4374,0.0015,6.2327,6.6621,1775515735693226853,0
ecgclass,29,1,2.0917,2.1173,25.6107,25.6107,18.1268,17.0611,0.0017,7.0395,7.4839,1775515735719165976,0
ecgclass,29,1,2.1173,2.143,25.748,25.748,19.3071,18.1498,0.0017,6.0186,6.4409,1775515735743763523,0
ecgclass,29,1,2.1431,2.1678,24.7002,24.7002,18.485,17.5001,0.0017,5.8231,6.2152,1775515735769323820,0
ecgclass,29,1,2.1678,2.1915,23.7703,23.7703,18.1783,17.2199,0.0016,5.1811,5.592,1775515735793389254,0
ecgclass,29,1,2.1915,2.2198,28.3077,28.3077,19.6028,18.4007,0.0021,8.1944,8.7048,1775515735820180294,0
ecgclass,29,1,2.2199,2.2506,30.7517,30.7517,21.2791,20.1379,0.0023,8.8317,9.4726,1775515735849134965,0
ecgclass,29,1,2.2506,2.2785,27.9148,27.9148,26.4071,24.3586,0.0015,0.7236,1.5077,1775515735871788039,0
ecgclass,29,1,2.2785,2.3072,28.7073,28.7073,20.2723,19.1461,0.0018,7.9648,8.435,1775515735906956255,0
ecgclass,29,1,2.3073,2.3356,28.3425,28.3425,21.9233,20.8122,0.0017,5.9707,6.4191,1775515735933696573,0
ecgclass,29,1,2.3356,2.3622,26.6092,26.6092,20.7659,19.6561,0.0015,5.3391,5.8433,1775515735961416442,0
ecgclass,29,1,2.3622,2.3873,25.0821,25.0821,19.8805,18.7818,0.0014,4.7829,5.2016,1775515735987476331,0
ecgclass,29,1,2.3873,2.4146,27.231,27.231,20.7777,19.7127,0.0015,6.0282,6.4533,1775515736013810341,0
ecgclass,29,1,2.4146,2.441,26.4771,26.4771,20.1937,19.1604,0.0017,5.8486,6.2834,1775515736040867702,0
ecgclass,29,1,2.4411,2.469,27.8981,27.8981,20.3375,19.1058,0.0014,7.175,7.5606,1775515736068677965,0
ecgclass,29,1,2.469,2.4998,30.8077,30.8077,22.8831,21.6239,0.0018,7.333,7.9247,1775515736096740889,0
ecgclass,29,1,2.4998,2.5316,31.8215,31.8215,22.4281,21.1348,0.0024,8.7895,9.3933,1775515736129015603,0
ecgclass,29,1,2.5316,2.561,29.3531,29.3531,22.5871,20.8877,0.0017,6.3431,6.7661,1775515736158400613,0
ecgclass,29,1,2.561,2.5949,33.9262,33.9262,22.1107,21.0307,0.0016,11.3821,11.8155,1775515736192802116,0
ecgclass,29,1,2.5949,2.6225,27.5893,27.5893,20.9006,19.6521,0.0015,6.2246,6.6887,1775515736221579450,0
ecgclass,29,1,2.6225,2.6545,31.9905,31.9905,22.6472,21.4308,0.0022,8.657,9.3434,1775515736251610158,0
ecgclass,29,1,2.6545,2.6757,21.2369,21.2369,18.3173,17.2562,0.0016,2.4986,2.9196,1775515736277451307,0
ecgclass,29,1,2.6757,2.7028,27.0784,27.0784,19.2762,18.2098,0.0019,7.4046,7.8022,1775515736303603570,0
ecgclass,29,1,2.7028,2.7283,25.4872,25.4872,18.6098,17.6096,0.0017,6.453,6.8774,1775515736329738702,0
