req_idx,send_time,latency_ms
0,1773594393.827550,253.973
1,1773594393.834291,434.455
2,1773594393.836509,432.244
3,1773594394.177608,214.875
4,1773594394.214275,178.490
5,1773594394.415397,125.914
6,1773594394.804924,19.349
7,1773594394.837912,20.207
8,1773594394.999003,10.950
9,1773594395.059113,17.005
10,1773594395.268859,11.945
11,1773594395.362086,17.847
12,1773594395.379835,19.399
13,1773594395.462348,30.290
14,1773594395.595030,26.298
15,1773594395.666684,17.032
16,1773594395.671213,33.426
17,1773594395.756673,22.510
18,1773594395.770367,18.698
19,1773594395.907761,25.460
20,1773594395.941538,38.074
21,1773594396.084286,39.415
22,1773594396.166182,42.970
23,1773594396.362577,29.043
24,1773594396.613706,28.415
25,1773594396.638974,40.682
26,1773594396.975269,20.076
27,1773594397.246579,27.513
28,1773594397.265834,18.097
29,1773594397.349954,14.740
30,1773594397.640899,16.706
31,1773594397.734241,26.293
32,1773594397.877148,37.754
33,1773594397.884373,30.558
34,1773594397.893632,30.959
35,1773594397.909495,24.865
36,1773594398.112241,50.937
37,1773594398.113420,49.919
38,1773594398.133761,58.179
39,1773594398.134950,57.202
40,1773594398.265201,15.529
41,1773594398.390948,30.115
42,1773594398.574306,25.779
43,1773594398.681912,56.848
44,1773594398.765383,78.166
45,1773594398.929019,19.532
46,1773594398.992723,20.867
47,1773594399.019669,11.046
48,1773594399.107900,21.058
49,1773594399.134048,13.996
50,1773594399.260703,18.370
51,1773594399.433770,26.032
52,1773594399.469346,26.129
53,1773594399.480220,25.217
54,1773594399.575452,28.978
55,1773594399.613073,56.076
56,1773594399.642490,71.167
57,1773594399.691656,60.560
58,1773594399.838097,45.110
59,1773594399.871127,38.052
60,1773594400.007749,28.053
61,1773594400.123107,18.637
62,1773594400.262687,93.633
63,1773594400.274990,81.386
64,1773594400.488204,43.521
65,1773594400.551503,11.303
66,1773594400.559996,22.272
67,1773594400.582149,24.857
68,1773594400.690977,16.744
69,1773594400.768848,45.486
70,1773594400.927912,120.526
71,1773594400.977691,93.782
72,1773594400.990155,81.322
73,1773594400.995178,118.007
74,1773594401.234893,40.267
75,1773594401.279495,43.296
76,1773594401.393940,11.265
77,1773594401.452306,31.099
78,1773594401.481673,11.627
79,1773594401.800535,10.971
80,1773594401.853786,16.509
81,1773594401.882157,37.709
82,1773594402.017050,32.953
83,1773594402.160310,22.943
84,1773594402.206987,19.481
85,1773594402.233793,32.514
86,1773594402.342466,24.461
87,1773594402.579226,14.390
88,1773594402.657639,19.379
89,1773594402.832938,20.898
90,1773594403.009511,13.426
91,1773594403.092458,50.009
92,1773594403.212113,32.303
93,1773594403.324542,45.195
94,1773594403.369752,49.632
95,1773594403.407086,38.003
96,1773594403.566332,20.167
97,1773594403.798587,13.112
98,1773594403.897907,11.240
99,1773594404.174207,16.851
100,1773594404.201177,11.149
101,1773594404.231373,19.244
102,1773594404.308636,30.977
103,1773594404.345914,28.769
104,1773594404.379840,48.373
105,1773594404.528408,23.915
106,1773594404.587087,24.839
107,1773594404.709452,24.317
108,1773594404.890147,22.382
109,1773594405.095073,19.869
110,1773594405.127432,24.718
111,1773594405.227116,51.861
112,1773594405.332546,17.189
113,1773594405.407367,38.981
114,1773594405.408566,37.903
115,1773594405.489328,32.024
116,1773594405.508188,28.328
117,1773594405.638404,12.169
118,1773594405.655701,19.790
119,1773594405.946646,31.792
120,1773594405.986521,21.067
121,1773594406.255983,14.033
122,1773594406.260213,19.329
123,1773594406.412357,17.482
124,1773594406.449512,35.242
125,1773594406.450767,34.025
126,1773594406.478921,30.825
127,1773594406.600044,33.639
128,1773594406.702875,22.467
129,1773594406.811859,16.924
130,1773594407.114879,16.712
131,1773594407.126234,30.112
132,1773594407.264533,19.633
133,1773594407.269973,29.531
134,1773594407.290247,29.000
135,1773594407.317091,26.961
136,1773594407.355767,44.286
137,1773594407.411365,79.977
138,1773594407.555091,36.600
139,1773594407.572837,46.777
140,1773594407.642022,38.514
141,1773594407.680390,32.154
142,1773594407.692710,45.341
143,1773594407.770254,19.451
144,1773594407.989788,44.765
145,1773594407.996157,38.401
146,1773594408.129360,28.212
147,1773594408.177874,30.047
148,1773594408.255404,33.204
149,1773594408.277734,20.518
150,1773594408.301328,16.033
151,1773594408.574812,18.671
152,1773594408.788105,11.615
153,1773594408.835527,22.048
154,1773594408.870070,10.962
155,1773594409.115277,32.573
156,1773594409.118479,29.396
157,1773594409.255956,28.212
158,1773594409.316249,33.992
159,1773594409.401139,29.440
160,1773594409.644691,40.474
161,1773594409.646881,38.290
162,1773594409.992132,14.937
163,1773594410.031687,16.565
164,1773594410.066083,16.790
165,1773594410.141687,30.266
166,1773594410.147007,24.988
167,1773594410.262808,22.393
168,1773594410.976074,30.609
169,1773594411.048674,24.781
170,1773594411.064907,45.634
171,1773594411.087197,38.759
172,1773594411.129031,35.433
173,1773594411.228772,54.777
174,1773594411.371920,23.059
175,1773594411.472637,16.683
176,1773594411.480591,18.294
177,1773594411.560142,25.187
178,1773594411.613942,48.754
179,1773594411.656649,57.869
180,1773594411.664824,60.165
181,1773594411.714152,20.867
182,1773594411.721849,35.338
183,1773594411.787817,32.808
184,1773594411.789450,31.194
185,1773594411.950665,57.444
186,1773594411.960081,48.096
187,1773594411.960209,47.972
188,1773594412.132362,20.448
189,1773594412.510141,29.180
190,1773594412.565071,14.683
191,1773594412.587001,11.732
192,1773594412.614411,27.906
193,1773594412.698236,33.069
194,1773594412.726158,42.405
195,1773594413.020910,40.087
196,1773594413.047789,50.004
197,1773594413.095369,40.341
198,1773594413.236817,17.802
199,1773594413.278327,16.929
200,1773594413.319217,57.649
201,1773594413.515155,48.868
202,1773594413.516368,47.676
203,1773594413.541327,72.410
204,1773594413.716580,52.250
205,1773594413.751926,81.366
206,1773594413.812347,66.277
207,1773594414.186728,13.384
208,1773594414.313709,23.072
209,1773594414.401223,30.466
210,1773594414.418651,22.853
211,1773594414.507152,41.842
212,1773594414.563116,21.216
213,1773594414.797026,34.523
214,1773594414.886129,15.092
215,1773594414.904296,31.956
216,1773594415.033742,68.283
217,1773594415.046345,55.687
218,1773594415.086464,91.475
219,1773594415.095119,82.831
220,1773594415.155126,69.148
221,1773594415.164631,59.651
222,1773594415.225531,58.745
223,1773594415.230454,53.829
224,1773594415.238680,45.606
225,1773594415.257082,70.800
226,1773594415.777740,11.174
227,1773594415.827946,10.961
228,1773594415.833171,15.170
229,1773594416.161911,24.100
230,1773594416.385670,41.383
231,1773594416.416922,59.764
232,1773594416.443347,49.119
233,1773594416.534765,16.585
234,1773594416.677618,16.131
235,1773594416.876107,11.178
236,1773594416.988892,17.380
237,1773594416.991132,30.125
238,1773594417.195905,13.395
239,1773594417.317295,11.147
240,1773594417.368875,23.257
241,1773594417.488389,16.471
242,1773594417.588128,16.495
243,1773594417.692284,38.350
244,1773594417.758416,47.691
245,1773594417.866929,49.330
246,1773594417.973344,38.857
247,1773594418.140779,11.932
248,1773594418.147251,29.927
249,1773594418.159017,33.136
250,1773594418.166350,35.498
251,1773594418.437733,32.632
252,1773594418.574086,30.408
253,1773594418.694249,37.962
254,1773594418.711967,41.909
255,1773594418.916727,58.806
256,1773594419.017911,37.305
257,1773594419.120229,25.409
258,1773594419.157581,17.174
259,1773594419.221382,14.838
260,1773594419.328160,18.978
261,1773594419.386024,35.256
262,1773594419.394237,27.048
263,1773594419.554532,45.911
264,1773594419.634908,34.481
265,1773594419.695919,33.445
266,1773594419.697198,32.176
267,1773594419.948561,60.011
268,1773594420.057693,46.561
269,1773594420.254727,30.989
270,1773594420.425275,17.365
271,1773594420.456724,12.068
272,1773594420.549033,14.078
273,1773594420.715797,31.732
274,1773594420.734776,27.877
275,1773594421.008486,16.703
276,1773594421.059574,22.886
277,1773594421.083532,23.756
278,1773594421.107157,19.201
279,1773594421.160892,13.033
280,1773594421.253087,11.830
281,1773594421.511477,13.124
282,1773594421.513690,20.380
283,1773594421.518253,25.343
284,1773594421.526682,31.669
285,1773594421.556909,26.395
286,1773594421.572463,53.622
287,1773594421.743947,19.234
288,1773594421.872584,24.393
289,1773594422.025296,10.936
290,1773594422.057587,13.240
291,1773594422.320382,11.204
292,1773594422.387981,11.345
293,1773594422.409623,14.136
294,1773594422.562862,11.093
295,1773594422.627776,11.117
296,1773594422.725275,10.834
297,1773594422.735493,11.311
298,1773594422.758194,43.591
299,1773594423.204242,11.568
300,1773594423.238049,23.070
301,1773594423.418549,10.899
302,1773594423.555516,48.807
303,1773594423.683239,15.456
304,1773594423.726982,17.246
305,1773594423.779084,16.998
306,1773594423.848124,11.334
307,1773594423.873465,42.317
308,1773594423.955856,14.581
309,1773594423.996857,33.351
310,1773594424.164470,44.269
311,1773594424.316002,12.749
312,1773594424.410285,32.620
313,1773594424.553704,37.053
314,1773594424.722341,14.592
315,1773594424.756740,17.850
316,1773594424.904019,17.388
317,1773594424.969559,16.861
318,1773594425.409561,10.905
319,1773594425.415813,13.972
320,1773594425.459251,39.783
321,1773594425.597009,49.679
322,1773594425.698835,52.096
323,1773594425.775376,33.063
324,1773594425.973481,11.146
325,1773594425.992821,16.969
326,1773594426.025909,33.313
327,1773594426.238366,11.010
328,1773594426.251451,11.599
329,1773594426.279147,11.280
330,1773594426.351772,30.896
331,1773594426.365249,32.664
332,1773594426.684920,25.404
333,1773594426.717664,28.102
334,1773594426.842243,17.575
335,1773594426.915674,11.313
336,1773594427.051292,11.206
337,1773594427.064625,16.479
338,1773594427.185547,11.001
339,1773594427.318312,13.620
340,1773594427.649272,34.720
341,1773594427.656072,37.832
342,1773594427.852776,11.020
343,1773594427.906797,14.696
344,1773594428.006950,31.682
345,1773594428.018239,30.108
346,1773594428.200023,16.202
347,1773594428.338413,19.181
348,1773594428.366075,32.078
349,1773594428.391183,32.282
350,1773594428.419388,35.180
351,1773594428.438523,59.809
352,1773594428.588933,75.957
353,1773594428.646513,72.747
354,1773594428.655075,81.040
355,1773594428.709312,75.283
356,1773594428.742611,112.315
357,1773594428.833391,60.560
358,1773594429.059572,27.187
359,1773594429.665625,18.326
360,1773594429.769221,26.422
361,1773594429.840200,33.391
362,1773594429.858353,36.465
363,1773594429.956742,33.160
364,1773594429.982159,32.787
365,1773594430.049212,44.569
366,1773594430.049327,44.514
367,1773594430.052500,41.346
368,1773594430.117462,38.949
369,1773594430.331518,11.078
370,1773594430.605403,11.532
371,1773594430.610837,24.822
372,1773594430.886644,21.979
373,1773594430.968029,21.008
374,1773594430.991112,11.058
375,1773594431.062382,17.278
376,1773594431.099569,23.220
377,1773594431.159851,24.959
