task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
gestureclass,single_gestureclass,621,1.0525,63.224,59.397,87.965,121.131,58.146,55.891,0.004,1.308,4.12,5.078
