task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,5993,10.1576,455.237,368.986,1113.903,1507.669,316.941,314.685,0.001,0.725,137.188,0.0,138.296
gestureclass,no_sharing_tpc,5951,10.0864,416.507,322.733,1094.534,1680.566,290.304,287.941,0.002,0.788,124.864,0.0,126.203
