task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0001,428.8907
gestureclass,single_gestureclass,0.0038,440.2916
gestureclass,single_gestureclass,0.0052,457.8235
gestureclass,single_gestureclass,0.0052,457.9542
gestureclass,single_gestureclass,0.0256,437.8424
gestureclass,single_gestureclass,0.051,412.5702
gestureclass,single_gestureclass,0.0584,405.2005
gestureclass,single_gestureclass,0.0808,400.1167
gestureclass,single_gestureclass,0.0821,398.7772
gestureclass,single_gestureclass,0.1014,379.7948
gestureclass,single_gestureclass,0.1098,371.5682
gestureclass,single_gestureclass,0.1272,354.1727
gestureclass,single_gestureclass,0.1835,314.2097
gestureclass,single_gestureclass,0.196,301.8646
gestureclass,single_gestureclass,0.2165,281.3663
gestureclass,single_gestureclass,0.236,261.9362
gestureclass,single_gestureclass,0.236,261.9586
gestureclass,single_gestureclass,0.2385,276.1791
gestureclass,single_gestureclass,0.2448,270.0245
gestureclass,single_gestureclass,0.2601,254.7171
gestureclass,single_gestureclass,0.2715,243.3956
gestureclass,single_gestureclass,0.3258,189.1
gestureclass,single_gestureclass,0.3412,190.6664
gestureclass,single_gestureclass,0.3685,163.5027
gestureclass,single_gestureclass,0.3708,161.181
gestureclass,single_gestureclass,0.4062,125.9482
gestureclass,single_gestureclass,0.4062,125.936
gestureclass,single_gestureclass,0.4167,131.8371
gestureclass,single_gestureclass,0.4211,127.6128
gestureclass,single_gestureclass,0.4471,101.6066
gestureclass,single_gestureclass,0.4525,96.2951
gestureclass,single_gestureclass,0.4627,86.3538
gestureclass,single_gestureclass,0.4707,94.6715
gestureclass,single_gestureclass,0.4741,91.4178
gestureclass,single_gestureclass,0.5091,56.433
gestureclass,single_gestureclass,0.5316,49.5276
gestureclass,single_gestureclass,0.5332,48.0063
gestureclass,single_gestureclass,0.5455,36.0191
gestureclass,single_gestureclass,0.5552,42.5136
gestureclass,single_gestureclass,0.5605,37.2634
gestureclass,single_gestureclass,0.5716,41.9712
gestureclass,single_gestureclass,0.5717,41.8754
gestureclass,single_gestureclass,0.5866,42.0365
gestureclass,single_gestureclass,0.5879,40.8189
gestureclass,single_gestureclass,0.6028,40.2098
gestureclass,single_gestureclass,0.6408,16.885
gestureclass,single_gestureclass,0.6431,28.8322
gestureclass,single_gestureclass,0.6454,42.1121
gestureclass,single_gestureclass,0.6526,34.9102
gestureclass,single_gestureclass,0.675,27.2763
gestureclass,single_gestureclass,0.6976,18.8262
gestureclass,single_gestureclass,0.6989,32.7482
gestureclass,single_gestureclass,0.6989,32.8059
gestureclass,single_gestureclass,0.7639,14.5845
gestureclass,single_gestureclass,0.7866,14.6945
gestureclass,single_gestureclass,0.8023,14.9925
gestureclass,single_gestureclass,0.8146,16.7136
gestureclass,single_gestureclass,0.8364,14.5736
gestureclass,single_gestureclass,0.8521,14.519
gestureclass,single_gestureclass,0.8788,15.274
gestureclass,single_gestureclass,0.8913,16.9737
gestureclass,single_gestureclass,0.8925,30.0374
gestureclass,single_gestureclass,0.8938,42.8975
gestureclass,single_gestureclass,0.9224,28.9943
gestureclass,single_gestureclass,0.9387,26.8683
gestureclass,single_gestureclass,0.9634,16.5875
gestureclass,single_gestureclass,0.9687,25.3055
gestureclass,single_gestureclass,0.9971,14.8451
gestureclass,single_gestureclass,0.9994,26.4978
gestureclass,single_gestureclass,1.034,15.1308
gestureclass,single_gestureclass,1.0416,21.6165
gestureclass,single_gestureclass,1.0904,14.9527
gestureclass,single_gestureclass,1.0957,23.8974
gestureclass,single_gestureclass,1.1114,22.5627
gestureclass,single_gestureclass,1.1741,14.8008
gestureclass,single_gestureclass,1.1886,14.5826
gestureclass,single_gestureclass,1.2593,14.9839
gestureclass,single_gestureclass,1.2716,16.8273
gestureclass,single_gestureclass,1.2883,14.6134
gestureclass,single_gestureclass,1.317,14.8604
gestureclass,single_gestureclass,1.351,14.5693
gestureclass,single_gestureclass,1.3677,14.6313
gestureclass,single_gestureclass,1.3875,14.9362
gestureclass,single_gestureclass,1.3939,22.8648
gestureclass,single_gestureclass,1.4229,15.0914
gestureclass,single_gestureclass,1.4334,18.4572
gestureclass,single_gestureclass,1.459,14.9186
gestureclass,single_gestureclass,1.4625,25.8353
gestureclass,single_gestureclass,1.4811,21.5359
gestureclass,single_gestureclass,1.4994,17.6947
gestureclass,single_gestureclass,1.5127,18.894
gestureclass,single_gestureclass,1.5169,29.0325
gestureclass,single_gestureclass,1.5252,35.8069
gestureclass,single_gestureclass,1.5305,30.5424
gestureclass,single_gestureclass,1.5367,39.3503
gestureclass,single_gestureclass,1.5712,18.8963
gestureclass,single_gestureclass,1.6172,14.8053
gestureclass,single_gestureclass,1.6421,14.7247
gestureclass,single_gestureclass,1.659,15.11
gestureclass,single_gestureclass,1.6625,25.8694
gestureclass,single_gestureclass,1.6738,28.6164
gestureclass,single_gestureclass,1.7565,14.605
gestureclass,single_gestureclass,1.7793,15.0371
gestureclass,single_gestureclass,1.7898,18.4395
gestureclass,single_gestureclass,1.8094,15.0425
gestureclass,single_gestureclass,1.8265,14.7054
gestureclass,single_gestureclass,1.8533,14.4024
gestureclass,single_gestureclass,1.8869,14.5624
gestureclass,single_gestureclass,1.9215,14.4432
gestureclass,single_gestureclass,1.9861,15.1343
gestureclass,single_gestureclass,1.9885,27.0174
gestureclass,single_gestureclass,1.9987,31.1813
gestureclass,single_gestureclass,2.0033,40.8332
gestureclass,single_gestureclass,2.0206,38.8238
gestureclass,single_gestureclass,2.0278,31.5964
gestureclass,single_gestureclass,2.041,32.8357
gestureclass,single_gestureclass,2.0503,37.6964
gestureclass,single_gestureclass,2.1151,15.2111
gestureclass,single_gestureclass,2.1236,20.92
gestureclass,single_gestureclass,2.1299,28.717
gestureclass,single_gestureclass,2.1698,15.0158
gestureclass,single_gestureclass,2.1762,22.676
gestureclass,single_gestureclass,2.236,14.7595
gestureclass,single_gestureclass,2.2649,14.6763
gestureclass,single_gestureclass,2.3077,14.8036
gestureclass,single_gestureclass,2.3416,15.0149
gestureclass,single_gestureclass,2.3577,15.1441
gestureclass,single_gestureclass,2.3612,26.0811
gestureclass,single_gestureclass,2.3665,35.0666
gestureclass,single_gestureclass,2.385,32.1312
gestureclass,single_gestureclass,2.385,32.16
gestureclass,single_gestureclass,2.3884,42.8512
gestureclass,single_gestureclass,2.4056,40.823
gestureclass,single_gestureclass,2.4069,39.5622
gestureclass,single_gestureclass,2.4152,31.5835
gestureclass,single_gestureclass,2.4709,15.342
gestureclass,single_gestureclass,2.4725,27.7083
gestureclass,single_gestureclass,2.4797,35.1045
gestureclass,single_gestureclass,2.5023,26.9172
gestureclass,single_gestureclass,2.5269,16.103
gestureclass,single_gestureclass,2.5571,15.0537
gestureclass,single_gestureclass,2.5697,16.8748
gestureclass,single_gestureclass,2.5823,18.6315
gestureclass,single_gestureclass,2.5886,26.2907
gestureclass,single_gestureclass,2.632,14.9319
gestureclass,single_gestureclass,2.6423,19.2168
gestureclass,single_gestureclass,2.648,28.2497
gestureclass,single_gestureclass,2.6493,41.4858
gestureclass,single_gestureclass,2.6646,41.3671
gestureclass,single_gestureclass,2.6719,34.1253
gestureclass,single_gestureclass,2.6761,43.9885
gestureclass,single_gestureclass,2.6919,51.465
gestureclass,single_gestureclass,2.7361,25.4147
gestureclass,single_gestureclass,2.7484,31.2002
gestureclass,single_gestureclass,2.7766,20.7951
gestureclass,single_gestureclass,2.8166,18.4546
gestureclass,single_gestureclass,2.8511,18.4615
gestureclass,single_gestureclass,2.8837,18.9254
gestureclass,single_gestureclass,2.885,32.0578
gestureclass,single_gestureclass,2.8953,40.7071
gestureclass,single_gestureclass,2.9015,34.5187
gestureclass,single_gestureclass,2.9462,18.9531
gestureclass,single_gestureclass,2.9506,32.3982
gestureclass,single_gestureclass,2.9608,39.8526
gestureclass,single_gestureclass,3.0068,18.7783
gestureclass,single_gestureclass,3.0222,21.4369
gestureclass,single_gestureclass,3.0254,36.7916
gestureclass,single_gestureclass,3.0377,42.4516
gestureclass,single_gestureclass,3.0537,46.0877
gestureclass,single_gestureclass,3.0539,45.9411
gestureclass,single_gestureclass,3.0592,40.7169
gestureclass,single_gestureclass,3.062,57.3595
gestureclass,single_gestureclass,3.0773,42.078
gestureclass,single_gestureclass,3.103,34.2267
gestureclass,single_gestureclass,3.1153,36.3407
gestureclass,single_gestureclass,3.1413,24.2846
gestureclass,single_gestureclass,3.1847,14.7371
