task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,1172,1.9864,36.684,34.218,54.292,75.806,31.069,29.926,0.002,0.591,2.964,0.0,5.615
vocseg,no_sharing,1177,1.9949,36.387,34.154,53.715,62.627,30.856,29.622,0.002,0.688,2.831,0.0,5.532
