task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,1424,4.9103,72.645,64.528,118.511,161.734,60.671,57.775,0.002,1.983,11.091,11.975
gestureclass,no_sharing,1471,5.0724,60.684,52.71,97.553,130.991,50.837,47.281,0.002,2.759,8.933,9.848
