task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,4137,7.0119,49.181,36.995,96.785,142.037,38.169,36.784,0.002,0.826,8.175,0.0,11.011
vocseg,no_sharing,4219,7.1508,49.174,37.148,96.862,139.846,38.092,36.555,0.002,0.954,8.176,0.0,11.081
