task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,3378,19.8706,5109.151,5050.022,7471.136,8349.974,2258.331,62.124,0.003,13.004,2645.05,2850.82
vocseg,sharing,3454,20.3176,5643.858,5365.671,8778.201,9290.037,2252.562,63.112,0.003,32.568,3184.773,3391.296
