task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,25.881,25.311,26.852,41.7,23.94,22.676,0.003,0.475,1.431,0.0,1.94
gestureclass,sharing,621,1.0525,26.28,25.292,28.467,44.794,24.221,22.686,0.003,0.611,1.546,0.0,2.059
