req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),gpu_alloc_peak_mb
2,0.0,site2,172.31.32.69:8010,papageissvri,etth1fore,1777589840.516441,1777589840.516441,1777589840.517755,1777589840.5284214,1777589840.5300195,0.0,0.3788471221923828,10.666370391845703,2.5331974029541016,13.578414916992188,9.458051000000001,0.001676,0.765479,27.6416015625
1,0.0,site2,172.31.32.69:8020,papageissvri,diasbp__app11,1777589840.5164146,1777589840.5164146,1777589840.517744,1777589840.5285444,1777589840.530144,0.0,0.396728515625,10.800361633300781,2.5322437286376953,13.729333877563477,9.817981,0.001652,0.537159,27.51708984375
0,0.0,site2,172.31.32.69:8000,papageissvri,diasbp,1777589840.5163252,1777589840.5163252,1777589840.5177817,1777589840.533246,1777589840.5344408,0.0,0.537872314453125,15.464305877685547,2.11334228515625,18.115520477294922,14.358251000000001,0.002315,0.535951,27.51708984375
3,0.0,site2,172.31.32.69:8030,papageissvri,etth1fore__app15,1777589840.5164623,1777589840.5164623,1777589840.5177536,1777589840.53333,1777589840.5344791,0.0,0.362396240234375,15.576362609863281,2.0780563354492188,18.016815185546875,14.501718,0.002295,0.462166,27.6416015625
7,0.0,site2,172.31.46.11:8020,momentbase,heartrate__app9,1777589840.516536,1777589840.516536,1777589840.5195558,1777589840.5683072,1777589840.5705898,0.0,2.0041465759277344,48.7513542175293,3.2982826232910156,54.05378341674805,45.409026999999995,0.003513,2.778722,443.064453125
13,0.0,site2,172.31.46.11:8030,momentbase,sysbp__app13,1777589840.516689,1777589840.516689,1777589840.5225618,1777589840.5697017,1777589840.5706613,0.0,4.861116409301758,47.139883041381836,1.9712448120117188,53.97224426269531,46.168185,0.002618,0.47863300000000003,443.064453125
6,0.0,site2,172.31.46.11:8000,momentbase,heartrate,1777589840.516518,1777589840.516518,1777589840.5195544,1777589840.569083,1777589840.574523,0.0,2.012968063354492,49.52859878540039,6.463289260864258,58.00485610961914,47.76051,0.002386,1.238762,443.064453125
12,0.0,site2,172.31.46.11:8010,momentbase,sysbp,1777589840.5166702,1777589840.5166702,1777589840.5222733,1777589840.5691717,1777589840.5748985,0.0,4.586935043334961,46.89836502075195,6.742954254150391,58.228254318237305,45.683914,0.0033009999999999997,0.6727620000000001,443.064453125
10,0.0,site2,172.31.40.38:8000,dinosmall,nyudepth,1777589840.5165906,1777589840.5165906,1777589840.522755,1777589840.5736403,1777589840.5826845,0.0,3.6962032318115234,50.88543891906738,11.512279510498047,66.09392166137695,43.771427,0.002604,6.620774,92.642578125
11,0.0,site2,172.31.40.38:8020,dinosmall,nyudepth__app8,1777589840.5166454,1777589840.5166454,1777589840.5240746,1777589840.5799656,1777589840.5829754,0.0,4.839658737182617,55.89103698730469,5.599260330200195,66.3299560546875,52.367156,0.002417,3.036755,92.642578125
16,0.014906545640907036,site2,172.31.46.11:8020,momentbase,heartrate__app9,1777589840.5294702,1777589840.5294702,1777589840.568785,1777589840.5827959,1777589840.5833995,0.0,38.2990837097168,14.010906219482422,1.6193389892578125,53.92932891845703,13.263121,0.0024,0.346398,443.064453125
14,0.0,site2,172.31.40.38:8010,dinosmall,vocseg,1777589840.5167074,1777589840.5167074,1777589840.5250611,1777589840.583752,1777589840.588756,0.0,5.881071090698242,58.690786361694336,7.476806640625,72.04866409301758,54.467329,0.002046,2.64716,92.671875
15,0.0,site2,172.31.40.38:8030,dinosmall,vocseg__app12,1777589840.516727,1777589840.516727,1777589840.529085,1777589840.5842512,1777589840.589026,0.0,9.88471508026123,55.16624450683594,7.248044013977051,72.29900360107422,51.435953,0.002577,2.558452,92.671875
17,0.06327305120725943,site2,172.31.40.38:8000,dinosmall,nyudepth,1777589840.5774643,1777589840.5774643,1777589840.5807114,1777589840.5965536,1777589840.599896,0.0,0.7789134979248047,15.842199325561523,5.81049919128418,22.431612014770508,14.923433999999999,0.002948,0.500429,92.642578125
4,0.0,site2,172.31.35.65:8010,swinsmall,eurosatclass,1777589840.5164804,1777589840.5164804,1777589840.5193305,1777589840.6023066,1777589840.6031287,0.0,0.31566619873046875,82.97610282897949,3.356456756591797,86.64822578430176,75.96683399999999,0.0025900000000000003,6.39506,195.9267578125
5,0.0,site2,172.31.35.65:8030,swinsmall,eurosatclass__app14,1777589840.5164995,1777589840.5164995,1777589840.5207555,1777589840.6126845,1777589840.6135807,0.0,1.7032623291015625,91.92895889282227,3.448963165283203,97.08118438720703,90.45628,0.003192,0.850553,195.9267578125
8,0.0,site2,172.31.35.65:8000,swinsmall,imgclass10,1777589840.5165544,1777589840.5165544,1777589840.52261,1777589840.6127996,1777589840.6136637,0.0,3.5213232040405273,90.18969535827637,3.398299217224121,97.10931777954102,89.07717199999999,0.003821,0.549434,195.9267578125
9,0.0,site2,172.31.35.65:8020,swinsmall,imgclass10__app10,1777589840.5165713,1777589840.5165713,1777589840.5275996,1777589840.6134176,1777589840.6140528,0.0,8.527755737304688,85.81805229187012,3.13568115234375,97.48148918151855,84.732665,0.002511,0.521875,195.9267578125
18,0.08417262213864615,site2,172.31.40.38:8020,dinosmall,nyudepth__app8,1777589840.5975368,1777589840.5975368,1777589840.5995207,1777589840.6142664,1777589840.6172373,0.0,-0.6055831909179688,14.745712280273438,5.560398101806641,19.70052719116211,13.833658999999999,0.001719,0.49552999999999997,92.642578125
19,0.10690838771807691,site2,172.31.35.65:8010,swinsmall,eurosatclass,1777589840.6207905,1777589840.6207905,1777589840.6230552,1777589840.6527686,1777589840.654061,0.0,-0.2696514129638672,29.71339225769043,3.8268566131591797,33.27059745788574,28.847739,0.00257,0.379362,195.9267578125
20,0.13945438589517303,site2,172.31.32.69:8010,papageissvri,etth1fore,1777589840.6532764,1777589840.6532764,1777589840.6544113,1777589840.6633887,1777589840.6642177,0.0,0.19979476928710938,8.977413177490234,1.764059066772461,10.941267013549805,8.377092,0.0014559999999999998,0.24340799999999999,27.6416015625
21,0.14359762297772477,site2,172.31.32.69:8010,papageissvri,etth1fore,1777589840.6580653,1777589840.6580653,1777589840.663666,1777589840.6721027,1777589840.6728897,0.0,4.665613174438477,8.43667984008789,1.722097396850586,14.824390411376953,7.910919000000001,0.001009,0.208587,27.6416015625
22,0.17337610567751888,site2,172.31.40.38:8020,dinosmall,nyudepth__app8,1777589840.68744,1777589840.68744,1777589840.6896026,1777589840.7042222,1777589840.7080498,0.0,-0.4267692565917969,14.619588851928711,6.417036056518555,20.60985565185547,13.767878000000001,0.001621,0.464288,92.642578125
23,0.2704006327615971,site2,172.31.35.65:8020,swinsmall,imgclass10__app10,1777589840.7848926,1777589840.7848926,1777589840.787092,1777589840.8168616,1777589840.8178582,0.0,-0.30112266540527344,29.7696590423584,3.4971237182617188,32.965660095214844,28.894868,0.002519,0.378225,195.9267578125
24,0.3018225119056611,site2,172.31.40.38:8010,dinosmall,vocseg,1777589840.8153138,1777589840.8153138,1777589840.8176932,1777589840.832898,1777589840.8370526,0.0,-0.09322166442871094,15.204668045043945,6.627321243286133,21.738767623901367,13.925118,0.002294,0.820132,92.671875
25,0.3211664061733033,site2,172.31.35.65:8000,swinsmall,imgclass10,1777589840.8356662,1777589840.8356662,1777589840.8379498,1777589840.8677077,1777589840.8707528,0.0,-0.25069713592529297,29.757976531982422,5.579352378845215,35.086631774902344,28.895761999999998,0.004122,0.378326,195.9267578125
27,0.35465870390049614,site2,172.31.46.11:8030,momentbase,sysbp__app13,1777589840.8689783,1777589840.8689783,1777589840.8712878,1777589840.8855085,1777589840.8866947,0.0,1.2979507446289062,14.220714569091797,2.197742462158203,17.716407775878906,13.327003000000001,0.001905,0.407765,443.064453125
26,0.35356453315673303,site2,172.31.35.65:8030,swinsmall,eurosatclass__app14,1777589840.8688872,1777589840.8688872,1777589840.8720796,1777589840.9016604,1777589840.9024856,0.0,0.6396770477294922,29.58083152770996,3.3779144287109375,33.59842300415039,28.730207,0.003068,0.376893,195.9267578125
28,0.37653982095115296,site2,172.31.46.11:8010,momentbase,sysbp,1777589840.8913965,1777589840.8913965,1777589840.892413,1777589840.9063008,1777589840.9073458,0.0,0.0002384185791015625,13.887882232666016,2.061128616333008,15.949249267578125,13.078589,0.002192,0.370357,443.064453125
29,0.38364482826844526,site2,172.31.40.38:8000,dinosmall,nyudepth,1777589840.8973377,1777589840.8973377,1777589840.8995395,1777589840.914508,1777589840.9179,0.0,-0.2663135528564453,14.968633651733398,5.860090255737305,20.562410354614258,14.012316,0.002633,0.506169,92.642578125
30,0.40153496348497486,site2,172.31.40.38:8010,dinosmall,vocseg,1777589840.914932,1777589840.914932,1777589840.917206,1777589840.9322815,1777589840.9362962,0.0,-0.19860267639160156,15.075445175170898,6.487369537353516,21.364212036132812,13.837772,0.00175,0.813893,92.671875
