req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),gpu_alloc_peak_mb
0,0.0,site2,172.31.36.225:8000,papageissvri,diasbp,1777591440.2521322,1777591440.2521322,1777591440.2605948,1777591440.2792873,1777591440.7815874,0.0,7.080078125,18.692493438720703,503.68261337280273,529.4551849365234,17.062343000000002,0.002085,0.713607,94.791015625
111,0.0,site2,172.31.39.15:8000,momentbase,heartrate,1777591440.2538803,1777591440.2538803,1777591440.333973,1777591440.3628361,1777591440.7816606,0.0,78.62865924835205,28.863191604614258,420.28844356536865,527.780294418335,17.511568,0.002004,5.210725999999999,512.38720703125
112,0.0,site2,172.31.39.15:8000,momentbase,heartrate,1777591440.2538953,1777591440.2538953,1777591440.333973,1777591440.3628361,1777591440.7816846,0.0,78.61363887786865,28.863191604614258,420.3125238418579,527.7893543243408,17.511568,0.002004,5.210725999999999,512.38720703125
75,0.0,site2,172.31.34.179:8000,swinsmall,eurosatclass,1777591440.2533777,1777591440.2533777,1777591440.2652004,1777591440.402444,1777591440.7817109,0.0,-2.809286117553711,137.24350929260254,393.89896392822266,528.3331871032715,134.217166,0.00276,0.449466,262.53076171875
183,0.0,site2,172.31.34.115:8000,dinosmall,nyudepth,1777591440.2549384,1777591440.2549384,1777591440.4081323,1777591440.4261127,1777591440.7817373,0.0,146.24691009521484,17.980337142944336,362.57171630859375,526.7989635467529,16.612728999999998,0.002137,0.622162,96.3662109375
129,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.2541227,1777591440.2541227,1777591440.3524766,1777591440.468727,1777591440.7817616,0.0,96.88985347747803,116.25051498413086,314.49854373931885,527.6389122009277,113.081387,0.002311,0.212834,518.38720703125
130,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.254137,1777591440.254137,1777591440.3524766,1777591440.468727,1777591440.7817817,0.0,96.87554836273193,116.25051498413086,314.5185708999634,527.6446342468262,113.081387,0.002311,0.212834,518.38720703125
131,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.254151,1777591440.254151,1777591440.3524766,1777591440.468727,1777591440.7818038,0.0,96.86148166656494,116.25051498413086,314.5407438278198,527.6527404785156,113.081387,0.002311,0.212834,518.38720703125
132,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.2541697,1777591440.2541697,1777591440.3524766,1777591440.468727,1777591440.781824,0.0,96.84288501739502,116.25051498413086,314.56100940704346,527.6544094085693,113.081387,0.002311,0.212834,518.38720703125
133,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.254192,1777591440.254192,1777591440.3524766,1777591440.468727,1777591440.7818453,0.0,96.82047367095947,116.25051498413086,314.5822286605835,527.6532173156738,113.081387,0.002311,0.212834,518.38720703125
134,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.2542107,1777591440.2542107,1777591440.3524766,1777591440.468727,1777591440.7819378,0.0,96.80187702178955,116.25051498413086,314.6747350692749,527.7271270751953,113.081387,0.002311,0.212834,518.38720703125
135,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.2542293,1777591440.2542293,1777591440.3524766,1777591440.468727,1777591440.7819793,0.0,96.78328037261963,116.25051498413086,314.7162199020386,527.7500152587891,113.081387,0.002311,0.212834,518.38720703125
136,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app25,1777591440.2542472,1777591440.2542472,1777591440.3524766,1777591440.468727,1777591440.7820475,0.0,96.76539897918701,116.25051498413086,314.7844076156616,527.8003215789795,113.081387,0.002311,0.212834,518.38720703125
138,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2542858,1777591440.2542858,1777591440.3524766,1777591440.4688325,1777591440.7820747,0.0,96.72677516937256,116.35589599609375,314.7062063217163,527.7888774871826,113.081387,0.002225,0.194381,518.38720703125
139,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2543058,1777591440.2543058,1777591440.3524766,1777591440.4688325,1777591440.7821243,0.0,96.70674800872803,116.35589599609375,314.75579738616943,527.8184413909912,113.081387,0.002225,0.194381,518.38720703125
140,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.254328,1777591440.254328,1777591440.3524766,1777591440.4688325,1777591440.782147,0.0,96.68457508087158,116.35589599609375,314.7784471511841,527.8189182281494,113.081387,0.002225,0.194381,518.38720703125
141,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2543461,1777591440.2543461,1777591440.3524766,1777591440.4688325,1777591440.7821696,0.0,96.66645526885986,116.35589599609375,314.80109691619873,527.8234481811523,113.081387,0.002225,0.194381,518.38720703125
142,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2543643,1777591440.2543643,1777591440.3524766,1777591440.4688325,1777591440.78222,0.0,96.64833545684814,116.35589599609375,314.85140323638916,527.855634689331,113.081387,0.002225,0.194381,518.38720703125
143,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.254379,1777591440.254379,1777591440.3524766,1777591440.4688325,1777591440.7822423,0.0,96.63355350494385,116.35589599609375,314.8738145828247,527.8632640838623,113.081387,0.002225,0.194381,518.38720703125
144,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2543924,1777591440.2543924,1777591440.3524766,1777591440.4688325,1777591440.7822607,0.0,96.62020206451416,116.35589599609375,314.8921728134155,527.8682708740234,113.081387,0.002225,0.194381,518.38720703125
145,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2544062,1777591440.2544062,1777591440.3524766,1777591440.4688325,1777591440.7823114,0.0,96.60637378692627,116.35589599609375,314.94295597076416,527.9052257537842,113.081387,0.002225,0.194381,518.38720703125
146,0.0,site2,172.31.39.15:8000,momentbase,heartrate__app9,1777591440.2544196,1777591440.2544196,1777591440.3524766,1777591440.4688325,1777591440.7823331,0.0,96.59302234649658,116.35589599609375,314.9646520614624,527.9135704040527,113.081387,0.002225,0.194381,518.38720703125
113,0.0,site2,172.31.39.15:8000,momentbase,heartrate,1777591440.2539093,1777591440.2539093,1777591440.3524766,1777591440.4703465,1777591440.7823558,0.0,97.10323810577393,117.86985397338867,313.47334384918213,528.4464359283447,113.081387,0.001404,0.34531,518.38720703125
