task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,1424,4.9103,738.459,632.712,1610.12,2156.818,480.02,473.818,0.002,2.416,256.678,258.438
gestureclass,no_sharing_tpc,448,1.5448,31406.947,33705.26,56440.325,58977.171,16607.74,16428.934,0.011,10.134,14790.091,14799.206
heartrate,no_sharing_tpc,514,1.7724,28538.086,26419.647,57457.761,59138.041,13969.347,12705.332,0.005,30.324,14559.796,14568.739
diasbp,no_sharing_tpc,476,1.6414,33673.742,34701.581,57270.177,58826.987,19804.831,15614.415,0.006,72.44,13860.16,13868.911
