task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,61.907,52.94,96.676,135.328,35.012,33.164,0.003,1.063,11.072,26.895
vocseg,no_sharing,2990,5.0678,63.214,54.21,103.323,141.71,35.501,33.38,0.003,1.291,11.493,27.713
