task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,8944,15.1593,104.959,91.028,212.943,300.181,75.74,73.866,0.002,0.908,27.983,0.0,29.219
gestureclass,no_sharing,8974,15.2102,103.252,86.392,214.216,321.616,74.923,73.096,0.002,0.904,27.271,0.0,28.329
