task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,sharing,0.0001,34.1623,31.9361,29.8321,0.003,1.1923,1.4479,0.0,2.2262,1777610169016536144
ecgclass,sharing,2.4059,53.2358,50.8268,48.315,0.0145,1.4228,1.4443,0.0,2.4089,1777610171422261471
ecgclass,sharing,4.7422,50.5078,48.263,46.2096,0.004,1.1198,1.4436,0.0,2.2448,1777610173758566181
ecgclass,sharing,7.1273,51.2056,48.9202,46.8686,0.004,1.1073,1.4174,0.0,2.2855,1777610176143598242
ecgclass,sharing,7.4056,44.5027,41.9428,40.123,0.0038,1.0665,1.7331,0.0,2.5599,1777610176422232719
ecgclass,sharing,7.4924,42.7833,40.6935,38.8098,0.0041,1.0789,1.339,0.0,2.0897,1777610176508662529
ecgclass,sharing,8.9457,49.804,47.6041,45.5933,0.0039,1.1031,1.3721,0.0,2.1999,1777610177962008140
ecgclass,sharing,10.3555,50.9679,48.6657,46.7241,0.0039,1.1161,1.4284,0.0,2.3022,1777610179371883093
ecgclass,sharing,13.4791,53.7572,51.6357,49.6213,0.0038,1.1189,1.2589,0.0,2.1215,1777610182495307847
ecgclass,sharing,13.5582,81.0406,78.743,76.5139,0.0041,1.257,1.4143,0.0,2.2976,1777610182574520517
ecgclass,sharing,14.6054,52.1629,49.9153,47.8845,0.0039,1.1265,1.3826,0.0,2.2476,1777610183621756720
ecgclass,sharing,14.6749,47.8392,45.6653,43.6426,0.0038,1.0899,1.3499,0.0,2.1739,1777610183691188142
ecgclass,sharing,15.7644,94.281,49.8079,47.7245,0.0044,1.1171,43.6456,0.0,44.473,1777610184823003078
ecgclass,sharing,17.4969,48.9745,47.1643,45.2784,0.0038,1.0971,1.0505,0.0,1.8102,1777610186512919564
ecgclass,sharing,17.8824,52.0201,49.7999,47.8413,0.004,1.107,1.3559,0.0,2.2202,1777610186898668234
ecgclass,sharing,19.1144,52.0339,49.814,47.7559,0.0039,1.1134,1.3456,0.0,2.2199,1777610188130713134
ecgclass,sharing,19.2678,52.7668,50.7492,48.6943,0.004,1.1235,1.2467,0.0,2.0176,1777610188284009368
ecgclass,sharing,19.3599,50.8866,48.972,47.0314,0.0039,1.1143,1.2169,0.0,1.9146,1777610188376052757
