task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,8944,15.1593,37.482,29.318,75.093,107.501,25.375,23.692,0.002,0.738,8.616,0.0,12.106
vocseg,sharing,8864,15.0237,37.486,29.413,76.769,105.95,25.484,23.493,0.002,1.038,8.617,0.0,12.002
