task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,1424,4.9103,70.091,48.587,166.185,265.338,41.18,38.388,0.004,1.483,13.302,28.912
vocseg,no_sharing_tpc,1467,5.0586,57.663,47.868,110.521,163.518,32.636,30.052,0.004,1.849,9.502,25.027
