req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
6,0.0,site2,192.168.245.195:8120,papageissvri,diasbp__app51,1776744716.696545,1776744716.696548,1776744716.7199678,1776744716.7618928,1776744716.7733462,0.0030994415283203125,20.627379417419434,41.92495346069336,14.245867729187012,76.80130004882812,31.284436,0.00283,9.783498
5,0.0,site2,192.168.245.195:8100,papageissvri,diasbp__app43,1776744716.696435,1776744716.6964383,1776744716.7198374,1776744716.761717,1776744716.7734206,0.003337860107421875,20.686984062194824,41.87965393066406,14.415621757507324,76.98559761047363,29.511049,0.003186,11.442536
12,0.0,site2,192.168.245.195:8110,papageissvri,etth1fore__app47,1776744716.6972203,1776744716.6972234,1776744716.7206414,1776744716.7618113,1776744716.7735054,0.0030994415283203125,20.764589309692383,41.16988182067871,14.347553253173828,76.28512382507324,29.728793,0.003754,10.491769
13,0.0,site2,192.168.245.195:8130,papageissvri,etth1fore__app55,1776744716.6973307,1776744716.6973338,1776744716.7210658,1776744716.7619865,1776744716.773611,0.0030994415283203125,21.1179256439209,40.92073440551758,14.238595962524414,76.28035545349121,31.063996,0.00342,8.853379
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776744716.695794,1776744716.695799,1776744716.7192588,1776744716.7620676,1776744716.7736835,0.0050067901611328125,20.624756813049316,42.80877113342285,14.450907707214355,77.88944244384766,33.69329,0.0033469999999999997,8.045169
7,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776744716.6966527,1776744716.696656,1776744716.7206576,1776744716.7621572,1776744716.7737648,0.003337860107421875,21.083831787109375,41.49961471557617,14.525413513183594,77.11219787597656,33.282836,0.0038870000000000003,7.1696349999999995
2,0.0,site2,192.168.245.195:8040,papageissvri,diasbp__app19,1776744716.6960955,1776744716.696099,1776744716.7197547,1776744716.7624192,1776744716.7738385,0.0035762786865234375,20.910024642944336,42.664527893066406,14.164924621582031,77.7430534362793,36.983622000000004,0.0028770000000000002,4.66345
1,0.0,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776744716.6959655,1776744716.6959693,1776744716.719487,1776744716.762261,1776744716.7738905,0.003814697265625,20.659923553466797,42.77396202087402,14.487266540527344,77.92496681213379,35.280576,0.00287,6.516619
8,0.0,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776744716.6967592,1776744716.6967623,1776744716.7203772,1776744716.7623408,1776744716.77397,0.0030994415283203125,20.850658416748047,41.96357727050781,14.393329620361328,77.21066474914551,35.603056,0.004043,5.260756
3,0.0,site2,192.168.245.195:8060,papageissvri,diasbp__app27,1776744716.6962125,1776744716.696216,1776744716.7197466,1776744716.762585,1776744716.7740412,0.0035762786865234375,20.743608474731445,42.838335037231445,14.243125915527344,77.82864570617676,39.272252,0.003174,2.6750860000000003
9,0.0,site2,192.168.245.195:8050,papageissvri,etth1fore__app23,1776744716.69687,1776744716.6968732,1776744716.7207747,1776744716.7624962,1776744716.7741172,0.0030994415283203125,21.22211456298828,41.72158241271973,14.300346374511719,77.24714279174805,37.195525,0.00589,3.4908
4,0.0,site2,192.168.245.195:8080,papageissvri,diasbp__app35,1776744716.6963239,1776744716.696327,1776744716.7197573,1776744716.7627459,1776744716.774184,0.0030994415283203125,20.693540573120117,42.98853874206543,14.174938201904297,77.86011695861816,40.476161,0.00423,1.5786330000000002
10,0.0,site2,192.168.245.195:8070,papageissvri,etth1fore__app31,1776744716.6969771,1776744716.6969802,1776744716.7208486,1776744716.7627032,1776744716.774253,0.0030994415283203125,21.185874938964844,41.8546199798584,14.232158660888672,77.27575302124023,39.118315,0.003353,1.77618
11,0.0,site2,192.168.245.195:8090,papageissvri,etth1fore__app39,1776744716.6970854,1776744716.6970882,1776744716.7205899,1776744716.7630465,1776744716.7743466,0.00286102294921875,20.82526683807373,42.456626892089844,13.976454734802246,77.26120948791504,40.670788,0.003704,0.7767759999999999
23,0.0,site2,192.168.245.193:8060,momentbase,heartrate__app25,1776744716.7024045,1776744716.702408,1776744716.7312386,1776744716.8192775,1776744716.821519,0.0035762786865234375,27.552008628845215,88.03892135620117,3.519892692565918,119.11439895629883,65.910231,0.002696,21.50366
24,0.0,site2,192.168.245.193:8080,momentbase,heartrate__app33,1776744716.7025125,1776744716.7025154,1776744716.731239,1776744716.821576,1776744716.8235285,0.00286102294921875,27.45342254638672,90.33703804016113,3.2227039337158203,121.01602554321289,69.473566,0.003005,20.20726
26,0.0,site2,192.168.245.193:8120,momentbase,heartrate__app49,1776744716.7027283,1776744716.7027318,1776744716.731478,1776744716.8261104,1776744716.8283195,0.0035762786865234375,27.266621589660645,94.63238716125488,3.688693046569824,125.59127807617188,76.338122,0.026091000000000003,17.067076
21,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776744716.7021828,1776744716.7021863,1776744716.734877,1776744716.828384,1776744716.83157,0.0035762786865234375,30.985116958618164,93.5068130493164,4.891633987426758,129.38714027404785,76.943507,0.00328,15.674121999999999
27,0.0,site2,192.168.245.193:8020,momentbase,heartrate__app9,1776744716.702834,1776744716.7028368,1776744716.7314775,1776744716.8306735,1776744716.832667,0.00286102294921875,27.333855628967285,99.19595718383789,3.3005475997924805,129.83322143554688,82.67403,0.002849,15.881075000000001
22,0.0,site2,192.168.245.193:8040,momentbase,heartrate__app17,1776744716.7022953,1776744716.7022986,1776744716.7327728,1776744716.8329794,1776744716.8349345,0.003337860107421875,28.989553451538086,100.20661354064941,3.439664840698242,132.63916969299316,83.857818,0.003948,15.528785
