task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,42.839,34.781,72.211,107.802,34.62,33.312,0.002,0.75,5.519,0.0,8.219
vocseg,no_sharing,2990,5.0678,43.173,34.948,74.096,108.031,34.517,33.108,0.002,0.849,5.857,0.0,8.657
