task,send_time_s,latency_ms
ecgclass,0.8918,1689.547
ecgclass,0.9074,1778.515
ecgclass,0.9158,1770.041
ecgclass,0.9159,1769.994
ecgclass,0.9302,1857.498
ecgclass,0.9392,1848.564
ecgclass,0.9599,1827.896
ecgclass,0.9899,1894.764
ecgclass,0.9944,1890.297
ecgclass,0.9945,1890.189
ecgclass,1.0086,1980.334
ecgclass,1.0450,1944.006
ecgclass,1.0559,1933.117
ecgclass,1.0867,2002.941
ecgclass,1.0970,1992.674
ecgclass,1.1164,1973.317
ecgclass,1.1208,2066.684
ecgclass,1.1221,2065.367
ecgclass,1.1244,2063.070
ecgclass,1.1257,2166.009
ecgclass,1.1270,2164.745
ecgclass,1.1513,2140.465
ecgclass,1.1572,2235.799
ecgclass,1.1635,2229.499
ecgclass,1.1769,2216.170
ecgclass,1.1793,2310.819
ecgclass,1.2065,2283.726
ecgclass,1.2258,2264.398
ecgclass,1.2302,2364.537
ecgclass,1.2325,2362.255
ecgclass,1.2397,2354.994
ecgclass,1.2450,2450.958
ecgclass,1.2452,2450.845
ecgclass,1.2524,2443.595
ecgclass,1.2851,2508.100
ecgclass,1.2998,2493.341
ecgclass,1.3431,2450.106
ecgclass,1.3726,2525.031
ecgclass,1.3891,2508.503
ecgclass,1.4165,2481.106
ecgclass,1.4254,2573.075
ecgclass,1.4412,2557.274
ecgclass,1.4460,2552.433
ecgclass,1.4493,2646.717
ecgclass,1.4797,2616.390
ecgclass,1.4815,2614.654
ecgclass,1.4843,2716.206
ecgclass,1.4887,2711.854
ecgclass,1.5025,2698.046
ecgclass,1.5089,2793.210
ecgclass,1.5193,2782.809
ecgclass,1.5491,2753.096
ecgclass,1.5719,2827.742
ecgclass,1.5878,2811.963
ecgclass,1.5910,2808.689
ecgclass,1.6078,2896.381
ecgclass,1.6145,2889.779
ecgclass,1.6158,2888.486
ecgclass,1.6215,2982.225
ecgclass,1.6227,2980.973
ecgclass,1.6371,2966.683
ecgclass,1.6495,3051.063
ecgclass,1.6539,3046.718
ecgclass,1.6539,3046.678
ecgclass,1.6938,3111.591
ecgclass,1.7052,3100.165
ecgclass,1.7269,3078.525
ecgclass,1.7315,3169.851
ecgclass,1.7549,3146.515
ecgclass,1.7791,3122.361
ecgclass,1.7794,3220.039
ecgclass,1.8581,3141.313
ecgclass,1.8672,3132.256
ecgclass,1.8876,3216.305
ecgclass,1.8910,3212.973
ecgclass,1.9042,3199.788
ecgclass,1.9085,3292.138
ecgclass,1.9316,3269.050
ecgclass,1.9390,3261.736
ecgclass,1.9494,3349.349
ecgclass,1.9569,3341.901
ecgclass,1.9679,3330.900
ecgclass,1.9744,3428.807
ecgclass,1.9833,3419.936
ecgclass,1.9834,3419.919
ecgclass,2.0068,3492.426
ecgclass,2.0427,3456.599
ecgclass,2.0511,3448.262
ecgclass,2.0991,3496.819
ecgclass,2.1013,3494.620
ecgclass,2.1415,3454.424
ecgclass,2.1464,3552.510
ecgclass,2.1567,3542.249
ecgclass,2.1913,3507.707
ecgclass,2.1925,3603.273
ecgclass,2.1958,3600.043
ecgclass,2.2151,3580.775
ecgclass,2.2287,3670.407
ecgclass,2.2330,3666.309
ecgclass,2.2387,3660.615
ecgclass,2.2500,3749.072
ecgclass,2.2773,3721.748
ecgclass,2.2820,3717.021
ecgclass,2.2934,3802.824
ecgclass,2.2978,3798.502
ecgclass,2.3020,3794.249
ecgclass,2.3328,3867.867
ecgclass,2.3411,3859.649
ecgclass,2.3598,3840.899
ecgclass,2.3641,3935.536
ecgclass,2.3674,3932.343
ecgclass,2.3835,3916.229
ecgclass,2.4039,3993.501
ecgclass,2.4181,3979.272
ecgclass,2.4347,3962.705
ecgclass,2.4491,4052.874
ecgclass,2.4646,4037.350
ecgclass,2.4969,4005.121
ecgclass,2.5366,4066.474
ecgclass,2.5465,4056.552
ecgclass,2.5478,4055.364
ecgclass,2.5682,4130.995
ecgclass,2.5802,4119.026
ecgclass,2.6144,4084.841
ecgclass,2.6293,4174.598
ecgclass,2.6316,4172.309
ecgclass,2.6469,4157.021
ecgclass,2.6542,4246.554
ecgclass,2.6565,4244.299
ecgclass,2.6602,4240.644
ecgclass,2.7106,4286.404
ecgclass,2.7159,4281.163
ecgclass,2.7191,4277.975
ecgclass,2.7254,4376.049
ecgclass,2.7556,4345.786
ecgclass,2.7710,4330.512
ecgclass,2.7733,4424.620
ecgclass,2.7733,4424.562
ecgclass,2.7797,4418.255
ecgclass,2.7819,4510.769
ecgclass,2.8119,4480.764
ecgclass,2.8132,4479.496
ecgclass,2.8236,4572.565
ecgclass,2.8379,4558.307
ecgclass,2.8792,4517.037
ecgclass,2.8826,4610.365
ecgclass,2.9079,4585.097
ecgclass,2.9184,4574.653
ecgclass,2.9428,4653.152
ecgclass,2.9483,4647.599
ecgclass,2.9526,4643.412
ecgclass,2.9561,4738.947
ecgclass,2.9714,4723.683
ecgclass,2.9817,4713.465
ecgclass,2.9931,4796.505
ecgclass,3.0114,4778.264
ecgclass,3.0276,4762.017
ecgclass,3.0429,4850.983
ecgclass,3.0635,4830.376
ecgclass,3.0636,4830.313
ecgclass,3.0862,4909.362
ecgclass,3.1034,4892.204
ecgclass,3.1099,4885.705
ecgclass,3.1132,4980.208
ecgclass,3.1235,4969.924
ecgclass,3.1525,4940.917
ecgclass,3.1569,5040.885
ecgclass,3.1778,5020.000
ecgclass,3.2195,4978.296
ecgclass,3.2258,5071.257
ecgclass,3.2873,5009.890
ecgclass,3.2874,5009.766
ecgclass,3.2888,5106.449
ecgclass,3.3148,5080.462
ecgclass,3.3252,5070.085
ecgclass,3.3326,5167.218
ecgclass,3.3610,5138.872
ecgclass,3.3962,5103.685
ecgclass,3.4079,5187.906
ecgclass,3.4382,5157.666
ecgclass,3.4523,5143.486
ecgclass,3.4597,5235.434
ecgclass,3.4630,5232.122
ecgclass,3.4826,5212.498
ecgclass,3.5137,5285.941
ecgclass,3.5529,5246.773
ecgclass,3.5562,5243.500
ecgclass,3.5701,5326.132
ecgclass,3.5775,5318.812
ecgclass,3.6026,5293.708
ecgclass,3.6049,5387.667
ecgclass,3.6062,5386.410
ecgclass,3.6114,5381.204
ecgclass,3.6127,5484.559
ecgclass,3.6190,5478.325
ecgclass,3.6263,5471.068
ecgclass,3.6277,5566.218
ecgclass,3.6714,5522.569
ecgclass,3.6758,5518.174
ecgclass,3.6944,5737.156
ecgclass,3.6957,5735.932
ecgclass,3.7032,5728.437
ecgclass,3.7046,5827.381
ecgclass,3.7060,5826.083
ecgclass,3.7061,5826.012
ecgclass,3.7293,5900.342
ecgclass,3.7347,5894.924
ecgclass,3.7454,5884.218
ecgclass,3.7571,5977.302
ecgclass,3.7594,5975.027
ecgclass,3.8010,5933.463
ecgclass,3.8087,6024.438
ecgclass,3.8101,6023.079
ecgclass,3.8115,6021.717
ecgclass,3.8189,6112.143
ecgclass,3.8212,6109.828
ecgclass,3.8255,6105.598
ecgclass,3.8357,6199.759
ecgclass,3.8371,6198.462
ecgclass,3.8416,6193.979
ecgclass,3.8639,6269.695
ecgclass,3.8652,6268.412
ecgclass,3.8795,6254.156
ecgclass,3.8796,6351.972
ecgclass,3.9181,6313.466
ecgclass,3.9214,6310.148
ecgclass,3.9248,6411.134
ecgclass,3.9412,6394.788
ecgclass,3.9732,6362.810
ecgclass,4.0189,6413.629
ecgclass,4.0383,6394.230
ecgclass,4.0630,6369.502
ecgclass,4.0783,6452.238
ecgclass,4.0816,6448.938
ecgclass,4.0983,6432.260
ecgclass,4.1007,6534.220
ecgclass,4.1144,6520.504
ecgclass,4.1260,6508.927
ecgclass,4.1308,6601.014
ecgclass,4.1410,6590.772
ecgclass,4.1545,6577.254
ecgclass,4.1568,6672.280
ecgclass,4.1630,6666.075
ecgclass,4.1693,6659.885
ecgclass,4.1705,6763.503
ecgclass,4.1750,6759.039
ecgclass,4.1892,6744.818
ecgclass,4.2066,6824.149
ecgclass,4.2150,6815.764
ecgclass,4.2235,6807.301
ecgclass,4.2290,6900.972
ecgclass,4.2457,6884.237
ecgclass,4.2509,6879.079
ecgclass,4.2652,6966.704
ecgclass,4.2755,6956.421
ecgclass,4.2828,6949.170
ecgclass,4.3250,7004.666
ecgclass,4.3549,6974.797
ecgclass,4.3680,6961.694
ecgclass,4.3853,7048.836
ecgclass,4.3877,7046.499
ecgclass,4.3940,7040.207
ecgclass,4.4139,7118.746
ecgclass,4.4274,7105.206
ecgclass,4.4306,7101.983
ecgclass,4.4747,7155.398
ecgclass,4.4749,7155.228
ecgclass,4.4912,7138.946
ecgclass,4.4946,7239.855
ecgclass,4.5293,7205.177
ecgclass,4.5294,7205.163
ecgclass,4.5525,7281.730
ecgclass,4.5540,7280.342
ecgclass,4.6183,7215.971
ecgclass,4.6267,7305.839
ecgclass,4.6437,7288.874
ecgclass,4.6573,7275.276
ecgclass,4.6673,7370.098
ecgclass,4.6878,7349.546
ecgclass,4.6983,7339.142
ecgclass,4.7381,7396.770
ecgclass,4.7382,7396.708
ecgclass,4.8150,7319.930
ecgclass,4.8267,7405.111
ecgclass,4.8313,7400.560
ecgclass,4.8398,7392.023
ecgclass,4.8571,7479.758
ecgclass,4.8718,7465.133
ecgclass,4.9009,7436.017
ecgclass,4.9340,7499.724
ecgclass,4.9475,7486.192
ecgclass,4.9697,7463.997
ecgclass,4.9789,7549.419
ecgclass,4.9811,7547.180
ecgclass,4.9884,7539.942
ecgclass,4.9927,7639.319
ecgclass,5.0217,7610.296
ecgclass,5.0241,7607.934
ecgclass,5.0427,7686.924
ecgclass,5.0750,7654.609
ecgclass,5.0773,7652.319
ecgclass,5.0910,7741.949
ecgclass,5.1282,7704.736
ecgclass,5.1356,7697.391
ecgclass,5.1420,7790.584
ecgclass,5.1516,7781.018
ecgclass,5.1549,7777.750
ecgclass,5.1571,7872.793
ecgclass,5.2018,7828.119
ecgclass,5.2362,7793.819
ecgclass,5.2446,7889.798
ecgclass,5.2492,7885.218
ecgclass,5.2685,7865.937
ecgclass,5.3308,7903.459
ecgclass,5.3616,7872.688
ecgclass,5.3679,7866.376
ecgclass,5.3783,7952.007
ecgclass,5.3938,7936.574
ecgclass,5.4045,7925.885
ecgclass,5.4082,8026.652
ecgclass,5.4135,8021.346
ecgclass,5.4288,8006.075
ecgclass,5.4783,8053.381
ecgclass,5.4817,8050.037
ecgclass,5.4985,8033.201
ecgclass,5.5359,8092.172
ecgclass,5.5360,8092.119
ecgclass,5.5443,8083.790
ecgclass,5.5637,8169.113
ecgclass,5.5956,8137.160
ecgclass,5.6354,8097.433
ecgclass,5.6407,8188.493
ecgclass,5.6420,8187.289
ecgclass,5.6463,8183.019
ecgclass,5.6578,8267.756
ecgclass,5.6622,8263.375
ecgclass,5.6675,8258.167
ecgclass,5.6883,8341.636
ecgclass,5.6884,8341.597
ecgclass,5.7134,8316.600
ecgclass,5.7136,8413.586
ecgclass,5.7274,8399.802
ecgclass,5.7286,8398.557
ecgclass,5.7332,8494.487
ecgclass,5.7415,8486.126
ecgclass,5.7731,8454.558
ecgclass,5.7756,8553.959
ecgclass,5.8310,8498.563
ecgclass,5.8630,8466.650
ecgclass,5.8631,8564.950
ecgclass,5.8635,8564.535
ecgclass,5.8658,8562.248
ecgclass,5.8801,8652.674
ecgclass,5.9681,8564.702
ecgclass,5.9736,8559.203
ecgclass,5.9941,8636.687
ecgclass,5.9942,8636.650
ecgclass,6.0162,8614.640
ecgclass,6.0454,8683.026
ecgclass,6.0767,8651.731
ecgclass,6.1088,8619.668
ecgclass,6.1321,8701.059
ecgclass,6.1335,8699.717
ecgclass,6.1458,8687.413
ecgclass,6.1521,8782.569
ecgclass,6.1587,8776.029
ecgclass,6.1907,8744.055
ecgclass,6.2211,8811.927
ecgclass,6.2376,8795.418
ecgclass,6.2410,8792.055
ecgclass,6.2574,8879.965
ecgclass,6.2609,8876.512
ecgclass,6.2825,8854.978
ecgclass,6.2847,8954.408
ecgclass,6.3018,8937.323
ecgclass,6.3091,8930.083
ecgclass,6.3103,9026.371
ecgclass,6.3301,9006.673
ecgclass,6.3314,9005.437
ecgclass,6.3926,9048.830
ecgclass,6.4026,9038.899
ecgclass,6.4071,9034.399
ecgclass,6.4103,9132.724
ecgclass,6.4200,9123.077
ecgclass,6.4400,9103.088
ecgclass,6.4656,9175.360
ecgclass,6.4779,9163.015
ecgclass,6.5263,9114.652
ecgclass,6.5489,9196.743
ecgclass,6.5513,9194.452
ecgclass,6.5982,9147.553
ecgclass,6.6030,9242.378
ecgclass,6.6522,9193.161
ecgclass,6.6566,9188.823
ecgclass,6.6640,9277.825
ecgclass,6.6806,9261.205
ecgclass,6.6808,9261.066
ecgclass,6.7186,9327.593
ecgclass,6.7255,9320.763
ecgclass,6.7287,9317.535
ecgclass,6.7300,9413.032
ecgclass,6.7301,9413.009
ecgclass,6.7304,9412.717
ecgclass,6.7360,9502.818
ecgclass,6.7412,9497.567
ecgclass,6.7555,9483.310
ecgclass,6.7883,9555.633
ecgclass,6.8051,9538.852
ecgclass,6.8213,9522.686
ecgclass,6.8286,9611.993
ecgclass,6.8430,9597.529
ecgclass,6.8545,9586.114
ecgclass,6.8546,9682.640
ecgclass,6.8589,9678.322
ecgclass,6.8621,9675.128
ecgclass,6.8634,9778.452
ecgclass,6.8697,9772.164
ecgclass,6.8710,9770.843
ecgclass,6.8924,9846.526
ecgclass,6.9150,9823.935
ecgclass,6.9164,9822.530
ecgclass,6.9168,9926.048
ecgclass,6.9621,9880.705
ecgclass,6.9665,9876.303
ecgclass,6.9770,9966.183
ecgclass,6.9852,9957.934
ecgclass,7.0032,9939.955
ecgclass,7.0185,10020.813
ecgclass,7.0511,9988.247
ecgclass,7.0534,9985.964
ecgclass,7.0682,10075.907
ecgclass,7.0745,10069.634
ecgclass,7.0849,10059.310
ecgclass,7.1435,10100.374
ecgclass,7.1521,10091.847
ecgclass,7.1686,10075.326
ecgclass,7.1782,10161.990
ecgclass,7.1805,10159.717
ecgclass,7.1805,10159.686
ecgclass,7.2030,10242.075
ecgclass,7.2043,10240.802
ecgclass,7.2076,10237.575
ecgclass,7.2198,10321.722
ecgclass,7.2254,10316.228
ecgclass,7.2340,10307.599
ecgclass,7.2445,10395.065
ecgclass,7.2445,10394.996
ecgclass,7.2754,10364.158
ecgclass,7.3335,10411.027
ecgclass,7.3439,10400.637
ecgclass,7.3493,10395.279
ecgclass,7.3810,10460.640
ecgclass,7.3887,10453.011
ecgclass,7.4028,10438.895
ecgclass,7.4326,10505.891
ecgclass,7.4390,10499.508
ecgclass,7.4667,10471.874
ecgclass,7.4820,10559.708
ecgclass,7.4971,10544.654
ecgclass,7.5221,10519.740
ecgclass,7.5222,10618.341
ecgclass,7.5275,10613.036
ecgclass,7.5310,10609.514
ecgclass,7.5353,10709.472
ecgclass,7.5415,10703.225
ecgclass,7.5450,10699.724
ecgclass,7.5538,10791.160
ecgclass,7.5593,10785.632
ecgclass,7.5666,10778.381
ecgclass,7.5762,10866.414
ecgclass,7.5804,10862.153
ecgclass,7.5950,10847.645
ecgclass,7.6113,10936.222
ecgclass,7.6327,10914.834
ecgclass,7.6361,10911.480
ecgclass,7.6500,10997.536
ecgclass,7.6698,10977.825
ecgclass,7.6712,10976.392
ecgclass,7.6785,11066.632
ecgclass,7.6922,11053.029
ecgclass,7.6972,11047.968
ecgclass,7.7239,11125.977
ecgclass,7.7414,11108.537
ecgclass,7.7447,11105.183
ecgclass,7.7528,11198.720
ecgclass,7.8008,11150.721
ecgclass,7.8123,11139.321
ecgclass,7.8325,11217.153
ecgclass,7.8688,11180.895
ecgclass,7.8762,11173.540
ecgclass,7.8775,11277.388
ecgclass,7.8811,11273.824
ecgclass,7.8915,11263.347
ecgclass,7.8990,11353.443
ecgclass,7.9105,11341.918
ecgclass,7.9301,11322.325
ecgclass,7.9520,11398.060
ecgclass,7.9659,11384.203
ecgclass,8.0068,11343.307
ecgclass,8.0592,11396.309
ecgclass,8.0778,11377.722
ecgclass,8.1056,11349.929
ecgclass,8.1132,11439.738
ecgclass,8.1144,11438.503
ecgclass,8.1267,11426.269
ecgclass,8.1640,11485.542
ecgclass,8.1664,11483.200
ecgclass,8.1719,11477.657
ecgclass,8.1875,11566.779
ecgclass,8.1948,11559.497
ecgclass,8.1950,11559.354
ecgclass,8.2546,11596.564
ecgclass,8.2660,11585.204
ecgclass,8.2704,11580.836
ecgclass,8.2777,11671.156
ecgclass,8.2778,11671.097
ecgclass,8.2889,11660.040
ecgclass,8.3131,11740.416
ecgclass,8.3244,11729.054
ecgclass,8.3456,11707.910
ecgclass,8.3559,11794.889
ecgclass,8.3757,11775.169
ecgclass,8.3860,11764.850
ecgclass,8.4007,11853.376
ecgclass,8.4287,11825.487
ecgclass,8.4911,11763.041
ecgclass,8.4986,11855.525
ecgclass,8.5492,11804.966
ecgclass,8.5493,11804.868
ecgclass,8.5639,11886.822
ecgclass,8.5723,11878.370
ecgclass,8.5848,11865.991
ecgclass,8.6110,11944.478
ecgclass,8.6184,11937.088
ecgclass,8.6785,11876.971
ecgclass,8.6892,11963.551
ecgclass,8.7106,11942.155
ecgclass,8.7230,11929.816
ecgclass,8.7334,12015.422
ecgclass,8.7421,12006.751
ecgclass,8.7421,12006.717
ecgclass,8.7985,12055.074
ecgclass,8.8138,12039.758
ecgclass,8.8552,11998.444
ecgclass,8.9110,12039.724
ecgclass,8.9330,12017.722
ecgclass,8.9394,12011.340
ecgclass,8.9499,12097.355
ecgclass,8.9500,12097.303
ecgclass,8.9839,12063.435
ecgclass,9.0008,12151.528
ecgclass,9.0394,12112.885
ecgclass,9.0757,12076.632
ecgclass,9.0758,12173.350
ecgclass,9.1005,12148.626
ecgclass,9.1020,12147.223
ecgclass,9.1034,12245.727
ecgclass,9.1194,12229.775
ecgclass,9.1279,12221.234
ecgclass,9.1507,12302.509
ecgclass,9.1971,12256.264
ecgclass,9.2054,12247.993
ecgclass,9.2190,12332.899
ecgclass,9.2191,12332.855
ecgclass,9.2224,12329.571
ecgclass,9.2376,12417.488
ecgclass,9.2377,12417.466
ecgclass,9.2531,12402.116
ecgclass,9.2674,12487.819
ecgclass,9.2688,12486.521
ecgclass,9.3061,12449.267
ecgclass,9.3265,12527.074
ecgclass,9.3609,12492.684
ecgclass,9.3632,12490.393
ecgclass,9.3835,12574.861
ecgclass,9.3889,12569.522
ecgclass,9.4328,12525.649
ecgclass,9.4425,12616.704
ecgclass,9.4561,12603.162
ecgclass,9.4604,12598.903
ecgclass,9.4699,12686.894
ecgclass,9.4902,12666.654
ecgclass,9.5046,12652.252
ecgclass,9.5047,12756.911
ecgclass,9.5052,12756.446
ecgclass,9.5147,12746.943
ecgclass,9.5363,12822.732
ecgclass,9.5489,12810.112
ecgclass,9.5522,12806.811
ecgclass,9.5754,12880.542
ecgclass,9.6248,12831.213
ecgclass,9.6292,12826.843
ecgclass,9.6398,12921.864
ecgclass,9.6471,12914.540
ecgclass,9.6524,12909.256
ecgclass,9.6577,13002.208
ecgclass,9.6630,12996.951
ecgclass,9.6663,12993.694
ecgclass,9.6666,13090.068
ecgclass,9.6719,13084.825
ecgclass,9.7024,13054.313
ecgclass,9.7087,13153.021
ecgclass,9.7120,13149.786
ecgclass,9.7341,13127.664
ecgclass,9.7415,13217.493
ecgclass,9.7620,13196.968
ecgclass,9.7789,13180.135
ecgclass,9.7953,13264.105
ecgclass,9.8008,13258.578
ecgclass,9.8131,13246.294
ecgclass,9.8542,13305.211
ecgclass,9.8739,13285.490
ecgclass,9.8912,13268.237
ecgclass,9.9003,13356.758
ecgclass,9.9162,13340.865
ecgclass,9.9265,13330.584
ecgclass,9.9299,13431.847
ecgclass,9.9342,13427.499
ecgclass,9.9366,13425.198
ecgclass,9.9526,13509.987
ecgclass,9.9539,13508.707
ecgclass,9.9552,13507.447
ecgclass,9.9588,13600.513
ecgclass,9.9651,13594.245
ecgclass,9.9674,13591.978
ecgclass,9.9866,13651.601
ecgclass,9.9997,13638.531
