task,send_time_s,latency_ms
gestureclass,7.6614,12436.502
gestureclass,7.6899,12408.035
gestureclass,7.7045,12550.017
gestureclass,7.7572,12497.432
gestureclass,7.7676,12487.048
gestureclass,7.7700,12641.093
gestureclass,7.8136,12597.514
gestureclass,7.8149,12596.212
gestureclass,7.8262,12736.197
gestureclass,7.8348,12727.700
gestureclass,7.8542,12708.395
gestureclass,7.8788,12844.304
gestureclass,7.8916,12831.476
gestureclass,7.9300,12793.129
gestureclass,7.9301,12944.990
gestureclass,7.9377,12937.408
gestureclass,7.9553,12919.793
gestureclass,7.9657,13069.413
gestureclass,7.9682,13066.901
gestureclass,7.9725,13062.653
gestureclass,7.9827,13204.335
gestureclass,7.9912,13195.901
gestureclass,8.0171,13170.046
gestureclass,8.0414,13306.045
gestureclass,8.0635,13283.991
gestureclass,8.0830,13264.438
gestureclass,8.1109,13387.836
gestureclass,8.1697,13329.085
gestureclass,8.1772,13321.585
gestureclass,8.2201,13435.818
gestureclass,8.2202,13435.801
gestureclass,8.2811,13374.873
gestureclass,8.2834,13526.061
gestureclass,8.2857,13523.833
gestureclass,8.2969,13512.688
gestureclass,8.3003,13662.220
gestureclass,8.3004,13662.264
gestureclass,8.3004,13662.241
gestureclass,8.3077,13809.978
gestureclass,8.3439,13773.877
gestureclass,8.3455,13772.282
gestureclass,8.3634,13904.989
gestureclass,8.3975,13871.087
gestureclass,8.4020,13866.576
gestureclass,8.4093,14020.568
gestureclass,8.5100,13919.885
gestureclass,8.5347,13895.239
gestureclass,8.5494,14034.706
gestureclass,8.5862,13997.895
gestureclass,8.5885,13995.564
gestureclass,8.6187,14125.529
gestureclass,8.6470,14097.198
gestureclass,8.6557,14088.594
gestureclass,8.6630,14233.440
gestureclass,8.6788,14217.681
gestureclass,8.7093,14187.278
gestureclass,8.7408,14318.076
gestureclass,8.7856,14273.289
gestureclass,8.7900,14268.913
gestureclass,8.7952,14417.653
gestureclass,8.8225,14390.395
gestureclass,8.8268,14386.147
gestureclass,8.8268,14538.747
gestureclass,8.8312,14534.443
gestureclass,8.8384,14527.234
gestureclass,8.8457,14678.350
gestureclass,8.8695,14654.635
gestureclass,8.8888,14635.362
gestureclass,8.9005,14757.494
gestureclass,8.9265,14731.464
gestureclass,8.9396,14718.464
gestureclass,8.9604,14768.989
gestureclass,9.0241,14705.293
gestureclass,9.0518,14677.594
gestureclass,9.0582,14742.622
gestureclass,9.0614,14739.352
gestureclass,9.1190,14681.771
gestureclass,9.1403,14731.261
gestureclass,9.1761,14695.506
gestureclass,9.1936,14678.097
gestureclass,9.2107,14732.410
gestureclass,9.3550,14588.150
gestureclass,9.4042,14539.026
gestureclass,9.4055,14608.461
gestureclass,9.4098,14604.197
gestureclass,9.4200,14593.952
gestureclass,9.4274,14657.880
gestureclass,9.4307,14654.597
gestureclass,9.4528,14632.519
gestureclass,9.4646,14691.247
gestureclass,9.5075,14648.435
gestureclass,9.5160,14639.946
gestureclass,9.5312,14695.967
gestureclass,9.5426,14684.612
gestureclass,9.5636,14663.675
gestureclass,9.5690,14728.898
gestureclass,9.6053,14692.580
gestureclass,9.6732,14624.757
gestureclass,9.6744,14694.570
gestureclass,9.6745,14694.525
gestureclass,9.6848,14684.206
gestureclass,9.7011,14738.587
gestureclass,9.7262,14713.494
gestureclass,9.7376,14702.211
gestureclass,9.7498,14761.458
gestureclass,9.7683,14742.915
gestureclass,9.7788,14732.433
gestureclass,9.8474,14734.349
gestureclass,9.8476,14734.099
gestureclass,9.8509,14730.870
gestureclass,9.8654,14787.607
gestureclass,9.8717,14781.376
gestureclass,9.9057,14747.348
gestureclass,9.9162,14807.610
gestureclass,9.9198,14803.997
gestureclass,9.9232,14800.621
gestureclass,9.9418,14852.711
gestureclass,9.9461,14848.435
gestureclass,9.9575,14837.064
gestureclass,9.9809,14845.291
