task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app5,17.2782,213.771,212.624,0
ecgclass__app1,17.2851,219.172,217.873,0
ecgclass__app2,17.3117,217.123,215.595,0
ecgclass,17.3114,218.262,216.532,0
ecgclass__app4,17.4299,215.745,214.135,0
ecgclass__app5,17.4920,218.717,217.338,0
ecgclass__app3,17.4910,220.478,219.177,0
ecgclass__app1,17.5043,214.675,213.471,0
ecgclass__app2,17.5288,217.059,215.486,0
ecgclass,17.5297,217.124,215.765,0
ecgclass__app4,17.6457,219.246,217.628,0
ecgclass__app3,17.7115,215.468,214.167,0
ecgclass__app5,17.7107,217.230,215.836,0
ecgclass__app1,17.7190,216.311,215.103,0
ecgclass,17.7468,217.956,216.201,0
ecgclass__app2,17.7459,219.435,218.018,0
ecgclass__app4,17.8650,216.861,215.296,0
ecgclass__app3,17.9270,213.821,212.439,0
ecgclass__app5,17.9280,215.715,214.506,0
ecgclass__app1,17.9353,220.210,218.792,0
ecgclass,17.9648,217.548,215.998,0
ecgclass__app2,17.9654,217.618,216.352,0
ecgclass__app4,18.0819,220.364,218.725,0
ecgclass__app3,18.1408,213.468,212.087,0
ecgclass__app5,18.1437,218.825,217.345,0
ecgclass__app1,18.1555,215.859,214.428,0
ecgclass,18.1824,215.551,214.161,0
ecgclass__app2,18.1830,220.448,218.996,0
ecgclass__app4,18.3022,219.042,217.446,0
ecgclass__app3,18.3543,214.758,213.394,0
ecgclass__app5,18.3626,220.236,218.758,0
ecgclass__app1,18.3714,219.609,218.238,0
ecgclass,18.3979,217.524,216.094,0
ecgclass__app2,18.4035,220.689,219.163,0
ecgclass__app4,18.5213,214.578,213.117,0
ecgclass__app3,18.5691,216.793,215.523,0
ecgclass__app5,18.5828,220.521,218.963,0
ecgclass__app1,18.5910,220.351,218.882,0
ecgclass,18.6155,222.986,221.439,0
ecgclass__app2,18.6242,220.173,218.661,0
ecgclass__app4,18.7359,215.612,214.195,0
ecgclass__app3,18.7859,212.989,211.693,0
ecgclass__app5,18.8034,218.195,216.609,0
ecgclass__app1,18.8114,218.203,216.684,0
ecgclass,18.8385,215.474,213.990,0
ecgclass__app2,18.8444,218.416,216.907,0
ecgclass__app4,18.9515,214.679,213.163,0
ecgclass__app3,18.9990,218.456,216.910,0
ecgclass__app5,19.0216,216.661,215.045,0
ecgclass__app1,19.0296,216.708,215.201,0
ecgclass,19.0540,217.103,215.520,0
ecgclass__app2,19.0628,216.348,214.881,0
ecgclass__app4,19.1662,218.043,216.510,0
ecgclass__app3,19.2174,217.853,216.268,0
ecgclass__app5,19.2383,213.196,211.752,0
ecgclass__app1,19.2463,218.962,217.417,0
ecgclass,19.2711,214.135,212.591,0
ecgclass__app2,19.2792,218.794,217.359,0
ecgclass__app4,19.3843,219.734,218.096,0
ecgclass__app3,19.4353,220.346,218.745,0
ecgclass__app5,19.4515,218.880,217.495,0
ecgclass__app1,19.4653,217.509,216.028,0
ecgclass,19.4853,217.901,216.532,0
ecgclass__app2,19.4980,220.013,218.467,0
ecgclass__app4,19.6041,218.668,217.163,0
ecgclass__app3,19.6557,218.286,216.694,0
ecgclass__app5,19.6704,219.781,218.423,0
ecgclass__app1,19.6829,217.544,216.128,0
ecgclass,19.7032,220.281,218.904,0
ecgclass__app2,19.7180,222.410,220.861,0
ecgclass__app4,19.8227,213.259,211.933,0
ecgclass__app3,19.8740,215.846,214.309,0
ecgclass__app5,19.8902,213.191,211.861,0
ecgclass__app1,19.9004,220.165,218.640,0
ecgclass,19.9235,219.296,217.653,0
ecgclass__app2,19.9405,223.110,221.520,0
ecgclass__app4,20.0360,218.355,216.898,0
ecgclass__app3,20.0898,220.690,219.027,0
ecgclass__app5,20.1034,213.453,212.219,0
ecgclass__app1,20.1206,213.665,212.169,0
ecgclass,20.1428,216.922,215.430,0
ecgclass__app2,20.1636,221.432,219.895,0
ecgclass__app4,20.2544,218.633,216.962,0
ecgclass__app3,20.3106,218.116,216.540,0
ecgclass__app5,20.3169,215.674,214.425,0
ecgclass__app1,20.3343,218.607,217.134,0
