task,n_requests,throughput_rps,avg_latency_ms
gestureclass,544,9.066666666666666,110.35267693317591
sysbp,544,9.066666666666666,110.35303631583434
diasbp,544,9.066666666666666,110.35280705854187
ecgclass,544,9.066666666666666,110.35266365797725
