req_idx,send_time,latency_ms
0,1773463993.945221,265.699
1,1773463994.000701,220.183
2,1773463995.033239,12.316
3,1773463995.253798,12.232
4,1773463996.041448,12.330
5,1773463996.577718,12.263
6,1773463997.829109,12.300
7,1773463999.167706,12.305
8,1773463999.598877,12.365
9,1773463999.984711,12.939
10,1773464000.683061,12.268
11,1773464000.737431,11.644
12,1773464000.768174,11.252
13,1773464001.551276,12.286
14,1773464001.794878,12.351
15,1773464002.691505,12.254
16,1773464002.818975,12.283
17,1773464002.863363,11.444
18,1773464003.146026,12.294
19,1773464003.304061,11.047
20,1773464003.903125,12.220
