req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
16,1.7000000000000002,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.3252265,1772388565.3300204,1772388565.3547428,33.14661979675293,24.327963,0.002537,0.356865,0.0,0.0
17,1.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.4252326,1772388565.4291167,1772388565.4545453,33.303022384643555,25.007503,0.002767,0.375414,0.0,0.0
18,1.9000000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.5252502,1772388565.5298605,1772388565.5548122,33.39886665344238,24.560765,0.00257,0.352125,0.0,0.0
19,2.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.6252832,1772388565.6294558,1772388565.6546214,33.393144607543945,24.742725,0.002615,0.371353,0.0,0.0
20,2.1,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.725247,1772388565.729502,1772388565.755334,33.55216979980469,25.458454,0.0023829999999999997,0.339503,0.0,0.0
21,2.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.8253872,1772388565.830077,1772388565.8555923,34.08455848693848,25.126685,0.002376,0.348942,0.0,0.0
22,2.3000000000000003,site2,10.100.40.30:8000,momentbase,ecgclass,1772388565.9252515,1772388565.9290483,1772388565.954637,32.75561332702637,25.248476,0.002231,0.310375,0.0,0.0
23,2.4000000000000004,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.025221,1772388566.0297544,1772388566.055746,34.18135643005371,25.610892,0.002474,0.345132,0.0,0.0
24,2.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.1252344,1772388566.1290865,1772388566.1551905,33.3709716796875,25.749343,0.001914,0.324075,0.0,0.0
25,2.6,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.225431,1772388566.230297,1772388566.2578952,36.130428314208984,27.190926,0.003477,0.368189,0.0,0.0
26,2.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.3252797,1772388566.329217,1772388566.355156,33.35380554199219,25.465829,0.002798,0.439282,0.0,0.0
27,2.8000000000000003,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.425288,1772388566.4296632,1772388566.4532294,31.80217742919922,23.121993,0.0026230000000000003,0.40469900000000003,0.0,0.0
28,2.9000000000000004,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.525211,1772388566.5289211,1772388566.5494964,28.17058563232422,20.18041,0.002247,0.350463,0.0,0.0
29,3.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.6252263,1772388566.62988,1772388566.657041,35.3848934173584,26.782481,0.002415,0.343699,0.0,0.0
30,3.1,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.7252986,1772388566.7297966,1772388566.7565186,35.26496887207031,26.218139,0.003235,0.446137,0.0,0.0
31,3.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.8253915,1772388566.8296688,1772388566.8561108,34.36994552612305,25.987926,0.002555,0.414766,0.0,0.0
32,3.3000000000000003,site2,10.100.40.30:8000,momentbase,ecgclass,1772388566.9251947,1772388566.9300833,1772388566.9563289,34.743309020996094,25.777783,0.002573,0.424601,0.0,0.0
33,3.4000000000000004,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.0251691,1772388567.0290558,1772388567.0550938,33.487796783447266,25.634269,0.0024549999999999997,0.368695,0.0,0.0
34,3.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.1253219,1772388567.1300254,1772388567.1560504,34.64460372924805,25.580209999999997,0.003498,0.404439,0.0,0.0
35,3.6,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.2253923,1772388567.229081,1772388567.252109,30.000925064086914,22.685415,0.00195,0.313568,0.0,0.0
36,3.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.3253272,1772388567.3298452,1772388567.3543184,32.56678581237793,24.085316,0.002806,0.35128299999999996,0.0,0.0
37,3.8000000000000003,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.4252272,1772388567.4291303,1772388567.4542468,32.540082931518555,24.728896,0.002021,0.35340900000000003,0.0,0.0
38,3.9000000000000004,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.5251522,1772388567.5297906,1772388567.5549455,33.612966537475586,24.7526,0.002698,0.361622,0.0,0.0
39,4.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.6251094,1772388567.629482,1772388567.654921,33.87260437011719,25.000532999999997,0.003644,0.371897,0.0,0.0
40,4.1000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.7252748,1772388567.7295754,1772388567.7552812,33.4932804107666,25.33355,0.00208,0.33935,0.0,0.0
41,4.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.8253307,1772388567.829825,1772388567.8555074,34.15966033935547,25.286296,0.002638,0.351465,0.0,0.0
42,4.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388567.9251812,1772388567.9292424,1772388567.9549391,33.144235610961914,25.339748,0.001764,0.325288,0.0,0.0
43,4.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.025133,1772388568.0299706,1772388568.0566132,35.451412200927734,26.25804,0.002496,0.34656200000000004,0.0,0.0
44,4.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.125223,1772388568.1290967,1772388568.1543183,32.33194351196289,24.770559000000002,0.003003,0.412645,0.0,0.0
45,4.6000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.225202,1772388568.229658,1772388568.2537198,32.0737361907959,23.617464000000002,0.003091,0.403071,0.0,0.0
46,4.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.3252494,1772388568.3290207,1772388568.3502953,28.483152389526367,20.908340000000003,0.002229,0.333288,0.0,0.0
47,4.800000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.4252307,1772388568.4299667,1772388568.4545257,32.85026550292969,24.111712999999998,0.002768,0.406193,0.0,0.0
48,4.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.5252554,1772388568.5290253,1772388568.5501525,28.261423110961914,20.746225,0.002256,0.345605,0.0,0.0
49,5.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.625206,1772388568.6300073,1772388568.6563523,34.53397750854492,25.864380999999998,0.003048,0.437612,0.0,0.0
50,5.1000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.725169,1772388568.7292242,1772388568.7534964,32.37009048461914,23.806625,0.003088,0.41078000000000003,0.0,0.0
51,5.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.8251493,1772388568.829166,1772388568.8537068,31.935453414916992,24.142898,0.002104,0.363314,0.0,0.0
52,5.300000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388568.9252112,1772388568.9296267,1772388568.9554043,34.154653549194336,25.341020999999998,0.002715,0.394901,0.0,0.0
53,5.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.0252657,1772388569.0291517,1772388569.0531955,31.18157386779785,23.692981,0.001978,0.320106,0.0,0.0
54,5.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.1253617,1772388569.1299825,1772388569.1546204,32.91487693786621,24.246311,0.0023120000000000003,0.35433600000000004,0.0,0.0
55,5.6000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.2253087,1772388569.2290568,1772388569.253706,31.659364700317383,24.317778,0.001863,0.302133,0.0,0.0
56,5.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.325243,1772388569.329732,1772388569.354551,32.886505126953125,24.437397999999998,0.002281,0.347158,0.0,0.0
57,5.800000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.4251966,1772388569.4290016,1772388569.4538636,32.163143157958984,24.507009999999998,0.002078,0.32351,0.0,0.0
58,5.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.5251608,1772388569.5297136,1772388569.5552006,33.643245697021484,25.09101,0.002588,0.360243,0.0,0.0
59,6.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.625176,1772388569.6292827,1772388569.6548226,33.51712226867676,25.121777,0.002727,0.3692,0.0,0.0
60,6.1000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.725278,1772388569.7294078,1772388569.7552798,33.42461585998535,25.486019,0.002465,0.343854,0.0,0.0
61,6.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.825291,1772388569.8293731,1772388569.855535,34.155845642089844,25.743728,0.002683,0.366284,0.0,0.0
62,6.300000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388569.925147,1772388569.9290872,1772388569.954822,32.79733657836914,25.398226,0.0019709999999999997,0.305112,0.0,0.0
63,6.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.025391,1772388570.030404,1772388570.0571156,35.40515899658203,26.314864,0.002299,0.36115600000000003,0.0,0.0
64,6.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.125446,1772388570.1293623,1772388570.1527505,30.73859214782715,23.00133,0.002099,0.353226,0.0,0.0
65,6.6000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.225387,1772388570.2298253,1772388570.2520359,30.371427536010742,21.799043,0.002508,0.373664,0.0,0.0
66,6.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.3253849,1772388570.3293617,1772388570.3543177,32.53746032714844,24.531612000000003,0.0023740000000000002,0.37861999999999996,0.0,0.0
67,6.800000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.4253192,1772388570.4298577,1772388570.4534056,31.79454803466797,23.131474,0.002375,0.378476,0.0,0.0
68,6.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.5252016,1772388570.5290606,1772388570.5531974,31.64505958557129,23.720714,0.002277,0.377775,0.0,0.0
69,7.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.6251872,1772388570.6297321,1772388570.6567318,35.08496284484863,26.532479000000002,0.003287,0.425253,0.0,0.0
70,7.1000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.7251701,1772388570.7290354,1772388570.7551315,33.948421478271484,25.606192999999998,0.002842,0.43518,0.0,0.0
71,7.2,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.8252733,1772388570.8293056,1772388570.8540347,32.14120864868164,24.333852999999998,0.002347,0.361563,0.0,0.0
72,7.300000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388570.9252887,1772388570.9298286,1772388570.9546576,33.21695327758789,24.422803,0.002562,0.360171,0.0,0.0
73,7.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.0251875,1772388571.0291152,1772388571.0538003,31.938791275024414,24.332171,0.002369,0.320095,0.0,0.0
74,7.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.1251822,1772388571.1291015,1772388571.1538708,32.065629959106445,24.436732,0.001821,0.302368,0.0,0.0
75,7.6000000000000005,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.2252517,1772388571.2291563,1772388571.2545557,32.59158134460449,25.068321,0.00178,0.30132800000000004,0.0,0.0
76,7.7,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.3251996,1772388571.3297517,1772388571.3557274,34.01374816894531,25.581152,0.002526,0.357821,0.0,0.0
77,7.800000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.4254096,1772388571.4299505,1772388571.4555583,33.98466110229492,25.197528000000002,0.002481,0.364581,0.0,0.0
78,7.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.525451,1772388571.5299149,1772388571.55616,34.284353256225586,25.844151999999998,0.002285,0.363779,0.0,0.0
79,8.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.6253188,1772388571.6302304,1772388571.6564963,34.760475158691406,25.884089,0.002369,0.34718200000000005,0.0,0.0
80,8.1,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.725388,1772388571.7292542,1772388571.7547047,32.747507095336914,24.995403,0.002635,0.415697,0.0,0.0
81,8.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.8253062,1772388571.8298647,1772388571.8556204,33.8134765625,25.382293,0.002088,0.338554,0.0,0.0
82,8.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388571.9252775,1772388571.929059,1772388571.9524965,31.054973602294922,22.817318,0.0029739999999999996,0.5787070000000001,0.0,0.0
83,8.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.0251708,1772388572.0298283,1772388572.0565755,34.78670120239258,26.376594,0.002326,0.33552899999999997,0.0,0.0
84,8.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.1252031,1772388572.1292827,1772388572.1515086,30.5325984954834,21.794148,0.002598,0.37903299999999995,0.0,0.0
85,8.6,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.2252536,1772388572.2294037,1772388572.2542193,32.509803771972656,24.393189,0.0027089999999999996,0.384683,0.0,0.0
86,8.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.3252544,1772388572.3300343,1772388572.3566306,34.99770164489746,26.121742,0.002799,0.428241,0.0,0.0
87,8.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.4252477,1772388572.4292226,1772388572.4534624,31.702518463134766,23.861225,0.002036,0.344582,0.0,0.0
88,8.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.5251784,1772388572.5299807,1772388572.5558772,34.351348876953125,25.446554,0.0034460000000000003,0.409233,0.0,0.0
89,9.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.6251898,1772388572.6292639,1772388572.6531632,31.360387802124023,23.516882,0.00239,0.34948500000000005,0.0,0.0
90,9.1,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.7251816,1772388572.7298505,1772388572.7545445,32.95445442199707,24.299879,0.00252,0.357015,0.0,0.0
91,9.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.8252132,1772388572.829039,1772388572.8534207,31.444311141967773,24.024866,0.002165,0.32580499999999996,0.0,0.0
92,9.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388572.9250715,1772388572.92961,1772388572.954489,33.0655574798584,24.497260999999998,0.0022800000000000003,0.345675,0.0,0.0
93,9.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.025152,1772388573.0293484,1772388573.0544248,33.13088417053223,24.650624,0.00286,0.373555,0.0,0.0
94,9.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.1252494,1772388573.1297212,1772388573.1545906,32.62972831726074,24.499015,0.002464,0.33468400000000004,0.0,0.0
95,9.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.2252357,1772388573.2293906,1772388573.2550726,33.71095657348633,25.254294,0.0027259999999999997,0.37634300000000004,0.0,0.0
96,9.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.3252902,1772388573.3293386,1772388573.354811,32.73892402648926,25.117568,0.002023,0.32287899999999997,0.0,0.0
97,9.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.4252071,1772388573.4297316,1772388573.45574,34.2717170715332,25.624724,0.002402,0.345089,0.0,0.0
98,9.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.525414,1772388573.529349,1772388573.5557454,33.55526924133301,26.045633,0.0020959999999999998,0.320736,0.0,0.0
99,10.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.6251595,1772388573.6297667,1772388573.6564867,34.738779067993164,26.336069,0.002444,0.347993,0.0,0.0
100,10.100000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.7251475,1772388573.728814,1772388573.7518916,30.21073341369629,22.693565999999997,0.002293,0.35155800000000004,0.0,0.0
101,10.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.825158,1772388573.829404,1772388573.8519864,30.52997589111328,22.163141,0.0027010000000000003,0.379311,0.0,0.0
102,10.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388573.9252872,1772388573.9289458,1772388573.949124,27.209997177124023,19.832398,0.0019080000000000002,0.316194,0.0,0.0
103,10.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.0252705,1772388574.0300133,1772388574.0555482,33.75554084777832,25.080991,0.003669,0.409195,0.0,0.0
104,10.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.125221,1772388574.129222,1772388574.1535492,32.428741455078125,23.868055,0.0035240000000000002,0.406265,0.0,0.0
105,10.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.2253196,1772388574.2296364,1772388574.253849,32.14621543884277,23.792154999999998,0.002659,0.37977,0.0,0.0
106,10.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.3253338,1772388574.3304434,1772388574.357362,36.42630577087402,26.397013,0.003253,0.46242700000000003,0.0,0.0
107,10.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.4252946,1772388574.4297116,1772388574.4555812,34.7900390625,25.444954999999997,0.003111,0.386275,0.0,0.0
108,10.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.5251725,1772388574.5300355,1772388574.555666,35.347700119018555,25.210085,0.003128,0.379711,0.0,0.0
109,11.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.6252048,1772388574.6293988,1772388574.654112,33.429861068725586,24.337999,0.002162,0.343155,0.0,0.0
110,11.100000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.7252243,1772388574.7299964,1772388574.754279,33.719539642333984,23.893567,0.002386,0.354342,0.0,0.0
111,11.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.8254383,1772388574.8294628,1772388574.855231,34.418582916259766,25.385810000000003,0.002245,0.350306,0.0,0.0
112,11.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388574.9252715,1772388574.9301028,1772388574.9549406,34.40213203430176,24.449901999999998,0.0020889999999999997,0.35099600000000003,0.0,0.0
113,11.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.0253842,1772388575.029555,1772388575.0551875,34.72018241882324,25.255162000000002,0.002407,0.343153,0.0,0.0
114,11.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.12536,1772388575.1301835,1772388575.1555011,34.85298156738281,24.943216,0.0022429999999999998,0.339949,0.0,0.0
115,11.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.2253194,1772388575.2294788,1772388575.2554522,35.2327823638916,25.552462000000002,0.00332,0.367419,0.0,0.0
116,11.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.3250859,1772388575.3294277,1772388575.3558397,35.18080711364746,26.042226000000003,0.0020940000000000004,0.33466,0.0,0.0
117,11.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.4252303,1772388575.429913,1772388575.4565246,36.28039360046387,26.196018000000002,0.002777,0.366445,0.0,0.0
118,11.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.525206,1772388575.5295784,1772388575.55611,34.174442291259766,26.173161,0.002017,0.327481,0.0,0.0
119,12.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.625208,1772388575.6299756,1772388575.656765,35.12287139892578,26.409945,0.002517,0.343928,0.0,0.0
120,12.100000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.7251902,1772388575.7290046,1772388575.7522562,30.386686325073242,22.857059999999997,0.002074,0.361594,0.0,0.0
121,12.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.8253071,1772388575.829849,1772388575.852154,30.543088912963867,21.890011,0.002373,0.377756,0.0,0.0
122,12.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388575.925337,1772388575.9293516,1772388575.953805,32.035112380981445,24.053645,0.002104,0.364521,0.0,0.0
123,12.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.0252554,1772388576.0301788,1772388576.0575573,35.82334518432617,26.919301,0.002918,0.42372699999999996,0.0,0.0
124,12.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.1252367,1772388576.1290233,1772388576.1546767,33.452510833740234,25.232174,0.002278,0.380929,0.0,0.0
125,12.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.2252214,1772388576.2295175,1772388576.2542477,33.074378967285156,24.300386,0.002594,0.389815,0.0,0.0
126,12.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.325294,1772388576.3296654,1772388576.3559668,34.929752349853516,25.819082,0.003022,0.42510699999999996,0.0,0.0
127,12.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.425308,1772388576.4294002,1772388576.453491,31.594038009643555,23.730999999999998,0.00229,0.32643700000000003,0.0,0.0
128,12.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.525284,1772388576.530045,1772388576.5545425,33.11347961425781,24.101739000000002,0.002565,0.354837,0.0,0.0
129,13.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.625238,1772388576.629261,1772388576.6540964,32.31167793273926,24.446677,0.0022170000000000002,0.35123,0.0,0.0
130,13.100000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.725204,1772388576.7299507,1772388576.7552302,33.606529235839844,24.889397,0.0029790000000000003,0.353628,0.0,0.0
131,13.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.825164,1772388576.8288658,1772388576.854182,32.23228454589844,24.969317,0.001872,0.31745999999999996,0.0,0.0
132,13.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388576.9251723,1772388576.9299445,1772388576.9554749,33.83207321166992,25.149623,0.0024219999999999997,0.345917,0.0,0.0
133,13.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.0251663,1772388577.0291414,1772388577.0553186,33.466339111328125,25.816606,0.002214,0.327137,0.0,0.0
134,13.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.1251776,1772388577.1299856,1772388577.156229,34.718990325927734,25.85352,0.002435,0.355107,0.0,0.0
135,13.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.2255404,1772388577.2297566,1772388577.2565486,34.89542007446289,26.36422,0.002722,0.375686,0.0,0.0
136,13.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.325515,1772388577.329629,1772388577.3551347,32.93609619140625,25.0698,0.002598,0.400524,0.0,0.0
137,13.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.4252646,1772388577.429139,1772388577.4526987,31.44073486328125,23.083842999999998,0.003145,0.42038299999999995,0.0,0.0
138,13.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.5251644,1772388577.528989,1772388577.5497036,27.835845947265625,20.36286,0.002271,0.319821,0.0,0.0
139,14.0,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.625188,1772388577.6300044,1772388577.656908,35.401105880737305,26.516767,0.002853,0.336283,0.0,0.0
140,14.100000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.7254295,1772388577.7297013,1772388577.7563503,34.20138359069824,26.191889999999997,0.002863,0.407365,0.0,0.0
141,14.200000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.8253982,1772388577.830167,1772388577.856471,34.600257873535156,25.838786,0.003127,0.422859,0.0,0.0
142,14.3,site2,10.100.40.30:8000,momentbase,ecgclass,1772388577.9252653,1772388577.9291234,1772388577.9548647,33.15567970275879,25.345824,0.0023020000000000002,0.359283,0.0,0.0
143,14.4,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.0254092,1772388578.0304224,1772388578.0571754,35.43353080749512,26.276028,0.003426,0.434803,0.0,0.0
144,14.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.125456,1772388578.1296778,1772388578.1555195,33.77842903137207,25.407791,0.0025050000000000003,0.394406,0.0,0.0
145,14.600000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.2253664,1772388578.2299738,1772388578.2562544,34.64484214782715,25.835697,0.003029,0.40420799999999996,0.0,0.0
146,14.700000000000001,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.3253112,1772388578.3291662,1772388578.353636,32.128095626831055,24.049049,0.002712,0.370536,0.0,0.0
147,14.8,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.42535,1772388578.429535,1772388578.4545243,32.686471939086914,24.613982,0.002414,0.33991,0.0,0.0
148,14.9,site2,10.100.40.30:8000,momentbase,ecgclass,1772388578.5249643,1772388578.529107,1772388578.55453,33.512115478515625,24.999807999999998,0.0028940000000000003,0.369234,0.0,0.0
