req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.49:8030,momentsmall,diasbp,1768831658.2626882,1768831658.296659,663.1808280944824,611.2988190000001,0.014603000000000001,68.82672119140625,56.0
1,0.10002778549597109,site2,10.100.20.49:8000,momentbase,ecgclass,1768831658.36368,1768831658.3961408,760.054349899292,720.687086,0.014282,0.0,0.0
2,0.20005557099194218,site2,10.100.20.49:8000,momentbase,ecgclass,1768831658.4634864,1768831659.1248105,683.0878257751465,20.227515,0.002063,0.0,0.0
3,0.30008335648791334,site2,10.100.20.49:8020,momentlarge,gestureclass,1768831658.5629756,1768831658.6261432,731.5974235534668,665.871918,0.016335,4.0,4.0
4,0.40011114198388437,site2,10.100.20.49:8000,momentbase,ecgclass,1768831658.6645894,1768831659.1474345,500.11181831359863,15.601663,0.0018729999999999999,0.0,0.0
5,0.5001389274798556,site2,10.100.20.49:8030,momentsmall,diasbp,1768831658.763042,1768831658.9268885,189.61358070373535,21.699559,0.002794,68.82672119140625,56.0
6,0.6001667129758267,site2,10.100.20.49:8000,momentbase,ecgclass,1768831658.8635461,1768831659.1656072,317.7824020385742,14.439709,0.001563,0.0,0.0
7,0.7001944984717977,site2,10.100.20.49:8030,momentsmall,heartrate,1768831658.9628353,1768831658.9654605,27.875661849975586,21.637996,0.004236,72.31608581542969,69.0
8,0.8002222839677687,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.0639899,1768831659.1826603,134.37771797180176,14.377745,0.001583,0.0,0.0
9,0.9002500694637399,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.163759,1768831659.1991875,55.83381652832031,18.848371,0.0016920000000000001,0.0,0.0
10,1.000277854959711,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.2637901,1768831659.2657156,21.65699005126953,14.586742999999998,0.002865,0.0,0.0
11,1.1003056404556821,site2,10.100.20.49:8010,chronosbase,sysbp,1768831659.3638024,1768831659.3875756,497.39670753479004,470.438629,0.011607,126.73008728027344,98.0
12,1.2003334259516534,site2,10.100.20.49:8030,momentsmall,heartrate,1768831659.4638317,1768831659.4661,24.886369705200195,20.967178,0.003856,72.31608581542969,69.0
13,1.3003612114476244,site2,10.100.20.49:8030,momentsmall,heartrate,1768831659.563932,1768831659.566071,28.006792068481445,23.967892000000003,0.003866,72.31608581542969,69.0
14,1.4003889969435954,site2,10.100.20.49:8030,momentsmall,diasbp,1768831659.664173,1768831659.6663027,33.504486083984375,25.486247,0.006139,68.82672119140625,56.0
15,1.5004167824395667,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.763899,1768831659.7660642,27.04143524169922,23.039133,0.002754,0.0,0.0
16,1.6004445679355375,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.8633747,1768831659.865273,13.248920440673828,9.997276,0.0022340000000000003,0.0,0.0
17,1.7004723534315087,site2,10.100.20.49:8000,momentbase,ecgclass,1768831659.9648464,1768831659.9669833,13.63825798034668,10.01345,0.003626,0.0,0.0
18,1.8005001389274797,site2,10.100.20.49:8020,momentlarge,gestureclass,1768831660.063966,1768831660.0666113,47.41787910461426,42.723312,0.003415,4.0,4.0
19,1.900527924423451,site2,10.100.20.49:8000,momentbase,ecgclass,1768831660.1647346,1768831660.1670806,14.512062072753906,10.147412999999998,0.003064,0.0,0.0
20,2.000555709919422,site2,10.100.20.49:8010,chronosbase,sysbp,1768831660.263686,1768831660.2661233,85.84117889404297,80.94405,0.003786,126.73008728027344,98.0
21,2.100583495415393,site2,10.100.20.49:8000,momentbase,ecgclass,1768831660.3638337,1768831660.3659728,13.629674911499023,10.127341999999999,0.002103,0.0,0.0
