run_idx,req_idx,latency_ms,backbone_ms,decoder_ms,swap_ms,gpu_peak_mb
2,93,29.8165,29.3074,0.2853,0.0022,339.95
2,94,29.3688,28.8528,0.2779,0.0022,339.95
2,95,29.6804,29.1545,0.2981,0.0022,339.95
2,96,29.6601,29.1394,0.2788,0.0023,339.95
2,97,29.409,28.9153,0.2797,0.0027,339.95
2,98,29.9948,29.4771,0.2864,0.0024,339.95
2,99,29.5105,28.9984,0.2862,0.002,339.95
2,100,29.858,29.3232,0.2991,0.0026,339.95
2,101,29.6786,28.8311,0.6139,0.0021,339.95
2,102,29.4562,28.953,0.2876,0.0024,339.95
2,103,29.701,29.1692,0.3024,0.0024,339.95
2,104,29.1465,28.6226,0.278,0.002,339.95
2,105,29.7217,29.2114,0.2832,0.0026,339.95
2,106,29.0719,28.5446,0.2929,0.0022,339.95
2,107,29.6075,29.0908,0.2773,0.002,339.95
2,108,29.3452,28.819,0.2936,0.002,339.95
2,109,29.6193,29.0916,0.2929,0.0023,339.95
2,110,30.0403,29.5309,0.2847,0.0026,339.95
2,111,29.3306,28.7784,0.3072,0.002,339.95
2,112,29.9267,29.0495,0.2707,0.0019,339.95
2,113,28.8464,28.3523,0.2797,0.0024,339.95
2,114,29.4116,28.8934,0.2892,0.0024,339.95
2,115,29.3642,28.8574,0.2778,0.0022,339.95
2,116,29.4248,28.8888,0.2987,0.0023,339.95
2,117,29.7721,29.2518,0.2817,0.0019,339.95
2,118,29.3058,28.8092,0.279,0.0021,339.95
2,119,29.6667,29.1315,0.3,0.002,339.95
2,120,29.1599,28.6297,0.2831,0.0022,339.95
2,121,29.7877,29.2489,0.3199,0.0026,339.95
2,122,30.0064,28.9677,0.6844,0.0054,339.95
2,123,29.3591,28.8636,0.2737,0.0019,339.95
2,124,29.8721,29.3443,0.2937,0.0029,339.95
2,125,29.2654,28.7573,0.2771,0.002,339.95
2,126,29.865,29.3488,0.2916,0.0024,339.95
2,127,29.3914,28.8555,0.2982,0.0021,339.95
2,128,29.7304,29.2128,0.2716,0.0021,339.95
2,129,30.2363,29.7324,0.2843,0.0026,339.95
2,130,29.7026,29.1571,0.2944,0.0022,339.95
2,131,29.7548,29.235,0.2956,0.002,339.95
2,132,29.0847,28.5226,0.2997,0.0026,339.95
2,133,29.8835,29.0276,0.2767,0.0022,339.95
2,134,29.1464,28.648,0.2765,0.0023,339.95
2,135,29.1453,28.6156,0.2925,0.0023,339.95
2,136,29.6947,29.1783,0.2748,0.0023,339.95
2,137,28.8432,28.3412,0.2873,0.0027,339.95
2,138,29.333,28.8039,0.2899,0.0022,339.95
2,139,29.1867,28.6888,0.2783,0.0023,339.95
2,140,29.1257,28.5876,0.2936,0.0027,339.95
2,141,29.7034,29.1959,0.2772,0.0023,339.95
2,142,29.0773,28.5546,0.3013,0.0022,339.95
2,143,30.1332,29.2444,0.6539,0.0026,339.95
2,144,29.902,29.3946,0.2755,0.0023,339.95
2,145,29.678,29.1708,0.2827,0.0022,339.95
2,146,29.9369,29.4263,0.2781,0.0024,339.95
2,147,29.2201,28.7308,0.2751,0.0021,339.95
2,148,29.8724,29.308,0.2976,0.0026,339.95
2,149,29.0363,28.529,0.2708,0.0025,339.95
2,150,29.5234,29.0233,0.2797,0.0025,339.95
2,151,29.2851,28.7485,0.3088,0.0019,339.95
2,152,29.4982,28.9655,0.2816,0.0022,339.95
2,153,30.1673,29.6187,0.292,0.0025,339.95
2,154,29.7657,28.9045,0.2828,0.002,339.95
2,155,29.7708,29.2839,0.2706,0.0018,339.95
2,156,29.1906,28.6512,0.295,0.0025,339.95
2,157,29.5864,29.0696,0.2785,0.0021,339.95
2,158,29.8891,29.3814,0.2899,0.0026,339.95
2,159,29.6446,29.121,0.2948,0.0019,339.95
2,160,30.2776,29.7516,0.2837,0.0022,339.95
2,161,29.312,28.7948,0.2811,0.0024,339.95
2,162,29.7453,29.2166,0.296,0.0025,339.95
2,163,29.3646,28.8326,0.306,0.002,339.95
2,164,29.8238,28.9132,0.6733,0.0023,339.95
2,165,29.9483,29.4519,0.2709,0.0023,339.95
2,166,29.2657,28.777,0.2744,0.0023,339.95
2,167,29.7162,29.1813,0.2959,0.0024,339.95
2,168,28.9812,28.4682,0.2819,0.0019,339.95
2,169,29.6088,29.088,0.2946,0.0026,339.95
2,170,29.2784,28.7583,0.2865,0.0022,339.95
2,171,29.3502,28.8563,0.2749,0.0018,339.95
2,172,29.8404,29.2795,0.3011,0.0028,339.95
2,173,29.2296,28.7224,0.2784,0.0024,339.95
2,174,29.7547,29.22,0.2939,0.0027,339.95
2,175,29.0453,28.527,0.2878,0.0023,339.95
2,176,29.4431,28.9352,0.2769,0.0023,339.95
2,177,29.4609,28.9428,0.2979,0.0024,339.95
2,178,29.3701,28.8608,0.2817,0.0021,339.95
2,179,29.8324,29.3336,0.2853,0.002,339.95
2,180,29.2766,28.7384,0.3035,0.003,339.95
2,181,29.8068,29.2933,0.2851,0.0024,339.95
2,182,29.364,28.8604,0.276,0.0028,339.95
2,183,30.8945,30.2686,0.361,0.007,339.95
2,184,30.0991,29.566,0.2804,0.0022,339.95
2,185,29.7002,28.8086,0.2781,0.003,339.95
2,186,29.662,29.1573,0.2791,0.002,339.95
2,187,29.1265,28.6222,0.2841,0.0021,339.95
2,188,29.5579,29.0166,0.2911,0.003,339.95
2,189,29.45,28.9418,0.275,0.0026,339.95
2,190,29.5088,28.995,0.2909,0.0023,339.95
2,191,29.9542,29.4201,0.3008,0.0023,339.95
2,192,29.2914,28.7636,0.2891,0.0022,339.95
2,193,29.8831,29.3627,0.2932,0.0023,339.95
2,194,29.233,28.7159,0.2946,0.0025,339.95
2,195,29.9788,29.1504,0.6092,0.002,339.95
2,196,29.5755,29.0458,0.2889,0.0029,339.95
2,197,29.4792,28.9779,0.276,0.0022,339.95
2,198,30.0382,29.5288,0.289,0.0024,339.95
2,199,29.3268,28.8052,0.2891,0.0024,339.95
3,0,183.6183,178.9966,4.3169,0.0024,339.95
3,1,28.13,27.495,0.3952,0.0018,339.95
3,2,28.6183,28.1348,0.2732,0.0014,339.95
3,3,28.8237,28.3119,0.279,0.0017,339.95
3,4,29.4616,28.9254,0.3019,0.0018,339.95
3,5,29.5221,28.9389,0.358,0.0018,339.95
3,6,29.6146,29.1223,0.279,0.002,339.95
3,7,29.013,28.4957,0.2939,0.0021,339.95
3,8,29.4094,28.8585,0.3264,0.0017,339.95
3,9,29.2413,28.7092,0.3025,0.0016,339.95
3,10,29.204,28.6784,0.3064,0.0017,339.95
3,11,29.8315,29.1808,0.4086,0.0017,339.95
3,12,29.0964,28.598,0.2835,0.0019,339.95
3,13,29.5511,29.0818,0.2625,0.0017,339.95
3,14,28.8006,28.2763,0.3091,0.0017,339.95
3,15,29.5491,29.0403,0.2816,0.0024,339.95
3,16,29.054,28.5579,0.2727,0.0014,339.95
3,17,29.2767,28.7381,0.3062,0.0019,339.95
3,18,29.8355,29.2942,0.2988,0.0017,339.95
3,19,29.5074,28.8181,0.2641,0.0018,339.95
3,20,29.7626,29.2495,0.2881,0.002,339.95
3,21,29.0888,28.6122,0.2658,0.0016,339.95
3,22,29.513,29.0087,0.2812,0.0018,339.95
3,23,29.1737,28.6455,0.291,0.0014,339.95
3,24,29.1104,28.6028,0.2701,0.0015,339.95
3,25,29.5639,29.0523,0.288,0.002,339.95
3,26,28.9591,28.446,0.2792,0.0016,339.95
3,27,29.8742,29.344,0.2912,0.002,339.95
3,28,29.8885,29.1116,0.544,0.002,339.95
3,29,30.2645,29.8076,0.2586,0.0016,339.95
3,30,30.365,29.8634,0.2853,0.0018,339.95
3,31,29.6873,29.1559,0.2884,0.0019,339.95
3,32,29.9169,29.3714,0.3263,0.0016,339.95
3,33,33.6658,28.6531,0.5146,0.0051,339.95
3,34,29.0833,28.5892,0.2689,0.0016,339.95
3,35,29.4396,28.9255,0.2737,0.002,339.95
3,36,28.9321,28.4159,0.2872,0.0021,339.95
3,37,29.4048,28.8919,0.2779,0.0018,339.95
3,38,29.1552,28.6386,0.2879,0.0015,339.95
3,39,29.6792,28.8876,0.2737,0.0021,339.95
3,40,29.6511,29.1748,0.2743,0.0018,339.95
3,41,29.3218,28.7932,0.2886,0.002,339.95
3,42,29.7139,29.2195,0.2813,0.0016,339.95
3,43,28.9999,28.483,0.2848,0.0021,339.95
3,44,29.5543,29.0224,0.2913,0.0018,339.95
3,45,29.1533,28.6723,0.2685,0.0023,339.95
3,46,29.3515,28.8348,0.2913,0.0015,339.95
3,47,29.7876,29.2789,0.2781,0.0023,339.95
3,48,29.3555,28.8416,0.3057,0.0018,339.95
3,49,30.2884,29.0803,0.9616,0.0019,339.95
3,50,28.8772,28.4023,0.2614,0.0015,339.95
3,51,29.3936,28.89,0.2794,0.0018,339.95
3,52,29.2233,28.7061,0.2957,0.0021,339.95
3,53,29.3401,28.8522,0.2712,0.0017,339.95
3,54,29.8715,29.3483,0.2977,0.0018,339.95
3,55,29.3026,28.7961,0.2766,0.0016,339.95
3,56,29.854,29.3676,0.2742,0.002,339.95
3,57,29.1425,28.5993,0.3012,0.0019,339.95
3,58,29.4621,28.9713,0.2738,0.0018,339.95
3,59,29.3098,28.799,0.2773,0.002,339.95
3,60,29.2241,28.7362,0.2742,0.0025,339.95
3,61,29.8308,29.3394,0.2704,0.0017,339.95
3,62,29.2568,28.734,0.2931,0.0018,339.95
3,63,30.0045,29.4824,0.2874,0.0018,339.95
3,64,29.3757,28.8741,0.2782,0.002,339.95
3,65,29.7445,29.2073,0.3002,0.0018,339.95
3,66,29.8032,29.3121,0.2773,0.0016,339.95
3,67,29.6042,29.065,0.2856,0.0018,339.95
3,68,29.9212,29.386,0.2953,0.0016,339.95
3,69,29.2237,28.7264,0.2744,0.0016,339.95
3,70,29.9794,29.1479,0.2783,0.0021,339.95
3,71,29.3305,28.8263,0.2798,0.0018,339.95
3,72,29.3081,28.8223,0.2801,0.0017,339.95
3,73,29.8134,29.2739,0.3008,0.0021,339.95
3,74,29.3243,28.8276,0.2685,0.0017,339.95
3,75,29.8927,29.3682,0.2892,0.002,339.95
3,76,29.1698,28.6473,0.2924,0.0022,339.95
3,77,29.5046,29.0189,0.2748,0.002,339.95
3,78,29.2767,28.7312,0.3005,0.0018,339.95
3,79,29.3986,28.8746,0.2865,0.0019,339.95
3,80,30.1803,29.3424,0.6164,0.0016,339.95
3,81,29.1405,28.6107,0.3017,0.0018,339.95
3,82,29.546,29.0619,0.2705,0.0017,339.95
3,83,28.984,28.4644,0.2807,0.0024,339.95
3,84,29.5635,29.0341,0.2987,0.0017,339.95
3,85,29.2564,28.7705,0.2736,0.0017,339.95
3,86,29.4312,28.9138,0.2876,0.0021,339.95
3,87,29.8511,29.3282,0.2921,0.0018,339.95
3,88,29.0759,28.5669,0.2921,0.0016,339.95
3,89,29.6834,29.1431,0.2991,0.0018,339.95
3,90,29.2897,28.7869,0.2855,0.0016,339.95
3,91,29.9073,29.0408,0.2806,0.0024,339.95
3,92,29.7331,29.2179,0.2859,0.0018,339.95
3,93,29.2529,28.763,0.2729,0.0014,339.95
3,94,29.8487,29.3143,0.2873,0.0016,339.95
3,95,29.5855,29.0604,0.2872,0.0017,339.95
3,96,29.3987,28.9089,0.2798,0.0015,339.95
3,97,28.9554,28.4211,0.2991,0.0018,339.95
3,98,29.3529,28.8313,0.2909,0.002,339.95
3,99,29.5495,29.0218,0.2844,0.0019,339.95
3,100,29.172,28.6476,0.289,0.0021,339.95
3,101,29.9113,29.0894,0.6039,0.0015,339.95
3,102,28.7578,28.2489,0.2787,0.0022,339.95
3,103,29.2221,28.7156,0.2801,0.0019,339.95
3,104,28.8965,28.3988,0.2808,0.0016,339.95
3,105,29.3736,28.8325,0.3021,0.0021,339.95
3,106,29.4415,28.9468,0.2775,0.0015,339.95
3,107,29.1787,28.6615,0.2789,0.0017,339.95
3,108,29.3655,28.822,0.2944,0.0019,339.95
3,109,28.7319,28.2257,0.2854,0.0017,339.95
3,110,29.4032,28.866,0.2901,0.0017,339.95
3,111,28.8928,28.3427,0.2987,0.0021,339.95
3,112,29.7481,28.9091,0.2718,0.0017,339.95
3,113,29.0912,28.5446,0.2987,0.0024,339.95
3,114,29.184,28.6854,0.282,0.0016,339.95
3,115,29.618,29.1113,0.276,0.0018,339.95
3,116,29.2113,28.6619,0.3083,0.002,339.95
3,117,29.4677,28.9721,0.2766,0.0017,339.95
3,118,28.7493,28.2285,0.2851,0.0013,339.95
3,119,29.2149,28.693,0.2837,0.002,339.95
3,120,28.6126,28.1024,0.2892,0.0014,339.95
3,121,29.2015,28.6441,0.3176,0.0015,339.95
3,122,29.13,28.2785,0.6303,0.0019,339.95
3,123,29.07,28.5716,0.2695,0.0019,339.95
3,124,29.5554,29.0282,0.2963,0.0016,339.95
3,125,29.0719,28.5545,0.283,0.0017,339.95
3,126,29.5577,29.0421,0.2815,0.0017,339.95
3,127,28.8127,28.2739,0.2885,0.0019,339.95
3,128,29.491,28.9981,0.2744,0.0018,339.95
3,129,29.1258,28.5884,0.3016,0.0019,339.95
3,130,29.36,28.8396,0.2834,0.0019,339.95
3,131,29.517,28.9937,0.2833,0.0018,339.95
3,132,29.2109,28.6612,0.2969,0.0016,339.95
3,133,30.0508,29.2192,0.2645,0.0015,339.95
3,134,28.9693,28.4638,0.2803,0.0019,339.95
3,135,29.4488,28.908,0.2974,0.002,339.95
3,136,28.8739,28.3775,0.2822,0.0018,339.95
3,137,29.1746,28.6351,0.3027,0.0017,339.95
3,138,28.8958,28.3854,0.2881,0.0017,339.95
3,139,29.1582,28.6485,0.2789,0.0017,339.95
3,140,29.5183,28.9832,0.2955,0.0018,339.95
3,141,29.1154,28.6184,0.2767,0.0017,339.95
3,142,29.5188,28.9353,0.3091,0.0022,339.95
3,143,28.9624,28.0751,0.6363,0.0017,339.95
3,144,28.6476,28.172,0.2647,0.002,339.95
3,145,29.183,28.6496,0.2943,0.0021,339.95
3,146,28.4064,27.8992,0.2844,0.0014,339.95
3,147,29.0358,28.5291,0.2808,0.0017,339.95
3,148,28.9091,28.3683,0.3018,0.0019,339.95
3,149,29.1234,28.6417,0.2694,0.0016,339.95
3,150,29.5614,29.0157,0.3003,0.0018,339.95
3,151,28.8267,28.2874,0.2957,0.0019,339.95
3,152,29.2369,28.7465,0.2748,0.0017,339.95
3,153,28.6332,28.081,0.2927,0.0015,339.95
3,154,29.7001,28.8414,0.2825,0.0024,339.95
3,155,28.8615,28.3601,0.2776,0.0017,339.95
3,156,29.1525,28.6112,0.304,0.002,339.95
3,157,29.3476,28.8603,0.2708,0.0018,339.95
3,158,31.9198,31.1032,0.4661,0.0043,339.95
3,159,29.4879,28.9446,0.2856,0.0018,339.95
3,160,28.8922,28.3897,0.2783,0.0015,339.95
3,161,29.2885,28.7377,0.3052,0.0016,339.95
3,162,29.6129,29.0936,0.286,0.002,339.95
3,163,29.3849,28.8324,0.3031,0.002,339.95
3,164,30.2245,29.3102,0.6687,0.0021,339.95
3,165,29.0004,28.5184,0.2664,0.0018,339.95
3,166,29.2982,28.7793,0.2904,0.0015,339.95
3,167,28.8433,28.3193,0.2878,0.002,339.95
3,168,29.179,28.6856,0.279,0.0014,339.95
3,169,29.4694,28.9266,0.2997,0.0018,339.95
3,170,29.1677,28.6603,0.2853,0.0017,339.95
3,171,29.7425,29.2193,0.2867,0.002,339.95
3,172,28.9277,28.3742,0.3115,0.002,339.95
3,173,29.3726,28.8817,0.2764,0.002,339.95
3,174,29.0324,28.4996,0.29,0.0017,339.95
3,175,29.3662,28.8495,0.2856,0.0016,339.95
3,176,29.6301,29.1411,0.2702,0.0019,339.95
3,177,29.2441,28.7078,0.2922,0.0019,339.95
3,178,29.581,29.0889,0.2795,0.0016,339.95
3,179,28.8635,28.3663,0.2703,0.0019,339.95
3,180,29.2375,28.7088,0.2963,0.0021,339.95
3,181,28.825,28.3355,0.2736,0.0017,339.95
3,182,29.1517,28.6344,0.2861,0.0023,339.95
3,183,28.9986,28.4613,0.2946,0.002,339.95
3,184,29.1292,28.622,0.283,0.0018,339.95
3,185,30.0009,29.1289,0.284,0.0017,339.95
3,186,28.956,28.473,0.271,0.0018,339.95
3,187,29.3811,28.8684,0.2794,0.0019,339.95
3,188,28.7683,28.2404,0.2976,0.0021,339.95
3,189,29.2659,28.7779,0.272,0.002,339.95
3,190,29.0137,28.4929,0.2825,0.002,339.95
3,191,29.0935,28.5626,0.2904,0.0019,339.95
3,192,29.45,28.949,0.2782,0.0016,339.95
3,193,29.1099,28.5756,0.294,0.0014,339.95
3,194,29.6056,29.0946,0.2848,0.0019,339.95
3,195,29.3004,28.4525,0.6162,0.0015,339.95
3,196,29.3981,28.8623,0.2951,0.0018,339.95
3,197,28.9659,28.4774,0.268,0.0017,339.95
3,198,29.2918,28.7699,0.2918,0.002,339.95
3,199,29.8202,29.2817,0.2889,0.0018,339.95
4,0,192.0858,180.3317,4.2722,0.0036,339.95
4,1,36.9349,27.2242,0.4039,0.0025,339.95
4,2,36.3926,27.1221,0.3113,0.0025,339.95
4,3,28.6208,28.0877,0.3076,0.0019,339.95
4,4,28.582,28.08,0.2747,0.0019,339.95
4,5,28.4595,27.8598,0.3688,0.0028,339.95
4,6,28.1583,27.6799,0.2783,0.0016,339.95
4,7,29.1305,28.6285,0.273,0.0019,339.95
4,8,28.9912,28.45,0.2956,0.0023,339.95
4,9,29.1033,28.5899,0.2822,0.0016,339.95
4,10,29.6608,29.1447,0.2869,0.0023,339.95
4,11,29.0241,28.3728,0.4192,0.0014,339.95
4,12,29.2704,28.7943,0.2659,0.0017,339.95
4,13,29.1822,28.6809,0.2875,0.0023,339.95
4,14,29.3132,28.7816,0.3017,0.0018,339.95
4,15,29.5761,29.0655,0.2848,0.0022,339.95
4,16,29.0771,28.5347,0.3213,0.0023,339.95
4,17,29.6146,29.1053,0.2789,0.0021,339.95
4,18,28.9144,28.4022,0.282,0.0021,339.95
4,19,29.7456,29.0275,0.2937,0.0021,339.95
4,20,29.1199,28.6374,0.2691,0.0019,339.95
4,21,29.5268,28.8394,0.3921,0.0042,339.95
4,22,29.7339,29.2291,0.2761,0.0016,339.95
4,23,28.8706,28.3585,0.2794,0.0019,339.95
4,24,29.4807,28.9569,0.2951,0.0021,339.95
4,25,28.893,28.3712,0.2783,0.0015,339.95
4,26,29.4377,28.9107,0.3176,0.0024,339.95
4,27,29.5224,28.979,0.304,0.007,339.95
4,28,29.5297,28.7816,0.5186,0.0015,339.95
4,29,30.09,29.6032,0.2779,0.0022,339.95
4,30,29.4613,28.9741,0.2716,0.0017,339.95
4,31,29.7985,29.2895,0.2816,0.002,339.95
4,32,29.7252,29.1853,0.3108,0.0023,339.95
4,33,29.7618,29.2643,0.2735,0.0017,339.95
4,34,30.0051,29.5096,0.2811,0.0025,339.95
4,35,29.4617,28.9429,0.2925,0.0019,339.95
4,36,29.8382,29.3458,0.2794,0.0017,339.95
4,37,29.283,28.7455,0.3102,0.0023,339.95
4,38,29.5385,29.0308,0.2832,0.0015,339.95
4,39,29.9505,29.1477,0.2714,0.0022,339.95
4,40,29.4565,28.9601,0.2845,0.0023,339.95
4,41,29.8258,29.3408,0.2638,0.0019,339.95
4,42,29.0822,28.5904,0.2792,0.0025,339.95
4,43,29.4606,28.9362,0.2925,0.0021,339.95
4,44,28.9389,28.4326,0.2795,0.0019,339.95
4,45,29.385,28.8734,0.2872,0.0023,339.95
4,46,29.6763,29.1748,0.2752,0.0015,339.95
4,47,29.2511,28.7548,0.2799,0.002,339.95
4,48,29.7299,29.1849,0.297,0.0022,339.95
4,49,29.6624,28.4899,0.9344,0.0017,339.95
4,50,29.5107,29.0235,0.2809,0.0024,339.95
4,51,29.1719,28.6495,0.2972,0.0018,339.95
4,52,29.1845,28.6947,0.273,0.002,339.95
4,53,29.7766,29.2697,0.2867,0.0025,339.95
4,54,29.2184,28.729,0.2708,0.0015,339.95
4,55,29.5866,29.0806,0.2813,0.002,339.95
4,56,28.8829,28.3583,0.3031,0.0021,339.95
4,57,29.6793,29.1866,0.2716,0.0019,339.95
4,58,29.3083,28.7904,0.2889,0.0025,339.95
4,59,29.3834,28.865,0.29,0.0017,339.95
4,60,29.7915,29.306,0.2702,0.0019,339.95
4,61,29.1536,28.6482,0.2844,0.0022,339.95
4,62,29.615,29.1091,0.2793,0.0016,339.95
4,63,29.0501,28.5447,0.2783,0.0021,339.95
4,64,29.8417,29.2994,0.3169,0.0023,339.95
4,65,29.5633,29.0675,0.2709,0.0019,339.95
4,66,29.5448,29.035,0.283,0.002,339.95
4,67,29.9202,29.3884,0.3012,0.0021,339.95
4,68,29.4239,28.9187,0.2779,0.0019,339.95
4,69,29.9002,29.3827,0.2923,0.0024,339.95
4,70,29.5768,28.7739,0.2697,0.0015,339.95
4,71,29.4659,28.9742,0.2669,0.002,339.95
4,72,29.58,29.0668,0.2919,0.0028,339.95
4,73,29.3601,28.8549,0.2768,0.0018,339.95
4,74,29.7906,29.2926,0.2858,0.0022,339.95
4,75,29.1039,28.5808,0.2899,0.0016,339.95
4,76,29.5896,29.0891,0.2809,0.0022,339.95
4,77,29.073,28.5623,0.2969,0.0019,339.95
4,78,29.6616,29.1501,0.2788,0.0015,339.95
4,79,29.2648,28.7527,0.2756,0.0021,339.95
4,80,29.1518,28.2844,0.6397,0.0021,339.95
4,81,29.3492,28.8536,0.2782,0.0016,339.95
4,82,28.8466,28.3503,0.2795,0.002,339.95
4,83,29.3857,28.8501,0.3021,0.0021,339.95
4,84,28.7024,28.1943,0.2849,0.002,339.95
4,85,29.1832,28.6754,0.2908,0.0021,339.95
4,86,29.0119,28.5064,0.2815,0.0016,339.95
4,87,29.4588,28.939,0.2824,0.002,339.95
4,88,29.859,29.3248,0.3088,0.002,339.95
4,89,29.2907,28.7909,0.2741,0.0018,339.95
4,90,29.6405,29.121,0.2946,0.0021,339.95
4,91,29.1434,28.2773,0.2856,0.0019,339.95
4,92,28.9564,28.4472,0.2838,0.0019,339.95
4,93,28.9552,28.441,0.2989,0.002,339.95
4,94,29.1334,28.6299,0.2792,0.0014,339.95
4,95,29.5211,29.0083,0.2842,0.0023,339.95
4,96,29.1148,28.5777,0.3003,0.0018,339.95
4,97,29.6313,29.1358,0.2735,0.0017,339.95
4,98,28.8327,28.3326,0.282,0.0022,339.95
4,99,29.3808,28.8385,0.3081,0.0018,339.95
4,100,29.0304,28.5197,0.2841,0.0022,339.95
4,101,29.4752,28.6187,0.6376,0.0019,339.95
4,102,29.5389,29.0469,0.2746,0.0015,339.95
4,103,29.2366,28.7125,0.2894,0.0018,339.95
4,104,29.577,29.0519,0.2987,0.002,339.95
4,105,28.8843,28.3662,0.2855,0.0016,339.95
4,106,29.3468,28.845,0.2836,0.0021,339.95
4,107,28.8025,28.2636,0.3011,0.0019,339.95
4,108,29.4432,28.9067,0.2886,0.0019,339.95
4,109,29.2156,28.7078,0.2893,0.0023,339.95
4,110,29.1924,28.6663,0.2984,0.0016,339.95
4,111,29.471,28.9276,0.2866,0.0022,339.95
4,112,29.2977,28.4329,0.2896,0.0022,339.95
4,113,29.2802,28.7834,0.2741,0.0016,339.95
4,114,28.5088,28.01,0.28,0.0019,339.95
4,115,29.5756,28.806,0.4114,0.003,339.95
4,116,28.9368,28.4286,0.2775,0.0019,339.95
4,117,29.1874,28.681,0.2829,0.0018,339.95
4,118,29.6219,29.1065,0.2916,0.0024,339.95
4,119,29.2471,28.7231,0.2853,0.002,339.95
4,120,29.873,29.3331,0.3083,0.0024,339.95
4,121,29.088,28.5617,0.3049,0.0016,339.95
4,122,29.8145,28.9454,0.6325,0.0019,339.95
4,123,29.0871,28.5687,0.2902,0.0023,339.95
4,124,29.2631,28.767,0.2676,0.0018,339.95
4,125,29.6155,29.1093,0.2867,0.0022,339.95
4,126,29.1336,28.6027,0.295,0.002,339.95
4,127,29.3564,28.8365,0.2805,0.0019,339.95
4,128,28.6986,28.1695,0.3079,0.0021,339.95
4,129,29.356,28.8426,0.2773,0.0015,339.95
4,130,28.9149,28.4232,0.2779,0.002,339.95
4,131,29.2952,28.7518,0.3009,0.0021,339.95
4,132,29.2991,28.772,0.282,0.0017,339.95
4,133,29.508,28.6544,0.2774,0.002,339.95
4,134,29.6155,29.109,0.2853,0.002,339.95
4,135,28.8756,28.3648,0.275,0.0019,339.95
4,136,29.3641,28.8399,0.2954,0.0022,339.95
4,137,28.841,28.3405,0.277,0.0014,339.95
4,138,29.2636,28.7622,0.2851,0.0019,339.95
4,139,29.0174,28.4834,0.2987,0.0017,339.95
4,140,29.1499,28.6471,0.2756,0.0018,339.95
4,141,29.5789,29.0619,0.2791,0.0018,339.95
4,142,29.1671,28.6247,0.315,0.002,339.95
4,143,29.7983,28.9134,0.6418,0.0018,339.95
4,144,28.7203,28.2193,0.2869,0.002,339.95
4,145,29.3856,28.8797,0.2819,0.0014,339.95
4,146,28.941,28.4365,0.28,0.002,339.95
4,147,29.1672,28.6281,0.2994,0.002,339.95
4,148,28.9567,28.4556,0.2706,0.0081,339.95
4,149,29.275,28.7672,0.2777,0.0022,339.95
4,150,29.7604,29.2302,0.3051,0.0016,339.95
4,151,29.2992,28.7581,0.285,0.0018,339.95
4,152,29.8255,29.3107,0.2943,0.0019,339.95
4,153,28.9885,28.4548,0.2907,0.0019,339.95
4,154,29.6507,28.7827,0.2748,0.0019,339.95
4,155,28.9781,28.4613,0.2911,0.0019,339.95
4,156,29.2207,28.7082,0.2812,0.002,339.95
4,157,29.6172,29.1098,0.2778,0.0023,339.95
4,158,29.2334,28.7037,0.3037,0.0024,339.95
4,159,29.6585,29.1249,0.288,0.0021,339.95
4,160,28.8473,28.3381,0.2884,0.0022,339.95
4,161,29.434,28.9046,0.2915,0.0024,339.95
4,162,29.0185,28.4997,0.2899,0.0018,339.95
4,163,29.1821,28.625,0.3198,0.002,339.95
4,164,29.6169,28.7594,0.6287,0.0016,339.95
4,165,29.0838,28.5894,0.2777,0.0018,339.95
4,166,29.5876,29.0611,0.3028,0.0023,339.95
4,167,29.07,28.5475,0.2867,0.0017,339.95
4,168,29.4208,28.914,0.2858,0.002,339.95
4,169,28.9487,28.4276,0.2991,0.0018,339.95
4,170,29.1848,28.675,0.2816,0.002,339.95
4,171,29.1756,28.645,0.3026,0.0026,339.95
4,172,29.2083,28.6986,0.2786,0.0015,339.95
4,173,29.6519,29.1377,0.2852,0.0021,339.95
4,174,29.08,28.5241,0.3016,0.0022,339.95
4,175,29.4616,28.9618,0.2712,0.0021,339.95
4,176,28.9773,28.3893,0.3451,0.0046,339.95
4,177,29.4297,28.8987,0.2894,0.002,339.95
4,178,29.2692,28.7473,0.2803,0.0019,339.95
4,179,29.0088,28.4888,0.2895,0.0021,339.95
4,180,29.5496,29.0395,0.2839,0.0017,339.95
4,181,29.1266,28.6202,0.2892,0.0021,339.95
4,182,29.6885,29.1578,0.2994,0.0024,339.95
4,183,29.0862,28.5828,0.2699,0.0021,339.95
4,184,29.5329,29.0089,0.2904,0.0021,339.95
4,185,29.5112,28.6425,0.2839,0.0017,339.95
4,186,29.1297,28.6237,0.2798,0.0024,339.95
4,187,29.6312,29.1089,0.2985,0.0022,339.95
4,188,29.2333,28.7267,0.28,0.0015,339.95
4,189,29.6657,29.1768,0.2795,0.0019,339.95
4,190,29.0546,28.5201,0.3023,0.0013,339.95
4,191,29.3527,28.8487,0.2711,0.0018,339.95
4,192,28.9747,28.458,0.2956,0.002,339.95
4,193,29.1708,28.6597,0.2907,0.0019,339.95
4,194,29.4582,28.9366,0.2896,0.0014,339.95
4,195,29.3876,28.5291,0.628,0.0017,339.95
4,196,29.4766,28.974,0.285,0.0017,339.95
4,197,28.7399,28.2385,0.2783,0.0018,339.95
4,198,29.2499,28.7072,0.3129,0.0026,339.95
