task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,2906,4.9254,29.078,25.493,43.692,59.05,25.991,24.839,0.002,0.572,2.56,0.0,3.087
gestureclass,no_sharing,2996,5.078,28.82,25.15,44.297,60.24,25.647,24.502,0.002,0.564,2.646,0.0,3.173
