req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
0,0.0,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.0292041,1771703175.0548654,1771703175.309137,283.56409072875977,234.359491,0.0011409999999999999,19.835193,0.0,0.0
1,0.1001669449081803,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.0313525,1771703175.3132944,1771703175.3234124,293.89286041259766,7.8432129999999995,0.000501,2.245914,0.0,0.0
2,0.2003338898163606,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.031473,1771703175.3253987,1771703175.3346386,304.8136234283447,6.734808,0.00051,2.48631,0.0,0.0
3,0.3005008347245409,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.0962217,1771703175.3364418,1771703175.3455963,251.00374221801758,6.661256,0.000451,2.474952,0.0,0.0
4,0.4006677796327212,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.1969109,1771703175.3474197,1771703175.3565845,161.4851951599121,6.733947,0.000511,2.4098829999999998,0.0,0.0
5,0.5008347245409015,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.2966099,1771703175.358371,1771703175.367552,72.4630355834961,6.67004,0.000641,2.493581,0.0,0.0
6,0.6010016694490818,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.396368,1771703175.3975108,1771703175.407013,12.341022491455078,6.995975,0.000571,2.483185,0.0,0.0
7,0.7011686143572621,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.4970345,1771703175.4987278,1771703175.5087104,13.640642166137695,7.655518,0.00052,2.301108,0.0,0.0
8,0.8013355592654424,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.5971122,1771703175.5989208,1771703175.60897,13.835430145263672,7.733236,0.0006209999999999999,2.2875769999999997,0.0,0.0
9,0.9015025041736228,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.6973622,1771703175.6990876,1771703175.7090404,13.58652114868164,7.654275999999999,0.0008110000000000001,2.270051,0.0,0.0
10,1.001669449081803,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.7973793,1771703175.7991638,1771703175.8091311,13.685941696166992,7.717953,0.0006810000000000001,2.221497,0.0,0.0
11,1.1018363939899833,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.8975048,1771703175.8993058,1771703175.9093897,13.773679733276367,7.71591,0.000541,2.3415100000000004,0.0,0.0
12,1.2020033388981637,site2,10.100.20.52:8000,momentbase,ecgclass,1771703175.9976885,1771703175.9994059,1771703176.0093997,13.64755630493164,7.631682,0.00048100000000000004,2.336051,0.0,0.0
13,1.3021702838063438,site2,10.100.20.52:8000,momentbase,ecgclass,1771703176.097828,1771703176.0996306,1771703176.1096387,13.837099075317383,7.708037,0.000521,2.272185,0.0,0.0
