req_idx,send_time,latency_ms
0,1773553038.046704,295.399
1,1773553038.235317,137.791
2,1773553038.240732,132.379
3,1773553038.355312,27.192
4,1773553038.407270,11.418
5,1773553038.592473,12.429
6,1773553038.595911,18.571
7,1773553038.622568,11.325
8,1773553038.709038,12.310
9,1773553038.761455,12.035
10,1773553038.793588,11.526
11,1773553038.938746,12.185
12,1773553039.065132,12.571
13,1773553039.108796,11.525
14,1773553039.321611,12.373
15,1773553039.477035,12.244
16,1773553039.495367,11.062
17,1773553039.600918,11.380
18,1773553039.628380,11.192
19,1773553039.650655,11.201
20,1773553039.696947,11.545
21,1773553039.757230,10.974
22,1773553039.821349,17.471
23,1773553039.979311,12.010
24,1773553040.141280,16.669
25,1773553040.223067,18.360
26,1773553040.317567,12.265
27,1773553040.336913,11.026
28,1773553040.347189,11.257
29,1773553040.395543,11.675
30,1773553040.446311,11.593
31,1773553040.564361,12.399
32,1773553040.566799,19.562
33,1773553040.576627,19.114
34,1773553040.898121,12.476
35,1773553040.912721,16.521
36,1773553041.008759,12.261
37,1773553041.037107,11.200
38,1773553041.146358,11.666
39,1773553041.177110,11.297
40,1773553041.194490,10.988
41,1773553041.607584,11.629
42,1773553041.693668,12.152
43,1773553041.745917,11.726
44,1773553041.786735,11.502
45,1773553041.864358,12.192
46,1773553041.939668,12.100
47,1773553041.991863,11.677
48,1773553042.018630,11.218
49,1773553042.173064,12.322
50,1773553042.279546,12.295
51,1773553042.423744,12.257
52,1773553042.429181,16.096
53,1773553042.627519,12.316
54,1773553042.667928,11.487
55,1773553042.691503,11.139
56,1773553042.731730,11.441
57,1773553042.777393,11.237
58,1773553042.790707,10.887
59,1773553042.977048,12.311
60,1773553043.063488,12.708
61,1773553043.097290,11.438
62,1773553043.212263,11.103
63,1773553043.250459,11.364
64,1773553043.337992,12.091
65,1773553043.358167,11.024
66,1773553043.442324,12.093
67,1773553043.631859,12.177
68,1773553043.740194,12.110
69,1773553043.750632,11.088
70,1773553043.890959,11.706
71,1773553044.398532,12.171
72,1773553044.514622,11.466
73,1773553044.567184,17.831
74,1773553044.615115,12.006
75,1773553044.693366,11.759
76,1773553044.838611,11.288
77,1773553044.968309,12.185
78,1773553045.048626,12.044
79,1773553045.087757,11.374
80,1773553045.092055,16.557
81,1773553045.197735,11.014
82,1773553045.314922,12.291
83,1773553045.341295,11.201
84,1773553045.478684,12.336
85,1773553045.482143,18.200
86,1773553045.561855,15.855
87,1773553045.567054,20.081
88,1773553045.700063,11.317
89,1773553045.882023,12.274
90,1773553045.889462,14.146
91,1773553046.026786,12.239
92,1773553046.043100,10.856
93,1773553046.049317,13.996
94,1773553046.471290,12.087
95,1773553046.523469,11.568
96,1773553046.619179,12.168
97,1773553046.740707,11.585
98,1773553046.771376,11.189
99,1773553046.891068,11.036
100,1773553046.925189,11.272
101,1773553047.036511,12.178
102,1773553047.047922,11.206
103,1773553047.071559,10.867
104,1773553047.112516,11.376
105,1773553047.173004,11.727
106,1773553047.216824,11.509
107,1773553047.244416,11.091
108,1773553047.480790,12.180
109,1773553047.566288,11.354
110,1773553047.716842,12.156
111,1773553047.808146,12.138
112,1773553047.828359,10.988
113,1773553048.046787,12.221
114,1773553048.221240,12.201
115,1773553048.474871,11.668
116,1773553048.945061,12.180
117,1773553048.967325,11.107
118,1773553048.992526,11.183
119,1773553049.039769,11.166
120,1773553049.180462,11.333
121,1773553049.213320,11.089
122,1773553049.232491,11.044
123,1773553049.529531,11.210
124,1773553049.606864,12.050
125,1773553049.889674,12.192
126,1773553050.066096,12.206
127,1773553050.209492,12.312
128,1773553050.212920,18.195
129,1773553050.236192,11.031
130,1773553050.301330,11.947
131,1773553050.308933,23.346
132,1773553050.332146,10.956
133,1773553050.370191,11.301
134,1773553050.663447,12.224
135,1773553050.876181,12.074
136,1773553050.944362,11.826
137,1773553051.050256,12.107
138,1773553051.311676,12.207
139,1773553051.449075,12.137
140,1773553051.541351,12.154
141,1773553051.552793,11.109
142,1773553051.912149,12.209
143,1773553052.035529,12.341
144,1773553052.038979,18.257
145,1773553052.072324,11.196
146,1773553052.369149,12.809
147,1773553052.448488,11.694
148,1773553052.506633,18.820
149,1773553052.562550,11.527
150,1773553052.711276,12.196
151,1773553052.964496,19.277
152,1773553053.076375,19.549
153,1773553053.125397,11.222
154,1773553053.252885,11.559
155,1773553053.401640,12.191
156,1773553053.549031,12.244
157,1773553053.600376,11.571
158,1773553053.834240,12.299
159,1773553053.884635,11.534
160,1773553053.953278,11.831
161,1773553053.957678,16.810
162,1773553054.033628,11.607
163,1773553054.046305,10.812
164,1773553054.236351,12.121
165,1773553054.246804,11.203
166,1773553054.373661,10.950
167,1773553054.467750,12.185
168,1773553054.510028,12.408
169,1773553054.597572,12.350
170,1773553054.666030,11.827
171,1773553054.771851,11.425
172,1773553054.962838,10.928
173,1773553054.975893,18.149
174,1773553055.028145,11.632
175,1773553055.076865,11.462
176,1773553055.444086,10.931
177,1773553055.529159,12.171
178,1773553055.606451,11.990
179,1773553055.704586,12.226
180,1773553055.856127,12.210
181,1773553055.958361,11.390
182,1773553056.041085,11.388
183,1773553056.093053,11.230
184,1773553056.094604,19.270
185,1773553056.189513,11.735
186,1773553056.288510,12.301
187,1773553056.356573,11.144
188,1773553056.469525,12.132
189,1773553056.487743,12.494
190,1773553056.504309,11.004
191,1773553056.523396,11.102
192,1773553056.535570,10.898
193,1773553056.717012,12.152
194,1773553056.915443,11.824
195,1773553056.989391,12.068
196,1773553057.098620,18.715
197,1773553057.100101,17.237
198,1773553057.182464,12.183
199,1773553057.202729,11.133
200,1773553057.303023,12.278
201,1773553057.555622,12.300
202,1773553057.975724,12.284
203,1773553058.048554,11.561
204,1773553058.114890,11.651
205,1773553058.254745,12.253
206,1773553058.296091,11.394
207,1773553058.405099,17.051
208,1773553058.625099,22.521
209,1773553058.791833,12.859
210,1773553058.880829,12.057
211,1773553058.912000,11.182
212,1773553058.938264,11.094
213,1773553059.077978,17.031
214,1773553059.243353,11.938
215,1773553059.245742,18.904
216,1773553059.408854,12.147
217,1773553059.592761,17.260
218,1773553059.844325,12.196
219,1773553059.914667,11.968
220,1773553059.948735,11.442
221,1773553059.992282,11.796
222,1773553060.026165,11.277
223,1773553060.131594,12.157
224,1773553060.153681,10.944
225,1773553060.374088,12.221
226,1773553060.441412,11.874
227,1773553060.503386,11.976
228,1773553060.512946,21.156
229,1773553060.624092,10.990
230,1773553060.829640,12.011
231,1773553060.835079,15.854
232,1773553060.846725,13.582
233,1773553060.941873,12.985
234,1773553060.954750,10.839
235,1773553060.981677,11.220
236,1773553061.154613,12.173
237,1773553061.174869,10.947
238,1773553061.299007,12.142
239,1773553061.384279,12.106
240,1773553061.435747,16.461
241,1773553061.438938,22.635
242,1773553061.656088,11.532
243,1773553061.747758,12.175
244,1773553061.794021,12.076
245,1773553061.805974,10.839
246,1773553061.831902,11.208
247,1773553061.998320,12.265
248,1773553062.202703,11.983
249,1773553062.208133,15.958
250,1773553062.212335,21.127
251,1773553062.663690,12.150
252,1773553062.686928,11.057
253,1773553062.710067,11.069
254,1773553062.735216,11.092
255,1773553062.803413,11.773
256,1773553063.025461,12.385
257,1773553063.037692,11.036
258,1773553063.140887,12.150
259,1773553063.167124,11.246
260,1773553063.199459,11.300
261,1773553063.359779,14.133
262,1773553063.450045,12.250
