task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,27.858,25.603,42.001,47.738,24.287,22.942,0.003,0.502,3.054,0.0,3.572
gestureclass,sharing,621,1.0525,28.226,25.58,43.548,50.253,24.35,22.991,0.003,0.506,3.359,0.0,3.876
heartrate,sharing,593,1.0051,28.122,25.525,43.466,48.949,24.346,23.099,0.003,0.5,3.269,0.0,3.776
diasbp,sharing,631,1.0695,27.837,25.513,43.492,48.729,24.278,23.024,0.003,0.5,3.048,0.0,3.559
sysbp,sharing,577,0.978,28.324,25.547,44.778,49.46,24.344,23.09,0.003,0.505,3.47,0.0,3.979
etth1fore,sharing,559,0.9475,28.415,25.687,46.965,50.068,24.443,23.131,0.003,0.559,3.444,0.0,3.973
weatherfore,sharing,609,1.0322,28.075,25.635,45.79,50.438,24.42,23.1,0.003,0.56,3.119,0.0,3.655
trafficfore,sharing,622,1.0542,27.918,25.646,43.117,49.557,24.45,23.139,0.003,0.558,2.937,0.0,3.469
