task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,4398,15.1655,231.692,178.28,579.044,1024.41,130.48,15.582,0.002,38.904,73.764,101.213
vocseg,no_sharing,4446,15.331,260.125,178.539,760.084,1523.701,147.383,16.792,0.002,39.168,83.918,112.742
