task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
qwenA,stfq,586,3.4471,41039.889,33432.507,91469.999,96954.932,6315.343,6315.343,0.0,0.0,34723.747,0.0,34724.546
qwenB,stfq,1341,7.8882,148939.443,172566.059,213160.296,219135.181,6293.101,6293.101,0.0,0.0,142645.502,0.0,142646.343
