task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0,42.8457,24.5384,23.6613,0.002,0.5295,17.8046,18.3073,1776035360163636456
ecgclass,slot_0:ecgclass,single_ecgclass,0.3012,34.4927,25.7792,24.7394,0.0025,0.5968,8.1327,8.7135,1776035360455166642
ecgclass,slot_0:ecgclass,single_ecgclass,0.5931,34.6758,25.6345,24.5772,0.0031,0.6016,8.4367,9.0413,1776035360747319458
ecgclass,slot_0:ecgclass,single_ecgclass,0.8911,34.3375,25.5732,24.4942,0.0032,0.6336,8.1165,8.7643,1776035361045037152
ecgclass,slot_0:ecgclass,single_ecgclass,0.9266,44.9603,25.8472,24.3289,0.0037,1.1009,18.5356,19.113,1776035361090890212
ecgclass,slot_0:ecgclass,single_ecgclass,0.937,90.8723,33.3537,32.2597,0.0032,0.6768,55.8829,57.5186,1776035361138672666
ecgclass,slot_0:ecgclass,single_ecgclass,1.1191,35.1894,25.5342,24.5272,0.0026,0.5819,9.0866,9.6552,1776035361273945465
ecgclass,slot_0:ecgclass,single_ecgclass,1.2945,33.4828,25.1212,24.1445,0.0022,0.5586,7.8087,8.3615,1776035361448091646
ecgclass,slot_0:ecgclass,single_ecgclass,1.6854,34.7931,25.7636,24.7645,0.0026,0.5602,8.4994,9.0296,1776035361839734315
ecgclass,slot_0:ecgclass,single_ecgclass,1.696,73.4167,24.792,23.9185,0.002,0.5444,48.1489,48.6247,1776035361889922499
ecgclass,slot_0:ecgclass,single_ecgclass,1.8265,33.4113,25.1896,24.2861,0.002,0.5366,7.7431,8.2217,1776035361980062022
ecgclass,slot_0:ecgclass,single_ecgclass,1.835,73.405,25.072,24.1294,0.0023,0.5684,47.7977,48.333,1776035362028565461
ecgclass,slot_0:ecgclass,single_ecgclass,1.9715,34.7311,24.6782,23.7645,0.0022,0.5731,9.5572,10.053,1776035362126870610
ecgclass,slot_0:ecgclass,single_ecgclass,2.1875,34.3733,25.4113,24.3794,0.0027,0.5754,8.384,8.962,1776035362341709377
ecgclass,slot_0:ecgclass,single_ecgclass,2.236,37.3802,24.642,23.7444,0.0021,0.5642,12.2957,12.7382,1776035362394105723
ecgclass,slot_0:ecgclass,single_ecgclass,2.3896,35.346,25.5772,24.7727,0.0018,0.4871,9.3689,9.7689,1776035362544731771
ecgclass,slot_0:ecgclass,single_ecgclass,2.4089,72.588,33.5569,24.9016,0.0017,4.1773,38.5509,39.0311,1776035362593278255
ecgclass,slot_0:ecgclass,single_ecgclass,2.4203,61.3041,33.5569,24.9016,0.0017,4.1773,27.2138,27.7472,1776035362593278255
ecgclass,slot_0:ecgclass,single_ecgclass,2.46,62.3629,24.9453,23.9674,0.0026,0.6093,36.8252,37.4177,1776035362642636579
ecgclass,slot_0:ecgclass,single_ecgclass,2.5725,33.4711,25.1647,24.1292,0.0031,0.5825,7.6966,8.3064,1776035362725996234
ecgclass,slot_0:ecgclass,single_ecgclass,2.6251,36.6488,24.9338,24.022,0.0025,0.5558,11.2073,11.715,1776035362782086060
ecgclass,slot_0:ecgclass,single_ecgclass,2.7809,34.1063,25.6458,24.7149,0.0024,0.5413,7.9877,8.4605,1776035362934703804
ecgclass,slot_0:ecgclass,single_ecgclass,2.8084,52.3884,24.5843,23.7073,0.0021,0.5168,27.3461,27.8041,1776035362981492118
ecgclass,slot_0:ecgclass,single_ecgclass,3.038,34.1532,25.1873,24.2112,0.0027,0.5534,8.4426,8.9659,1776035363192240547
ecgclass,slot_0:ecgclass,single_ecgclass,3.1924,35.4428,25.5748,24.4969,0.0028,0.6044,9.2995,9.868,1776035363347456456
ecgclass,slot_0:ecgclass,single_ecgclass,3.2729,33.4795,25.0232,24.0423,0.0026,0.5949,7.9386,8.4563,1776035363426659981
ecgclass,slot_0:ecgclass,single_ecgclass,3.3255,36.4449,25.2731,23.8353,0.0023,0.5575,10.6525,11.1718,1776035363481970643
ecgclass,slot_0:ecgclass,single_ecgclass,3.3821,33.7198,25.2201,24.3074,0.002,0.5412,8.069,8.4997,1776035363535943700
ecgclass,slot_0:ecgclass,single_ecgclass,3.3925,71.4765,25.7577,24.8308,0.0022,0.2668,45.0985,45.7187,1776035363583394401
ecgclass,slot_0:ecgclass,single_ecgclass,3.4139,50.0751,25.7577,24.8308,0.0022,0.2668,23.6871,24.3173,1776035363583394401
ecgclass,slot_0:ecgclass,single_ecgclass,3.5011,33.4888,24.8058,23.9141,0.0022,0.5485,8.249,8.683,1776035363655140498
ecgclass,slot_0:ecgclass,single_ecgclass,3.5487,32.2108,24.4536,23.627,0.002,0.5049,7.3273,7.7572,1776035363701807593
ecgclass,slot_0:ecgclass,single_ecgclass,3.7061,37.2159,25.2764,24.2626,0.0025,0.5795,11.4202,11.9395,1776035363863315766
ecgclass,slot_0:ecgclass,single_ecgclass,3.7944,33.5004,25.0671,24.1794,0.0023,0.5404,7.997,8.4333,1776035363948225050
ecgclass,slot_0:ecgclass,single_ecgclass,3.8249,55.2192,24.7934,23.9593,0.0018,0.5147,29.9711,30.4258,1776035364000643205
ecgclass,slot_0:ecgclass,single_ecgclass,3.8822,49.0751,24.5994,23.7135,0.0026,0.5631,23.9956,24.4758,1776035364051976066
ecgclass,slot_0:ecgclass,single_ecgclass,3.9624,33.2835,24.8227,23.8561,0.0026,0.5916,7.9679,8.4607,1776035364116139239
ecgclass,slot_0:ecgclass,single_ecgclass,4.0058,43.716,25.3038,23.8341,0.0024,1.1267,17.9834,18.4121,1776035364169542922
ecgclass,slot_0:ecgclass,single_ecgclass,4.0452,52.3849,24.5993,23.7372,0.0021,0.5427,27.2944,27.7856,1776035364218241990
ecgclass,slot_0:ecgclass,single_ecgclass,4.1557,36.0353,25.0583,24.0846,0.0022,0.5871,10.4635,10.977,1776035364311924596
ecgclass,slot_0:ecgclass,single_ecgclass,4.1928,45.7926,24.7968,23.8592,0.0027,0.5687,20.4403,20.9957,1776035364359046374
ecgclass,slot_0:ecgclass,single_ecgclass,4.3598,32.8572,24.7027,23.7137,0.0024,0.6449,7.6556,8.1545,1776035364513245495
ecgclass,slot_0:ecgclass,single_ecgclass,4.5329,35.0082,25.3674,24.3523,0.003,0.5717,9.0609,9.6408,1776035364687744558
ecgclass,slot_0:ecgclass,single_ecgclass,4.6691,41.7297,25.1599,24.0972,0.0031,0.6079,16.0375,16.5698,1776035364830906186
ecgclass,slot_0:ecgclass,single_ecgclass,4.6775,80.7257,24.7616,23.8872,0.0027,0.5501,55.4903,55.9641,1776035364878804885
ecgclass,slot_0:ecgclass,single_ecgclass,4.8194,34.447,24.9052,23.9784,0.0025,0.5633,8.9853,9.5417,1776035364974145515
ecgclass,slot_0:ecgclass,single_ecgclass,4.989,34.3971,25.2879,24.2665,0.0031,0.5878,8.5487,9.1093,1776035365143377196
ecgclass,slot_0:ecgclass,single_ecgclass,5.1296,35.4192,25.7581,24.3002,0.0024,1.0427,9.0723,9.6611,1776035365284488441
ecgclass,slot_0:ecgclass,single_ecgclass,5.1641,38.7564,24.301,23.4454,0.0026,0.5194,13.9964,14.4553,1776035365323890573
ecgclass,slot_0:ecgclass,single_ecgclass,5.204,48.5096,24.2561,23.4468,0.002,0.5073,23.8361,24.2535,1776035365373577483
ecgclass,slot_0:ecgclass,single_ecgclass,5.2253,66.2034,24.6095,23.7973,0.0016,0.52,41.1849,41.5938,1776035365412263990
ecgclass,slot_0:ecgclass,single_ecgclass,5.2696,81.5105,36.3884,35.3937,0.0017,0.2109,44.4696,45.1222,1776035365459825791
ecgclass,slot_0:ecgclass,single_ecgclass,5.2719,79.1707,36.3884,35.3937,0.0017,0.2109,42.12,42.7823,1776035365459825791
ecgclass,slot_0:ecgclass,single_ecgclass,5.2926,58.5208,36.3884,35.3937,0.0017,0.2109,21.457,22.1324,1776035365459825791
ecgclass,slot_0:ecgclass,single_ecgclass,5.4573,34.1904,25.2724,24.3002,0.0023,0.5582,8.3888,8.918,1776035365611466206
ecgclass,slot_0:ecgclass,single_ecgclass,5.957,34.0681,25.5062,24.478,0.0031,0.587,8.0109,8.5619,1776035366110774887
ecgclass,slot_0:ecgclass,single_ecgclass,6.0282,33.3645,25.0212,24.0997,0.0023,0.5669,7.8473,8.3433,1776035366181802801
ecgclass,slot_0:ecgclass,single_ecgclass,6.0626,45.3389,24.4844,23.6635,0.0021,0.4911,20.3929,20.8544,1776035366228801280
ecgclass,slot_0:ecgclass,single_ecgclass,6.112,42.8901,24.6591,23.8725,0.0017,0.4927,17.7803,18.231,1776035366275615880
ecgclass,slot_0:ecgclass,single_ecgclass,6.157,38.6455,24.5738,23.721,0.0018,0.5032,13.6833,14.0717,1776035366316494296
ecgclass,slot_0:ecgclass,single_ecgclass,6.1733,67.0393,24.7046,23.9377,0.0015,0.4862,41.9519,42.3346,1776035366361089298
ecgclass,slot_0:ecgclass,single_ecgclass,6.3095,33.052,24.0638,23.2892,0.0015,0.4996,8.6029,8.9881,1776035366463900430
ecgclass,slot_0:ecgclass,single_ecgclass,6.4808,32.7137,23.9819,23.1765,0.0016,0.5133,8.3249,8.7318,1776035366634877598
ecgclass,slot_0:ecgclass,single_ecgclass,6.6697,34.6797,24.8828,23.9461,0.0028,0.5688,9.3019,9.7969,1776035366824799503
ecgclass,slot_0:ecgclass,single_ecgclass,7.3341,35.3167,25.5278,24.4949,0.0031,0.6079,9.2096,9.7889,1776035367489115674
ecgclass,slot_0:ecgclass,single_ecgclass,7.5968,35.3174,25.409,24.3471,0.003,0.5981,9.3029,9.9084,1776035367751881339
ecgclass,slot_0:ecgclass,single_ecgclass,7.8024,34.096,25.2683,24.2623,0.0028,0.5823,8.3065,8.8277,1776035367956469821
