task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,4398,15.1655,36.385,32.054,58.493,72.725,27.807,26.543,0.002,0.744,7.576,8.578
gestureclass,no_sharing,4446,15.331,39.386,34.814,63.138,79.056,29.853,28.572,0.002,0.748,8.53,9.533
