task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,404,0.6847,37981.196,38235.94,57083.413,59853.406,8236.632,8224.817,0.003,0.335,29740.939,0.0,29744.564
gestureclass,no_sharing_tpc,371,0.6288,39005.802,39749.972,57978.233,59548.457,8220.189,8208.367,0.003,0.336,30781.943,0.0,30785.613
heartrate,no_sharing_tpc,424,0.7186,35545.516,35526.685,57866.365,59777.79,8207.891,8196.118,0.003,0.337,27333.945,0.0,27337.625
diasbp,no_sharing_tpc,395,0.6695,37887.462,39254.294,58548.11,59083.01,8206.846,8194.997,0.005,0.332,29676.697,0.0,29680.615
sysbp,no_sharing_tpc,423,0.7169,39001.772,39129.761,58119.667,59238.346,8206.839,8195.234,0.003,0.326,30791.19,0.0,30794.934
etth1fore,no_sharing_tpc,446,0.7559,35468.733,35743.378,57724.891,59538.717,8194.154,8181.499,0.004,0.363,27270.227,0.0,27274.579
