run_idx,backbone,task,batch_size,n_requests,device,backbone_load_time_ms,model_load_mem_mb,decoder_load_time_ms,decoder_load_mem_mb,avg_latency_ms,lat_p50_ms,lat_p95_ms,lat_p99_ms,backbone_mean_ms,decoder_mean_ms,peak_gpu_mem_mb,avg_gpu_mem_mb,throughput_rps,avg_batch_size,mixed_batch_fraction,batch_count,backbone_ms_per_sample
0,momentlarge,ecgclass,1,200,NVIDIA A2,6059.229657053947,1461.95456,4.573733080178499,0.527872,33.961,33.215,34.094,36.566,33.189,0.42,1403.108,1403.108,29.446,1,0.0,200,33.1895
0,momentlarge,ecgclass,2,200,NVIDIA A2,6059.229657053947,1461.95456,4.573733080178499,0.527872,45.988,45.968,46.559,46.942,45.256,0.384,1403.358,1403.358,43.49,2,0.0,200,22.6281
0,momentlarge,ecgclass,4,200,NVIDIA A2,6059.229657053947,1461.95456,4.573733080178499,0.527872,84.582,84.609,85.282,85.44,83.847,0.368,1403.858,1403.858,47.291,4,0.0,200,20.9618
0,momentlarge,ecgclass,8,200,NVIDIA A2,6059.229657053947,1461.95456,4.573733080178499,0.527872,170.174,170.289,171.279,171.586,169.326,0.376,1404.858,1404.858,47.011,8,0.0,200,21.1657
0,momentlarge,ecgclass,16,200,NVIDIA A2,6059.229657053947,1461.95456,4.573733080178499,0.527872,331.527,331.622,334.039,334.239,330.585,0.426,1406.858,1406.858,48.262,16,0.0,200,20.6616
