task,send_time_s,latency_ms,phase
ecgclass,0.0000,283.678,1
ecgclass,0.1212,210.937,1
ecgclass,0.2382,127.393,1
ecgclass,0.3565,59.010,1
ecgclass,0.3713,44.256,1
ecgclass,0.3754,40.077,1
ecgclass,0.4476,31.397,1
ecgclass,0.5181,31.069,1
ecgclass,0.6741,42.115,1
ecgclass,0.6783,37.879,1
ecgclass,0.7313,36.252,1
ecgclass,0.7346,32.940,1
ecgclass,0.7891,30.163,1
ecgclass,0.8758,36.172,1
ecgclass,0.8946,17.386,1
ecgclass,0.9567,42.498,1
ecgclass,0.9640,35.181,1
ecgclass,0.9683,30.976,1
ecgclass,0.9845,36.006,1
ecgclass,1.0306,35.904,1
ecgclass,1.0498,16.630,1
ecgclass,1.1122,36.265,1
ecgclass,1.1235,25.001,1
ecgclass,1.2158,30.695,1
ecgclass,1.2766,31.040,1
ecgclass,1.3097,23.739,1
ecgclass,1.3300,36.011,1
ecgclass,1.3528,41.538,1
ecgclass,1.3570,37.322,1
ecgclass,1.3658,28.661,1
ecgclass,1.4006,26.094,1
ecgclass,1.4198,35.892,1
ecgclass,1.4828,36.194,1
ecgclass,1.5186,40.145,1
ecgclass,1.5301,28.742,1
ecgclass,1.5533,30.173,1
ecgclass,1.5856,36.151,1
ecgclass,1.6029,18.873,1
ecgclass,1.6181,30.452,1
ecgclass,1.6627,36.304,1
ecgclass,1.6770,21.965,1
ecgclass,1.7454,22.175,1
ecgclass,1.8131,40.611,1
ecgclass,1.8678,42.240,1
ecgclass,1.8711,38.933,1
ecgclass,1.9291,30.624,1
ecgclass,1.9962,29.558,1
ecgclass,2.0516,36.109,1
ecgclass,2.0659,21.839,1
ecgclass,2.0821,41.501,1
ecgclass,2.0908,32.815,1
ecgclass,2.1082,41.905,1
ecgclass,2.1095,40.669,1
ecgclass,2.1177,32.591,1
ecgclass,2.1843,30.097,1
ecgclass,2.3826,27.700,1
ecgclass,2.4114,36.044,1
ecgclass,2.4257,21.784,1
ecgclass,2.4449,42.129,1
ecgclass,2.4638,23.293,1
ecgclass,2.4700,35.349,1
ecgclass,2.5244,35.967,1
ecgclass,2.5925,30.906,1
ecgclass,2.6681,30.359,1
ecgclass,2.9338,30.861,1
ecgclass,3.0395,35.913,1
ecgclass,3.1223,30.476,1
ecgclass,3.1738,30.603,1
ecgclass,3.2034,40.295,1
ecgclass,3.2055,38.216,1
ecgclass,3.2538,30.559,1
ecgclass,3.2841,38.361,1
ecgclass,3.3598,30.162,1
ecgclass,3.4611,42.189,1
ecgclass,3.4773,25.959,1
ecgclass,3.4805,22.749,1
ecgclass,3.5264,30.644,1
ecgclass,3.6540,40.385,1
ecgclass,3.6955,30.430,1
ecgclass,3.8016,36.938,1
ecgclass,3.8396,30.477,1
ecgclass,3.9052,42.214,1
ecgclass,3.9196,27.811,1
ecgclass,3.9259,54.060,1
ecgclass,3.9331,46.839,1
ecgclass,3.9394,40.607,1
ecgclass,3.9418,38.205,1
ecgclass,4.0277,29.291,1
ecgclass,4.0501,48.080,1
ecgclass,4.0695,28.769,1
ecgclass,4.1173,41.633,1
ecgclass,4.1258,33.167,1
ecgclass,4.2215,21.192,1
ecgclass,4.2860,35.850,1
ecgclass,4.3022,19.714,1
ecgclass,4.3124,30.800,1
ecgclass,4.3390,41.732,1
ecgclass,4.3543,26.444,1
ecgclass,4.3585,22.199,1
ecgclass,4.3828,30.502,1
ecgclass,4.4959,35.994,1
ecgclass,4.5472,21.744,1
ecgclass,4.7004,31.156,1
ecgclass,4.8037,31.745,1
ecgclass,4.8585,30.760,1
ecgclass,4.9515,30.192,1
ecgclass,4.9878,21.580,1
ecgclass,5.0405,35.925,1
ecgclass,5.0598,16.614,1
ecgclass,5.0711,29.886,1
ecgclass,5.1780,47.486,1
ecgclass,5.1848,40.741,1
ecgclass,5.1942,31.366,1
ecgclass,5.2104,30.235,1
ecgclass,5.2597,30.112,1
ecgclass,5.2799,36.327,1
ecgclass,5.3131,31.291,1
ecgclass,5.4208,30.486,1
ecgclass,5.4984,36.581,1
ecgclass,5.5565,27.649,1
ecgclass,5.5667,30.280,1
ecgclass,5.6253,30.657,1
ecgclass,5.6489,36.098,1
ecgclass,5.6542,30.866,1
ecgclass,5.6751,35.831,1
ecgclass,5.6774,33.562,1
ecgclass,5.7232,30.480,1
ecgclass,5.7721,26.485,1
ecgclass,5.7877,37.670,1
ecgclass,5.7889,36.452,1
ecgclass,5.9249,38.116,1
ecgclass,5.9651,35.782,1
ecgclass,6.0403,47.647,1
ecgclass,6.0577,30.282,1
ecgclass,6.1419,17.473,1
ecgclass,6.2250,35.793,1
ecgclass,6.2283,32.532,1
ecgclass,6.4998,34.605,1
ecgclass,6.5330,35.663,1
ecgclass,6.6035,36.359,1
ecgclass,6.6158,24.072,1
ecgclass,6.6642,21.826,1
ecgclass,6.6794,35.469,1
ecgclass,6.7595,30.750,1
ecgclass,6.7829,30.854,1
ecgclass,6.8218,35.843,1
ecgclass,6.8485,32.647,1
ecgclass,6.8863,36.490,1
ecgclass,6.9098,35.457,1
ecgclass,6.9399,35.454,1
ecgclass,6.9411,34.188,1
ecgclass,7.0214,31.215,1
ecgclass,7.1466,30.844,1
ecgclass,7.1760,30.358,1
ecgclass,7.3463,37.234,1
ecgclass,7.3537,29.823,1
ecgclass,7.4941,41.970,1
ecgclass,7.5127,23.502,1
ecgclass,7.5455,30.489,1
ecgclass,7.6670,42.275,1
ecgclass,7.6733,35.945,1
ecgclass,7.6835,25.746,1
ecgclass,7.7499,36.485,1
ecgclass,7.8005,36.006,1
ecgclass,7.8148,21.777,1
ecgclass,7.8360,41.604,1
ecgclass,7.8730,30.741,1
ecgclass,7.9679,52.159,1
ecgclass,7.9859,34.199,1
ecgclass,8.0242,42.304,1
ecgclass,8.0422,24.440,1
ecgclass,8.0576,23.844,1
ecgclass,8.1636,37.015,1
ecgclass,8.1915,32.529,1
ecgclass,8.2582,36.353,1
ecgclass,8.2735,21.077,1
ecgclass,8.2838,35.403,1
ecgclass,8.3403,30.768,1
ecgclass,8.4111,36.957,1
ecgclass,8.4582,26.022,1
ecgclass,8.5183,30.946,1
ecgclass,8.5687,28.712,1
ecgclass,8.6245,36.139,1
ecgclass,8.7363,36.214,1
ecgclass,8.8771,30.930,1
ecgclass,8.9101,35.561,1
ecgclass,8.9154,30.306,1
ecgclass,8.9848,31.028,1
ecgclass,9.0279,22.166,1
ecgclass,9.1499,37.175,1
ecgclass,9.2021,17.441,1
ecgclass,9.2084,30.253,1
ecgclass,9.2610,36.175,1
ecgclass,9.2894,42.455,1
ecgclass,9.2957,36.189,1
ecgclass,9.3093,22.648,1
ecgclass,9.4841,35.673,1
ecgclass,9.5034,16.422,1
ecgclass,9.5176,30.195,1
ecgclass,9.5389,30.141,1
ecgclass,9.6421,37.210,1
ecgclass,9.6960,34.707,1
ecgclass,9.7064,45.285,1
ecgclass,9.7064,45.281,1
ecgclass,9.7287,38.021,1
ecgclass,9.7358,30.943,1
ecgclass,9.8399,36.119,1
ecgclass,9.8443,31.690,1
ecgclass,9.8791,32.367,1
ecgclass,9.9307,30.095,1
ecgclass,10.0734,41.826,1
ecgclass,10.0874,27.942,1
ecgclass,10.1748,28.124,1
ecgclass,10.2131,42.108,1
ecgclass,10.2989,40.401,1
ecgclass,10.3170,22.305,1
ecgclass,10.3333,35.825,1
ecgclass,10.3464,22.734,1
ecgclass,10.3985,26.424,1
ecgclass,10.4311,29.307,1
ecgclass,10.4746,21.831,1
ecgclass,10.5381,35.891,1
ecgclass,10.5964,39.641,1
ecgclass,10.6481,21.843,1
ecgclass,10.7181,36.431,1
ecgclass,10.7204,34.051,1
ecgclass,10.7950,34.006,1
ecgclass,10.8614,26.201,1
ecgclass,10.8819,36.139,1
ecgclass,10.8947,23.348,1
ecgclass,10.9301,36.019,1
ecgclass,11.0317,26.507,1
ecgclass,11.0470,30.398,1
