task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,no_sharing,0.0001,349.1979,345.1905,327.1668,0.0026,16.8907,2.5835,4.0073,1776365799805790826
ecgclass,no_sharing,2.4055,63.1769,60.127,58.8632,0.0019,0.6331,1.9853,3.0498,1776365802210577558
ecgclass,no_sharing,4.743,61.2943,58.5218,57.3313,0.0015,0.5807,1.828,2.7725,1776365804547916647
ecgclass,no_sharing,7.1276,60.9245,58.1958,57.1457,0.0015,0.5764,1.7903,2.7288,1776365806932456778
ecgclass,no_sharing,7.4057,57.5123,54.308,53.157,0.0014,0.558,2.2697,3.2042,1776365807211029177
ecgclass,no_sharing,7.4924,53.5655,50.9934,50.0373,0.0014,0.5271,1.7383,2.5722,1776365807297227665
ecgclass,no_sharing,8.9459,60.4382,57.6347,56.4794,0.0013,0.5898,1.8034,2.8035,1776365808750771225
ecgclass,no_sharing,10.3561,81.1346,78.2747,76.0962,0.0031,1.1968,1.8377,2.8599,1776365810160979346
ecgclass,no_sharing,13.479,64.6813,61.9836,60.6114,0.0016,0.6063,1.7891,2.6977,1776365813283864803
ecgclass,no_sharing,13.5579,55.896,53.4567,52.4591,0.0014,0.5349,1.6706,2.4393,1776365813362648944
ecgclass,no_sharing,14.606,59.68,57.0574,56.0425,0.0014,0.5628,1.754,2.6226,1776365814410796426
ecgclass,no_sharing,14.6759,52.0976,49.7965,48.883,0.0014,0.5188,1.5306,2.3011,1776365814480472786
ecgclass,no_sharing,15.7645,59.3624,56.4914,55.2331,0.0018,0.5992,1.7996,2.871,1776365815569334424
ecgclass,no_sharing,17.4954,57.7538,54.7945,53.8107,0.0015,0.547,2.0931,2.9593,1776365817300587075
ecgclass,no_sharing,17.8822,102.3428,99.6498,97.5075,0.0029,1.175,1.7605,2.6931,1776365817687020792
ecgclass,no_sharing,19.1149,66.5669,63.8834,62.6883,0.0016,0.659,1.7974,2.6835,1776365818919718384
ecgclass,no_sharing,19.2677,65.2938,62.6994,61.5431,0.0018,0.6352,1.7614,2.5944,1776365819072512880
ecgclass,no_sharing,19.3602,70.7979,68.2827,67.1284,0.0016,0.6514,1.658,2.5153,1776365819164940379
ecgclass,no_sharing,19.6744,65.4666,62.7806,61.5483,0.0016,0.6224,1.7791,2.686,1776365819479284316
ecgclass,no_sharing,20.5763,61.2152,58.5419,57.4734,0.0015,0.5839,1.8444,2.6733,1776365820381166880
ecgclass,no_sharing,20.99,62.1583,59.5899,58.4857,0.0015,0.6033,1.7393,2.5684,1776365820794799673
ecgclass,no_sharing,22.2367,62.9921,60.3315,59.1586,0.0014,0.5911,1.8191,2.6606,1776365822041567686
ecgclass,no_sharing,22.4594,62.1705,59.5523,58.3683,0.0016,0.6104,1.7602,2.6182,1776365822264222106
ecgclass,no_sharing,24.2993,53.7641,51.0505,49.8916,0.0015,0.5505,1.8413,2.7136,1776365824104182946
ecgclass,no_sharing,25.5253,53.9579,51.2774,50.1089,0.0015,0.5726,1.7805,2.6805,1776365825330161040
ecgclass,no_sharing,26.181,63.6456,60.8821,58.2675,0.0016,2.0449,1.8461,2.7635,1776365825985885141
ecgclass,no_sharing,26.5986,54.1573,51.4934,50.3449,0.0015,0.5522,1.7712,2.6639,1776365826403408028
ecgclass,no_sharing,27.0515,60.751,58.0325,55.3743,0.0014,2.0687,1.792,2.7185,1776365826856340168
ecgclass,no_sharing,27.1284,45.2068,42.8369,41.8458,0.0013,0.4579,1.5538,2.3699,1776365826933058590
ecgclass,no_sharing,27.309,52.5327,49.8412,48.7366,0.0015,0.5458,1.7447,2.6914,1776365827113764855
ecgclass,no_sharing,27.9931,53.3309,50.5769,49.4218,0.0016,0.5569,1.8251,2.754,1776365827798037705
ecgclass,no_sharing,28.382,85.3143,82.5143,80.6496,0.0028,1.052,1.8234,2.7999,1776365828186890224
ecgclass,no_sharing,29.6465,58.3978,55.685,54.4886,0.0016,0.5705,1.7812,2.7127,1776365829451310696
ecgclass,no_sharing,30.3549,71.7101,68.743,66.4102,0.0063,1.3285,1.8148,2.9671,1776365830159746401
ecgclass,no_sharing,30.5928,59.5734,56.8879,55.6269,0.0015,0.5843,1.9891,2.6855,1776365830397871115
